"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.806717631E2,5.140473315E1,-5.123034700E-1,1.023882585E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
1.816709826E2,5.140473275E1,-5.123014700E-1,1.023663140E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
1.826701345E2,5.140473251E1,-5.123004200E-1,1.025122030E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
1.836735953E2,5.140473240E1,-5.122997800E-1,1.026794483E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
1.846693232E2,5.140473230E1,-5.122993200E-1,1.030169792E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
1.856702435E2,5.140473224E1,-5.122990600E-1,1.031732329E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.866723978E2,5.140473220E1,-5.122988700E-1,1.032074153E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.876749273E2,5.140473219E1,-5.122987500E-1,1.031311230E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.886733254E2,5.140473219E1,-5.122986800E-1,1.031469930E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.896789629E2,5.140473217E1,-5.122987300E-1,1.030957230E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.906744527E2,5.140473215E1,-5.122987500E-1,1.030468947E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.916741417E2,5.140473211E1,-5.122988000E-1,1.030481150E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.926748179E2,5.140473208E1,-5.122988300E-1,1.030664254E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.936748071E2,5.140473138E1,-5.122992300E-1,1.074206729E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.946760699E2,5.140473162E1,-5.122961100E-1,1.077228353E1,6.399999857E-1,4.829999924E1,3.216000080E0,6.000000000E0
1.956740827E2,5.140472995E1,-5.122884700E-1,1.201387154E1,1.599999964E-1,1.826000061E2,3.216000080E0,6.000000000E0
1.966766352E2,5.140472710E1,-5.122856800E-1,1.133278565E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.976728450E2,5.140472721E1,-5.122812400E-1,1.098727125E1,3.199999928E-1,2.289999962E1,3.216000080E0,6.000000000E0
1.986810970E2,5.140472864E1,-5.122817100E-1,1.099184735E1,4.600000083E-1,3.245000000E2,3.216000080E0,6.000000000E0
1.996840501E2,5.140473138E1,-5.122826800E-1,1.253340927E1,1.500000060E-1,1.000000015E-1,3.216000080E0,6.000000000E0
2.006814326E2,5.140473589E1,-5.122800700E-1,1.145204982E1,1.230000019E0,3.020000076E1,3.216000080E0,6.000000000E0
2.016772608E2,5.140474149E1,-5.122692700E-1,1.191842963E1,1.350000024E0,6.309999847E1,3.216000080E0,6.000000000E0
2.026731173E2,5.140474170E1,-5.122542600E-1,1.184453513E1,9.399999976E-1,1.105000000E2,3.216000080E0,6.000000000E0
2.036707681E2,5.140473609E1,-5.122486400E-1,1.191913093E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.046735395E2,5.140472875E1,-5.122400500E-1,1.189906613E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.056735323E2,5.140472473E1,-5.122347600E-1,1.234023763E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.066726910E2,5.140472361E1,-5.122324700E-1,1.233114705E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.076720128E2,5.140471933E1,-5.122399800E-1,1.132521981E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.086712157E2,5.140471920E1,-5.122390700E-1,1.112209606E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.096735367E2,5.140471620E1,-5.122338100E-1,1.095523462E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.106759208E2,5.140471452E1,-5.122312400E-1,1.119864721E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.116699318E2,5.140471366E1,-5.122299500E-1,1.120762158E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
