"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.131182979E2,5.140346713E1,-5.128397300E-1,2.481501235E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.141125811E2,5.140346573E1,-5.128392500E-1,2.460084151E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.151118304E2,5.140346257E1,-5.128377100E-1,2.515876790E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.161125597E2,5.140345860E1,-5.128334200E-1,2.571639316E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.171130280E2,5.140345597E1,-5.128288500E-1,2.630136166E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.181151504E2,5.140345362E1,-5.128232600E-1,2.767649241E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.191125937E2,5.140345294E1,-5.128193000E-1,2.808317516E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.201122968E2,5.140345287E1,-5.128173300E-1,2.762846582E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.211086278E2,5.140345283E1,-5.128163500E-1,2.762846710E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.221123903E2,5.140345259E1,-5.128156000E-1,2.862559956E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.231142820E2,5.140345252E1,-5.128149300E-1,2.888890613E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.241135428E2,5.140345226E1,-5.128141500E-1,2.895073591E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.251134575E2,5.140345199E1,-5.128137400E-1,2.897441825E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.261123151E2,5.140345155E1,-5.128135700E-1,2.896794903E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.271113482E2,5.140345137E1,-5.128135100E-1,2.901757080E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.281120387E2,5.140345119E1,-5.128127400E-1,2.922026966E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.291141089E2,5.140345118E1,-5.128126800E-1,2.909411007E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.301158315E2,5.140345108E1,-5.128124500E-1,2.910375399E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.311086890E2,5.140345103E1,-5.128123300E-1,2.910375417E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.321102263E2,5.140345089E1,-5.128118700E-1,2.923211179E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.331124688E2,5.140345085E1,-5.128117700E-1,2.921605970E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.341106268E2,5.140345079E1,-5.128116100E-1,2.924151160E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.351111558E2,5.140345076E1,-5.128115000E-1,2.924718803E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.361136652E2,5.140345075E1,-5.128114300E-1,2.925377992E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.371173838E2,5.140345074E1,-5.128114100E-1,2.925902898E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.381156103E2,5.140345072E1,-5.128113800E-1,2.926983225E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.391074435E2,5.140345071E1,-5.128113700E-1,2.926983227E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.401166120E2,5.140345079E1,-5.128116800E-1,2.928545682E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.411089121E2,5.140345083E1,-5.128118400E-1,2.928545659E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.421153465E2,5.140345077E1,-5.128114400E-1,2.934563781E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.431157150E2,5.140345077E1,-5.128114100E-1,2.935650210E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.441122753E2,5.140345081E1,-5.128116500E-1,2.935680695E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.451120267E2,5.140345083E1,-5.128116900E-1,2.935259546E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.461124343E2,5.140345085E1,-5.128118000E-1,2.935650155E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.471119129E2,5.140345086E1,-5.128118500E-1,2.936303224E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.481069165E2,5.140345087E1,-5.128118700E-1,2.936297118E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.491111759E2,5.140345088E1,-5.128119200E-1,2.935875968E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.501139594E2,5.140345089E1,-5.128119300E-1,2.936461903E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.511124286E2,5.140345091E1,-5.128119500E-1,2.936571763E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.521115543E2,5.140345092E1,-5.128119900E-1,2.936767070E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.531115065E2,5.140345093E1,-5.128119800E-1,2.936449687E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.541106764E2,5.140345094E1,-5.128119500E-1,2.936602279E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.551115609E2,5.140345098E1,-5.128119900E-1,2.935515845E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.561137681E2,5.140345100E1,-5.128120100E-1,2.936089572E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.571092573E2,5.140345100E1,-5.128120200E-1,2.936089570E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.581110515E2,5.140345100E1,-5.128120100E-1,2.936046847E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.591080687E2,5.140345100E1,-5.128120000E-1,2.936046848E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.601166479E2,5.140345101E1,-5.128119800E-1,2.936052954E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.611194181E2,5.140345100E1,-5.128119600E-1,2.936095682E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.621122702E2,5.140345051E1,-5.128170200E-1,2.900352878E1,3.899999857E-1,1.740000000E2,3.216000080E0,6.000000000E0
2.631126934E2,5.140344810E1,-5.128252800E-1,3.004661060E1,4.099999964E-1,1.778000031E2,4.288000107E0,8.000000000E0
2.641080953E2,5.140344512E1,-5.128302600E-1,2.975247775E1,4.099999964E-1,2.085000000E2,4.288000107E0,8.000000000E0
2.651131441E2,5.140344393E1,-5.128508900E-1,3.197870944E1,1.029999971E0,2.148000031E2,6.432000160E0,8.000000000E0
2.661125559E2,5.140344186E1,-5.128751300E-1,3.197513973E1,1.029999971E0,2.383000031E2,8.576000214E0,8.000000000E0
