"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.935937293E2,2.358036041E-1,1.694878578E0,-6.161513329E-1
2.935987342E2,2.386093140E-1,1.533242226E0,-7.247336507E-1
2.936037391E2,1.571898460E-1,1.286483765E0,-8.640270829E-1
2.936087440E2,1.442775726E-1,9.633331299E-1,-9.820745587E-1
2.936137794E2,1.404953003E-2,6.561794281E-1,-1.076880693E0
2.936187842E2,7.962703705E-3,3.950567245E-1,-1.077895284E0
2.936237891E2,6.018877029E-2,1.893987656E-1,-1.176442146E0
2.936287940E2,8.101081848E-2,8.580684662E-2,-1.246416211E0
2.936338294E2,9.672832489E-2,-7.603740692E-2,-1.244484425E0
2.936388343E2,1.923480034E-1,-1.848649979E-1,-1.249143124E0
2.936438392E2,2.709212303E-1,-2.180328369E-1,-1.248207569E0
2.936488441E2,3.192443848E-1,-2.676515579E-1,-1.255981445E0
2.936538489E2,3.792195320E-1,-3.217678070E-1,-1.209294319E0
2.936588538E2,5.308208466E-1,-3.540363312E-1,-1.236622810E0
2.936638892E2,7.168993950E-1,-3.910560608E-1,-1.258377552E0
2.936688941E2,7.595019341E-1,-4.640769958E-1,-1.334478140E0
2.936738990E2,7.566857338E-1,-5.060176849E-1,-1.415156603E0
2.936789039E2,8.420767784E-1,-5.394506454E-1,-1.492607832E0
2.936839088E2,8.962016106E-1,-6.171216965E-1,-1.561166406E0
2.936889442E2,9.465065002E-1,-6.731500626E-1,-1.618440628E0
2.936939490E2,1.004041672E0,-7.519693375E-1,-1.648733616E0
2.936989539E2,8.976373672E-1,-8.534069061E-1,-1.685327888E0
2.937039588E2,7.121124268E-1,-1.051335335E0,-1.679882765E0
2.937089637E2,6.075482368E-1,-1.253369331E0,-1.628401041E0
2.937139991E2,4.056878090E-1,-1.568288803E0,-1.517198324E0
2.937190040E2,1.568336487E-1,-1.800987244E0,-1.463973284E0
2.937240089E2,-5.543756485E-2,-2.044696808E0,-1.468196392E0
2.937290443E2,-3.209080696E-1,-2.243158340E0,-1.468840122E0
2.937340491E2,-6.024532318E-1,-2.432321548E0,-1.464525700E0
2.937390540E2,-7.531089783E-1,-2.549925804E0,-1.469684720E0
2.937440589E2,-8.088145256E-1,-2.641579628E0,-1.520406961E0
2.937490638E2,-8.709530830E-1,-2.596390724E0,-1.575003624E0
2.937540992E2,-9.010810852E-1,-2.501937866E0,-1.615960002E0
2.937591041E2,-9.346618652E-1,-2.436319351E0,-1.740518570E0
2.937641090E2,-9.000816345E-1,-2.301404953E0,-1.849775076E0
2.937691138E2,-8.544640541E-1,-2.158474922E0,-1.945352435E0
2.937741187E2,-8.156509399E-1,-2.043530464E0,-1.998726845E0
2.937791541E2,-6.629252434E-1,-1.901463032E0,-2.100939035E0
2.937841590E2,-5.670475960E-1,-1.733765602E0,-2.178809166E0
2.937891639E2,-3.426547050E-1,-1.585874557E0,-2.212667942E0
2.937941688E2,-1.139369011E-1,-1.460366249E0,-2.215406656E0
2.937991736E2,4.440784454E-3,-1.315450668E0,-2.225004435E0
2.938042090E2,7.119321823E-2,-1.227681637E0,-2.219714642E0
2.938092139E2,1.303906441E-1,-1.097561359E0,-2.255550623E0
2.938142188E2,1.413350105E-1,-1.047086716E0,-2.214200735E0
2.938192237E2,8.113527298E-2,-9.468607903E-1,-2.241777420E0
2.938242286E2,-3.595924377E-2,-8.362751007E-1,-2.336187124E0
2.938292640E2,-1.637268066E-1,-7.126078606E-1,-2.312559366E0
2.938342689E2,-2.197413445E-1,-5.961318016E-1,-2.257426262E0
2.938392737E2,-1.704940796E-1,-4.917187691E-1,-2.214176416E0
2.938442786E2,-1.175222397E-1,-2.177667618E-1,-2.208436489E0
2.938492835E2,-1.430368423E-2,1.994800568E-2,-2.321220398E0
2.938543189E2,1.296043396E-1,2.728381157E-1,-2.406386137E0
2.938593238E2,2.748618126E-1,5.467600822E-1,-2.462053537E0
2.938643287E2,4.909415245E-1,8.069095612E-1,-2.558207750E0
2.938693336E2,7.778344154E-1,1.075952053E0,-2.705014944E0
2.938743384E2,9.576210976E-1,1.265175819E0,-2.759461164E0
2.938793738E2,1.208714008E0,1.416395187E0,-2.914999485E0
2.938843787E2,1.355304718E0,1.493766308E0,-3.124522686E0
2.938893836E2,1.497951508E0,1.527258873E0,-3.350867033E0
2.938943885E2,1.551765442E0,1.458333015E0,-3.614582300E0
2.938993934E2,1.495003700E0,1.374640465E0,-3.780920029E0
2.939044288E2,1.473245621E0,1.302831650E0,-3.914261103E0
2.939094337E2,1.503766060E0,1.225407124E0,-3.933696747E0
2.939144385E2,1.550505161E0,1.208221912E0,-3.931756735E0
2.939194434E2,1.571361065E0,1.147335052E0,-3.778094769E0
2.939244483E2,1.614958286E0,1.122029781E0,-3.543060780E0
2.939294837E2,1.753654957E0,1.255771637E0,-3.128639698E0
2.939344886E2,1.794829845E0,1.544751644E0,-2.617682934E0
2.939394935E2,1.916658401E0,1.796345711E0,-1.956900358E0
2.939444984E2,2.204050064E0,2.066651821E0,-1.467410207E0
2.939495032E2,2.639195442E0,2.286067963E0,-1.112199306E0
2.939545386E2,3.019175529E0,2.472179413E0,-7.037017345E-1
2.939595435E2,3.165280819E0,2.543345928E0,-3.359334469E-1
2.939645484E2,3.172325134E0,2.375309467E0,-1.328658462E-1
2.939695533E2,3.150827408E0,2.160655022E0,8.761596680E-2
2.939745582E2,2.883289814E0,1.967585564E0,2.023233920E-1
2.939795936E2,2.546467304E0,1.835941792E0,2.913161516E-1
2.939845985E2,2.424631596E0,1.648805618E0,5.244512558E-1
2.939896033E2,2.271253586E0,1.444583416E0,6.737168431E-1
2.939946082E2,2.195315838E0,1.369075298E0,7.392705679E-1
2.939996131E2,2.095211029E0,1.405346394E0,7.871440649E-1
2.940046180E2,2.028224468E0,1.597603798E0,7.922658920E-1
2.940096229E2,2.045313835E0,1.894552708E0,7.776547074E-1
2.940146583E2,2.077812195E0,2.194707394E0,7.800391912E-1
2.940196632E2,2.270540714E0,2.453678608E0,8.573215008E-1
2.940246680E2,2.681018829E0,2.580392838E0,9.595751762E-1
2.940296729E2,2.982236385E0,2.690382481E0,1.047824502E0
2.940346778E2,3.325555325E0,2.630223751E0,1.223332047E0
2.940397132E2,3.783609867E0,2.570437908E0,1.508879781E0
2.940447181E2,3.948161602E0,2.395700932E0,1.775833726E0
2.940497230E2,3.860360146E0,2.128892899E0,2.035577536E0
2.940547278E2,3.744959831E0,1.740655899E0,2.170255661E0
2.940597327E2,3.760968685E0,1.380821228E0,2.219649792E0
2.940647681E2,3.606258869E0,1.015751362E0,2.242783546E0
2.940697730E2,3.328658104E0,6.852526665E-1,2.183364391E0
2.940747779E2,3.055834770E0,3.731575012E-1,2.144979000E0
2.940797828E2,2.937016487E0,1.528296471E-1,1.911078453E0
2.940847877E2,2.892286777E0,4.433822632E-2,1.561960697E0
2.940898231E2,2.895967484E0,4.952669144E-2,1.439357400E0
2.940948279E2,2.922826290E0,4.353332520E-2,1.403632164E0
2.940998328E2,3.019518852E0,1.181230545E-1,1.287311077E0
2.941048377E2,3.020780087E0,1.735157967E-1,1.356217861E0
2.941098426E2,2.787356377E0,1.437783241E-1,1.567851186E0
2.941148780E2,2.708184242E0,1.189970970E-1,1.763771176E0
2.941198829E2,2.506339550E0,7.725858688E-2,1.675085187E0
2.941248878E2,2.286156178E0,9.816646576E-3,1.690781474E0
2.941298926E2,1.928310871E0,-1.040511131E-1,1.701862216E0
2.941348975E2,1.581961632E0,-3.096923828E-1,2.031998158E0
2.941399329E2,1.533947945E0,-5.173368454E-1,2.434937716E0
2.941449378E2,1.435947895E0,-7.999453545E-1,2.692040205E0
2.941499427E2,1.136216164E0,-1.103489399E0,2.839335203E0
2.941549476E2,7.961893082E-1,-1.441848755E0,3.123198986E0
2.941599525E2,5.337767601E-1,-1.855125904E0,4.142172813E0
2.941649879E2,1.403064728E-1,-2.217156887E0,4.554276466E0
2.941699927E2,-2.844848633E-1,-2.656398296E0,4.992189884E0
2.941749976E2,-5.725655556E-1,-3.057560921E0,5.278964996E0
2.941800025E2,-8.570179939E-1,-3.377328873E0,5.551764011E0
2.941850074E2,-9.023060799E-1,-3.631031990E0,5.202026367E0
2.941900428E2,-1.036988258E0,-3.803255081E0,4.852576256E0
2.941950477E2,-1.147434235E0,-3.946310043E0,4.985554695E0
2.942000526E2,-1.093813896E0,-4.038515091E0,4.997467041E0
2.942050574E2,-1.125787258E0,-4.101578712E0,4.748279572E0
2.942100623E2,-1.070016861E0,-4.119710922E0,4.423428535E0
2.942150977E2,-7.563910484E-1,-3.972362518E0,3.721381664E0
2.942201026E2,-5.717864037E-1,-3.798839569E0,2.977193832E0
2.942251075E2,-5.300822258E-1,-3.576697350E0,2.599656105E0
2.942301124E2,-4.974527359E-1,-3.417296410E0,2.440141439E0
2.942351173E2,-4.789509773E-1,-3.291876793E0,2.258089066E0
2.942401527E2,-4.310078621E-1,-3.121270180E0,2.142018795E0
2.942451575E2,-2.425889969E-1,-2.913987160E0,1.881737351E0
2.942501624E2,-7.270717621E-2,-2.709736824E0,1.720780134E0
2.942551673E2,1.146750450E-1,-2.536200523E0,1.700172305E0
2.942601722E2,2.815027237E-1,-2.326659203E0,1.739036918E0
2.942652076E2,4.268383980E-1,-2.166239738E0,1.707842946E0
2.942702125E2,4.639310837E-1,-2.052773476E0,1.564842820E0
2.942752173E2,3.501262665E-1,-2.025850296E0,1.442652583E0
2.942802222E2,1.224975586E-1,-1.945320129E0,1.414101124E0
2.942852271E2,-9.940481186E-2,-1.903125763E0,1.392093301E0
2.942902625E2,-1.879382133E-1,-1.810408592E0,1.305513978E0
2.942952674E2,-1.179227829E-1,-1.687527657E0,1.218799114E0
2.943002723E2,-7.332897186E-2,-1.462985039E0,1.239859462E0
2.943052772E2,-6.605148315E-2,-1.301745415E0,1.174557805E0
2.943102820E2,-2.196073532E-2,-1.133066177E0,1.210236311E0
2.943153174E2,1.698970795E-1,-9.245414734E-1,1.242978334E0
2.943203223E2,3.772745132E-1,-7.697858810E-1,1.165054560E0
2.943253272E2,3.934626579E-1,-5.863552094E-1,1.215814471E0
2.943303321E2,4.220323563E-1,-4.413146973E-1,1.216937184E0
2.943353370E2,4.702067375E-1,-3.060255051E-1,1.182728648E0
2.943403724E2,5.188875198E-1,-1.841850281E-1,1.044326544E0
2.943453773E2,5.539541245E-1,-8.435916901E-2,9.692589641E-1
2.943503821E2,5.718436241E-1,6.159782410E-2,8.335959911E-1
2.943553870E2,6.180744171E-1,1.542711258E-1,6.753084660E-1
2.943603919E2,5.803031921E-1,2.199473381E-1,5.728914738E-1
2.943654273E2,5.601105690E-1,2.431259155E-1,5.039210916E-1
2.943704322E2,5.469212532E-1,1.902980804E-1,3.835530281E-1
2.943754371E2,5.144333839E-1,1.463980675E-1,2.065480351E-1
2.943804420E2,4.581384659E-1,6.343650818E-2,1.260830760E-1
2.943854468E2,3.358340263E-1,-3.315067291E-2,8.688706160E-2
2.943904822E2,2.538948059E-1,-6.432056427E-2,-4.984289408E-2
2.943954871E2,3.054299355E-1,-6.585216522E-2,-3.057193160E-1
2.944004920E2,3.229742050E-1,-6.654548645E-2,-5.308946371E-1
2.944054969E2,2.740049362E-1,-1.426782608E-1,-6.532379389E-1
2.944105018E2,1.657114029E-1,-2.641983032E-1,-7.852470875E-1
2.944155372E2,1.735415459E-1,-3.542661667E-1,-1.096279979E0
2.944205421E2,1.911330223E-1,-4.285497665E-1,-1.416348338E0
2.944255469E2,1.972446442E-1,-4.777479172E-1,-1.366246223E0
2.944305518E2,2.159833908E-1,-5.247201920E-1,-1.352868319E0
2.944355567E2,1.400055885E-1,-5.948266983E-1,-1.555314779E0
2.944405921E2,5.168867111E-2,-6.998233795E-1,-1.766093612E0
2.944455970E2,3.333473206E-2,-8.503084183E-1,-1.947082520E0
2.944506019E2,5.847311020E-2,-1.022283554E0,-2.050507307E0
2.944556068E2,6.372213364E-2,-1.196648598E0,-2.163581371E0
2.944606116E2,3.480720520E-2,-1.363906860E0,-2.362811565E0
2.944656470E2,3.033113480E-2,-1.555143356E0,-2.438899755E0
2.944706519E2,6.397438049E-2,-1.639606476E0,-2.536905050E0
2.944756568E2,1.294107437E-1,-1.734396935E0,-2.518546581E0
2.944806617E2,1.523456573E-1,-1.713873863E0,-2.383208036E0
2.944856666E2,1.912145615E-1,-1.622298241E0,-2.095495939E0
2.944907020E2,1.992955208E-1,-1.441776276E0,-1.690712690E0
2.944957069E2,1.166076660E-1,-1.243986130E0,-1.292212129E0
2.945007117E2,7.709407806E-2,-1.075536728E0,-1.023174882E0
2.945057166E2,2.127695084E-2,-8.732671738E-1,-8.282595873E-1
2.945107215E2,-2.596378326E-3,-7.415161133E-1,-7.107365131E-1
2.945157569E2,4.716682434E-2,-5.557994843E-1,-6.843644977E-1
2.945207618E2,2.182292938E-1,-4.392547607E-1,-6.267389655E-1
2.945257667E2,3.647851944E-1,-4.086894989E-1,-6.430333257E-1
2.945307715E2,4.741697311E-1,-3.387556076E-1,-6.257762313E-1
2.945357764E2,4.881844521E-1,-2.608222961E-1,-5.584802032E-1
2.945408118E2,5.682849884E-1,-1.736459732E-1,-5.276340842E-1
2.945458167E2,6.534242630E-1,-1.023397446E-1,-4.308510423E-1
2.945508216E2,7.425394058E-1,-5.533409119E-2,-3.247869909E-1
2.945558570E2,8.203320503E-1,-2.560234070E-2,-2.621226609E-1
2.945608619E2,8.641257286E-1,8.392333984E-3,-1.295864284E-1
2.945658668E2,9.026937485E-1,8.605098724E-2,-1.223646179E-1
2.945708716E2,9.014391899E-1,5.427074432E-2,-1.448296160E-1
2.945759070E2,8.461360931E-1,1.595497131E-3,-1.649349332E-1
2.945809119E2,7.473058701E-1,-2.990722656E-2,-2.322156727E-1
2.945859168E2,7.112812996E-1,-3.179645538E-2,-3.325970173E-1
2.945909217E2,7.198758125E-1,-2.432537079E-2,-4.148922265E-1
2.945959266E2,7.921071053E-1,2.064704895E-3,-5.748505592E-1
2.946009315E2,8.296594620E-1,4.751396179E-2,-7.358790636E-1
2.946059363E2,9.402580261E-1,1.705017090E-1,-8.943301439E-1
2.946109412E2,1.054276466E0,3.172807693E-1,-1.112072468E0
2.946159766E2,1.169373989E0,4.184226990E-1,-1.279743433E0
2.946209815E2,1.290264606E0,5.493860245E-1,-1.387418628E0
2.946259864E2,1.429169178E0,6.489839554E-1,-1.477530360E0
2.946309913E2,1.541860580E0,7.136774063E-1,-1.610738635E0
2.946359962E2,1.663211823E0,8.211231232E-1,-1.656107426E0
2.946410316E2,1.777631283E0,9.593696594E-1,-1.676902533E0
2.946460364E2,1.871537209E0,1.192043304E0,-1.752139091E0
2.946510413E2,2.030483246E0,1.470389366E0,-1.698664665E0
2.946560462E2,2.320952892E0,1.818543434E0,-1.559611797E0
2.946610511E2,2.655570507E0,2.178979874E0,-1.381567717E0
2.946660865E2,3.017643452E0,2.545691490E0,-1.097718358E0
2.946710914E2,3.418618679E0,2.757946014E0,-6.763569117E-1
2.946760963E2,3.767281055E0,2.893054008E0,-2.910751998E-1
2.946811011E2,3.820581913E0,2.765283585E0,2.999299765E-2
2.946861060E2,3.481040478E0,2.356831551E0,3.436030746E-1
2.946911414E2,2.787190914E0,1.719547272E0,6.692565084E-1
2.946961463E2,1.923937798E0,9.893522263E-1,9.042437673E-1
2.947011512E2,1.117764473E0,3.569631577E-1,1.057880402E0
2.947061561E2,5.015854836E-1,-1.675567627E-1,1.197517633E0
2.947111610E2,7.096910477E-2,-5.862951279E-1,1.266328454E0
2.947161964E2,-1.265535355E-1,-8.132085800E-1,1.388867140E0
2.947212012E2,-2.791318893E-1,-9.308204651E-1,1.498965740E0
2.947262061E2,-3.985123634E-1,-1.015860558E0,1.570545197E0
2.947312415E2,-4.128603935E-1,-9.846553802E-1,1.633448958E0
2.947362464E2,-4.163341522E-1,-8.949489594E-1,1.683099031E0
2.947412513E2,-3.825984001E-1,-6.894035339E-1,1.743665814E0
2.947462562E2,-4.418354034E-1,-4.830503464E-1,1.804006338E0
2.947512611E2,-2.449126244E-1,-2.315988541E-1,1.816974401E0
2.947562965E2,3.353261948E-2,6.114006042E-2,1.902849317E0
2.947613013E2,3.302783966E-1,3.135089874E-1,1.932149172E0
2.947663062E2,6.218204498E-1,5.001039505E-1,1.962755084E0
2.947713111E2,8.594121933E-1,6.086959839E-1,1.932279229E0
2.947763160E2,1.079174519E0,6.330862045E-1,2.017730713E0
2.947813514E2,1.189432144E0,6.220417023E-1,2.133549213E0
2.947863563E2,1.337405205E0,5.694637299E-1,2.217840433E0
2.947913611E2,1.440763950E0,3.819837570E-1,2.362833023E0
2.947963660E2,1.401697159E0,1.349658966E-1,2.549720764E0
2.948013709E2,1.291916370E0,-5.294895172E-2,2.722789764E0
2.948064063E2,1.112462044E0,-2.747831345E-1,2.873611450E0
2.948114112E2,1.003836632E0,-4.391422272E-1,2.922540665E0
2.948164161E2,1.000105381E0,-5.491218567E-1,3.030067205E0
2.948214210E2,1.144034386E0,-4.826841354E-1,2.913215637E0
2.948264564E2,1.427095890E0,-3.332033157E-1,2.537169456E0
2.948314612E2,1.635604382E0,-1.835031509E-1,2.198016405E0
2.948364661E2,1.852495193E0,1.051998138E-2,1.982282996E0
2.948414710E2,2.091025352E0,1.912851334E-1,1.779409885E0
2.948464759E2,2.256849289E0,3.107357025E-1,1.678014874E0
2.948514808E2,2.432488918E0,3.568868637E-1,1.537235856E0
2.948565162E2,2.506821156E0,3.595056534E-1,1.408752680E0
2.948615211E2,2.486995220E0,3.160505295E-1,1.256276011E0
2.948665259E2,2.453065872E0,3.401470184E-1,1.165535808E0
2.948715308E2,2.429863930E0,2.895393372E-1,9.422831535E-1
2.948765357E2,2.322899342E0,2.084360123E-1,8.192603588E-1
2.948815711E2,2.219025612E0,6.968784332E-2,8.704816103E-1
2.948865760E2,2.036725521E0,-2.610492706E-2,9.196603298E-1
2.948915809E2,1.802120686E0,-1.349363327E-1,8.716180325E-1
2.948965858E2,1.728141308E0,-2.100620270E-1,6.734447479E-1
2.949015906E2,1.575579166E0,-2.490406036E-1,6.561245918E-1
2.949066260E2,1.550270557E0,-2.912883759E-1,6.718366146E-1
2.949116309E2,1.639020920E0,-3.068809509E-1,6.637915373E-1
2.949166358E2,1.593716621E0,-2.961902618E-1,6.076210737E-1
2.949216407E2,1.456569195E0,-3.202505112E-1,6.807529926E-1
2.949266456E2,1.521963120E0,-3.109493256E-1,5.640873909E-1
2.949316810E2,1.485128880E0,-3.259372711E-1,6.034220457E-1
2.949366859E2,1.340312481E0,-4.071025848E-1,5.725460052E-1
2.949416907E2,1.393627167E0,-3.893508911E-1,4.222725630E-1
2.949466956E2,1.339148521E0,-3.460121155E-1,4.516098499E-1
2.949517310E2,1.218875885E0,-3.513059616E-1,4.318594933E-1
2.949567359E2,1.123591900E0,-3.082189560E-1,4.190564156E-1
2.949617408E2,9.966192245E-1,-2.655897141E-1,4.512790442E-1
2.949667457E2,1.006261349E0,-2.483119965E-1,3.155268431E-1
2.949717506E2,1.010194302E0,-2.074747086E-1,3.968038559E-1
2.949767554E2,1.242509365E0,-1.764183044E-1,2.415101528E-1
2.949817603E2,1.387915611E0,-2.046155930E-1,2.708413601E-1
2.949867652E2,1.481573105E0,-2.837333679E-1,2.590001822E-1
2.949918006E2,1.474696159E0,-3.899068832E-1,-1.214152575E-1
2.949968055E2,1.430936813E0,-5.063867569E-1,-2.574154139E-1
2.950018104E2,1.232119560E0,-6.128902435E-1,-2.194750309E-1
2.950068152E2,1.168444633E0,-7.365570068E-1,-1.944664717E-1
2.950118201E2,1.081855774E0,-8.941192627E-1,-9.884858131E-2
2.950168555E2,9.351854324E-1,-9.634408951E-1,-2.003463507E-1
2.950218604E2,8.810644150E-1,-9.980859756E-1,-2.402738333E-1
2.950268653E2,7.674989700E-1,-1.085362434E0,-1.338986158E-1
2.950318702E2,7.063860893E-1,-1.153149605E0,-8.492386341E-2
2.950368751E2,7.969560623E-1,-1.159657478E0,-2.341823578E-1
2.950419105E2,8.720297813E-1,-1.150589943E0,-2.680110931E-1
2.950469153E2,7.951126099E-1,-1.202407837E0,-2.298113108E-1
2.950519202E2,8.426880836E-1,-1.230232239E0,-4.580706358E-1
2.950569251E2,6.201944351E-1,-1.346582413E0,-2.723828554E-1
2.950619300E2,6.336798668E-1,-1.438951492E0,-4.133524895E-1
2.950669654E2,3.356127739E-1,-1.612797737E0,-2.240730524E-1
2.950719703E2,1.631999016E-1,-1.580579758E0,-2.059909105E-1
2.950769752E2,-4.296636581E-2,-1.555224419E0,-8.141112328E-2
2.950819800E2,-4.340624809E-1,-1.651107788E0,2.561004162E-1
2.950869849E2,-5.298485756E-1,-1.597481728E0,6.484636068E-1
2.950920203E2,-5.159864426E-1,-1.521241188E0,1.019523501E0
2.950970252E2,-4.343757629E-1,-1.399636269E0,1.105532169E0
2.951020301E2,-5.311794281E-1,-1.358384132E0,9.958087206E-1
2.951070350E2,-3.049721718E-1,-1.251626015E0,8.294233084E-1
2.951120399E2,1.610398293E-1,-1.026149750E0,7.442705631E-1
2.951170753E2,2.113232613E-1,-1.000766754E0,5.983396769E-1
2.951220801E2,-2.801847458E-2,-1.056943893E0,4.369682074E-1
2.951270850E2,-2.760748863E-1,-1.180012703E0,1.294283867E-1
2.951320899E2,-4.806275368E-1,-1.320754051E0,-2.339950800E-1
2.951370948E2,-6.381344795E-1,-1.470873833E0,-4.159504175E-1
2.951421302E2,-8.298902512E-1,-1.712970734E0,-5.939508677E-1
2.951471351E2,-1.003540039E0,-2.030021667E0,-7.645716667E-1
2.951521400E2,-1.016787529E0,-2.213939667E0,-9.266862869E-1
2.951571448E2,-1.068970680E0,-2.421802521E0,-1.029897094E0
2.951621497E2,-1.040125370E0,-2.503119469E0,-9.987764359E-1
2.951671851E2,-1.077180862E0,-2.528698921E0,-9.421914816E-1
2.951721900E2,-1.075104237E0,-2.583377838E0,-8.424278498E-1
2.951772254E2,-1.010083199E0,-2.573792458E0,-7.459524870E-1
2.951822303E2,-8.741817474E-1,-2.492486000E0,-4.918287992E-1
2.951872352E2,-6.306166649E-1,-2.354757309E0,-2.296644449E-1
2.951922401E2,-4.444575310E-1,-2.111474037E0,-2.835392952E-3
2.951972449E2,-2.549495697E-1,-1.871346474E0,2.487912178E-1
2.952022803E2,-4.448699951E-2,-1.623275757E0,3.977820873E-1
2.952072852E2,2.787637711E-1,-1.460509300E0,3.885787725E-1
2.952122901E2,3.972005844E-1,-1.353346825E0,4.007012844E-1
2.952172950E2,2.093267441E-1,-1.348447800E0,4.761399031E-1
2.952222999E2,-1.969814301E-2,-1.468173981E0,4.812886715E-1
2.952273048E2,-6.517410278E-2,-1.595270157E0,4.703297615E-1
2.952323096E2,-1.868028641E-1,-1.671304703E0,4.198646545E-1
2.952373145E2,-3.185148239E-1,-1.811391830E0,4.379794598E-1
2.952423499E2,-3.826570511E-1,-1.861299515E0,3.890278339E-1
2.952473548E2,-3.396344185E-1,-1.808306694E0,3.729213476E-1
2.952523597E2,-2.740397453E-1,-1.657505035E0,4.042656422E-1
2.952573646E2,-2.491660118E-1,-1.422313690E0,4.014558792E-1
2.952623694E2,-6.066560745E-2,-1.114622116E0,4.163885117E-1
2.952674048E2,3.417167664E-1,-7.501697540E-1,4.385128021E-1
2.952724097E2,7.102880478E-1,-4.474458694E-1,3.827855587E-1
2.952774146E2,1.126667500E0,-2.207612991E-1,3.648655415E-1
2.952824195E2,1.483550072E0,-4.496955872E-2,3.492200375E-1
2.952874244E2,1.767130375E0,1.109037399E-1,4.534618855E-1
2.952924598E2,2.090935230E0,1.944475174E-1,6.240572929E-1
2.952974647E2,2.383168221E0,3.002681732E-1,7.832078934E-1
2.953024695E2,2.598419189E0,4.702568054E-1,1.116595745E0
2.953074744E2,2.772212029E0,6.903543472E-1,1.481946468E0
2.953124793E2,2.916122913E0,9.070949554E-1,1.938382864E0
2.953175147E2,3.138746262E0,1.204536438E0,2.445843935E0
2.953225196E2,3.185047626E0,1.550477028E0,2.995826483E0
2.953275245E2,3.105367184E0,1.805279732E0,3.469436169E0
2.953325294E2,2.906869411E0,1.971616745E0,3.841867208E0
2.953375342E2,2.624583721E0,1.999322891E0,4.098904610E0
2.953425696E2,2.226414204E0,1.988978386E0,4.313453674E0
2.953475745E2,1.898382187E0,1.915421486E0,4.408638954E0
2.953525794E2,1.681715965E0,1.943776131E0,4.279692173E0
2.953575843E2,1.444313049E0,2.073867798E0,4.190064430E0
2.953625892E2,1.296582699E0,2.145273209E0,4.066444874E0
2.953676246E2,1.224519730E0,2.241917610E0,3.890122414E0
2.953726295E2,1.200272083E0,2.282089233E0,3.814029455E0
2.953776343E2,1.364854336E0,2.320719719E0,3.672785282E0
2.953826392E2,1.591646194E0,2.308334351E0,3.429970741E0
2.953876441E2,1.737730026E0,2.200121880E0,3.199918509E0
2.953926795E2,1.867055416E0,2.109443665E0,3.060265779E0
2.953976844E2,1.906045437E0,1.952186584E0,2.854125500E0
2.954026893E2,1.978222847E0,1.795480728E0,2.716239214E0
2.954076942E2,2.161715508E0,1.675081253E0,2.563318729E0
2.954126990E2,2.402941227E0,1.626781464E0,2.520305872E0
2.954177344E2,2.619691372E0,1.649301529E0,2.417831421E0
2.954227393E2,2.682268620E0,1.677960396E0,2.405198812E0
2.954277442E2,2.823880672E0,1.668909073E0,2.300210953E0
2.954327491E2,2.914344788E0,1.673781395E0,2.243731022E0
2.954377540E2,2.899084568E0,1.661488533E0,2.198145628E0
2.954427894E2,2.799445629E0,1.541542530E0,2.101675510E0
2.954477943E2,2.486677647E0,1.179953575E0,1.975874424E0
2.954527991E2,2.076839924E0,7.444257736E-1,1.901728392E0
2.954578040E2,1.658054829E0,2.373857498E-1,1.813719034E0
2.954628089E2,1.074578285E0,-2.108216286E-1,1.819884300E0
2.954678443E2,4.676232338E-1,-5.783848763E-1,1.879473209E0
2.954728492E2,-3.324794769E-2,-8.387937546E-1,1.998934507E0
2.954778541E2,-3.612937927E-1,-9.522509575E-1,2.095897198E0
2.954828590E2,-5.277433395E-1,-9.368386269E-1,2.266704082E0
2.954878638E2,-5.589270592E-1,-8.118772507E-1,2.256549835E0
2.954928992E2,-3.709855080E-1,-6.099910736E-1,2.314262152E0
2.954979041E2,-2.569417953E-1,-4.106574059E-1,2.337727308E0
2.955029090E2,1.120424271E-2,-2.786674500E-1,2.281001091E0
2.955079139E2,3.174872398E-1,-2.539796829E-1,2.220304966E0
2.955129188E2,5.857119560E-1,-3.072738647E-1,2.125553608E0
2.955179542E2,9.353375435E-1,-4.138369560E-1,2.027336121E0
2.955229590E2,1.220626831E0,-5.742440224E-1,2.012919903E0
2.955279639E2,1.382395267E0,-7.336144447E-1,2.048195124E0
2.955329688E2,1.289225578E0,-9.671106339E-1,2.035665274E0
2.955379737E2,9.703397751E-1,-1.303857327E0,1.896554232E0
2.955430091E2,6.940641403E-1,-1.556606770E0,1.706239223E0
2.955480140E2,2.179450989E-1,-1.800080299E0,1.491606474E0
2.955530189E2,-2.473754883E-1,-1.913904667E0,1.262055635E0
2.955580237E2,-8.060340881E-1,-1.997759819E0,1.004551649E0
2.955630286E2,-1.156859875E0,-1.963455200E0,7.381908894E-1
2.955680640E2,-1.390700817E0,-1.781906605E0,5.414676666E-1
2.955730689E2,-1.296422958E0,-1.453006744E0,2.793591022E-1
2.955780738E2,-7.794809341E-1,-9.534530640E-1,1.024985313E-2
2.955830787E2,-2.656574249E-1,-3.850474358E-1,-1.679332256E-1
2.955880836E2,1.351227760E-1,1.316699982E-1,-2.566039562E-1
2.955931190E2,6.725540161E-1,5.325541496E-1,-2.348952293E-1
2.955981276E2,1.300169945E0,9.244141579E-1,-1.119313240E-1
