"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.031568442E2,5.232055664E0,7.933128357E0,-2.263271332E0
2.031618491E2,5.257209778E0,7.910369873E0,-2.211765289E0
2.031668540E2,5.320693970E0,7.820533752E0,-2.177328110E0
2.031718589E2,5.332672119E0,7.796577454E0,-2.115041733E0
2.031768637E2,5.302726746E0,7.760643005E0,-2.113843918E0
2.031818991E2,5.312309265E0,7.754653931E0,-2.068326950E0
2.031869040E2,5.393760681E0,7.803764343E0,-2.024007797E0
2.031919089E2,5.459640503E0,7.840896606E0,-2.033590317E0
2.031969138E2,5.543487549E0,7.937919617E0,-2.073118210E0
2.032019187E2,5.549476624E0,8.004997253E0,-2.077909470E0
2.032069541E2,5.577026367E0,8.076866150E0,-2.109052658E0
2.032119590E2,5.554267883E0,8.064888000E0,-2.130613327E0
2.032169638E2,5.545883179E0,8.016975403E0,-2.110250473E0
2.032219687E2,5.542289734E0,7.963073730E0,-2.164152145E0
2.032269736E2,5.497970581E0,7.975051880E0,-2.202482224E0
2.032320090E2,5.495574951E0,7.999008179E0,-2.265666962E0
2.032370139E2,5.505157471E0,8.012184143E0,-2.298007965E0
2.032420188E2,5.482398987E0,8.003799438E0,-2.246501923E0
2.032470237E2,5.444068909E0,7.991821289E0,-2.252490997E0
2.032520285E2,5.453651428E0,7.958282471E0,-2.211765289E0
2.032570639E2,5.412925720E0,7.911567688E0,-2.153371811E0
2.032620688E2,5.363815308E0,7.830116272E0,-2.115041733E0
2.032670737E2,5.366210938E0,7.800170898E0,-2.053953171E0
2.032720786E2,5.360221863E0,7.757049561E0,-2.077909470E0
2.032770835E2,5.362617493E0,7.765434265E0,-2.119832993E0
2.032821189E2,5.325485229E0,7.834907532E0,-2.109052658E0
2.032871238E2,5.341056824E0,7.842094421E0,-2.184514999E0
2.032921286E2,5.380584717E0,7.846885681E0,-2.245304108E0
2.032971335E2,5.428497314E0,7.912765503E0,-2.203680038E0
2.033021384E2,5.454849243E0,7.927139282E0,-2.235721588E0
2.033071738E2,5.507553101E0,7.955886841E0,-2.189306259E0
2.033121787E2,5.529113770E0,7.948699951E0,-2.124624252E0
2.033171836E2,5.503959656E0,7.971458435E0,-2.134206772E0
2.033221885E2,5.469223022E0,8.003799438E0,-2.147382736E0
2.033271933E2,5.387771606E0,8.026557922E0,-2.155767441E0
2.033322287E2,5.420112610E0,7.979843140E0,-2.182119370E0
2.033372336E2,5.417716980E0,7.984634399E0,-2.171339035E0
2.033422385E2,5.392562866E0,7.984634399E0,-2.177328110E0
2.033472434E2,5.390167236E0,7.978645325E0,-2.239315033E0
2.033522483E2,5.381782532E0,7.972656250E0,-2.218053818E0
2.033572837E2,5.392562866E0,7.928337097E0,-2.170141220E0
2.033622885E2,5.384178162E0,7.933128357E0,-2.172536850E0
2.033672934E2,5.341056824E0,7.907974243E0,-2.107854843E0
2.033722983E2,5.314704895E0,7.907974243E0,-2.074316025E0
2.033773032E2,5.303924561E0,7.897193909E0,-2.062337875E0
2.033823386E2,5.248825073E0,7.913963318E0,-2.009634018E0
2.033873435E2,5.206901550E0,7.903182983E0,-1.949743271E0
2.033923484E2,5.229660034E0,7.910369873E0,-1.907819748E0
2.033973532E2,5.270385742E0,7.933128357E0,-1.940160751E0
2.034023581E2,5.432090759E0,7.979843140E0,-1.973699570E0
2.034073935E2,5.587806702E0,7.996612549E0,-2.032392502E0
2.034123984E2,5.653686523E0,8.032546997E0,-2.125822067E0
2.034174033E2,5.715673447E0,8.052909851E0,-2.198888779E0
2.034224082E2,5.731245041E0,8.042129517E0,-2.287227631E0
2.034274131E2,5.727651596E0,7.989425659E0,-2.327953339E0
2.034324485E2,5.722860336E0,7.951095581E0,-2.391437531E0
2.034374533E2,5.646499634E0,7.888809204E0,-2.409404755E0
2.034424582E2,5.509948730E0,7.884017944E0,-2.372272491E0
2.034474631E2,5.472816467E0,7.856468201E0,-2.365085602E0
2.034524680E2,5.367408752E0,7.844490051E0,-2.339931488E0
2.034575034E2,5.240440369E0,7.869644165E0,-2.333942413E0
2.034625083E2,5.188934326E0,7.878028870E0,-2.319568634E0
2.034675132E2,5.162881851E0,7.875633240E0,-2.331546783E0
2.034725180E2,5.191329956E0,7.898391724E0,-2.265666962E0
2.034775229E2,5.235649109E0,7.897193909E0,-2.258480072E0
2.034825583E2,5.315902710E0,7.887611389E0,-2.200086594E0
2.034875632E2,5.373397827E0,7.898391724E0,-2.133008957E0
2.034925681E2,5.436882019E0,7.887611389E0,-2.068326950E0
2.034975730E2,5.481201172E0,7.915161133E0,-2.021612167E0
2.035025779E2,5.464431763E0,7.931930542E0,-1.982084274E0
2.035076133E2,5.499168396E0,7.987030029E0,-1.976095200E0
2.035126181E2,5.549476624E0,8.002601624E0,-1.972501755E0
2.035176230E2,5.593795776E0,8.030151367E0,-2.007238388E0
2.035226279E2,5.629730225E0,8.062492371E0,-1.972501755E0
2.035276328E2,5.596191406E0,8.055305481E0,-2.015623093E0
2.035326682E2,5.569839478E0,8.034942627E0,-2.062337875E0
2.035376731E2,5.491981506E0,8.006195068E0,-2.093481064E0
2.035426780E2,5.432090759E0,7.904380798E0,-2.095876694E0
2.035476828E2,5.347045898E0,7.893600464E0,-2.171339035E0
2.035526877E2,5.300331116E0,7.879226685E0,-2.245304108E0
2.035577231E2,5.246429443E0,7.878028870E0,-2.280040741E0
2.035627280E2,5.279968262E0,7.897193909E0,-2.298007965E0
2.035677329E2,5.288352966E0,7.909172058E0,-2.361492157E0
2.035727378E2,5.279968262E0,7.895996094E0,-2.409404755E0
2.035777426E2,5.303924561E0,7.931930542E0,-2.381855011E0
2.035827781E2,5.355430603E0,7.957084656E0,-2.333942413E0
2.035877829E2,5.384178162E0,7.930732727E0,-2.263271332E0
2.035927878E2,5.422508240E0,7.949897766E0,-2.173734665E0
2.035977927E2,5.474014282E0,7.966667175E0,-2.080305099E0
2.036028281E2,5.549476624E0,7.977447510E0,-2.016820908E0
2.036078330E2,5.602180481E0,7.999008179E0,-1.973699570E0
2.036128379E2,5.633323669E0,8.046920776E0,-1.852720261E0
2.036178427E2,5.672552109E0,8.052909851E0,-1.843137741E0
2.036228476E2,5.698904037E0,7.987030029E0,-1.859907150E0
2.036278525E2,5.674947739E0,7.967864990E0,-1.841939926E0
2.036328879E2,5.611763000E0,7.907974243E0,-1.922193527E0
2.036378928E2,5.509948730E0,7.866050720E0,-1.918600082E0
2.036428977E2,5.415321350E0,7.818138123E0,-1.985677719E0
2.036479026E2,5.356628418E0,7.836105347E0,-2.013227463E0
2.036529074E2,5.360221863E0,7.798973083E0,-2.057546616E0
2.036579428E2,5.276374817E0,7.784599304E0,-2.089887619E0
2.036629477E2,5.181747437E0,7.741477966E0,-2.094678879E0
2.036679526E2,5.122156143E0,7.691169739E0,-2.172536850E0
2.036729575E2,5.120958328E0,7.667213440E0,-2.242908478E0
2.036779624E2,5.156892776E0,7.697158813E0,-2.276447296E0
2.036829978E2,5.192527771E0,7.713928223E0,-2.360294342E0
2.036880027E2,5.344650269E0,7.800170898E0,-2.453723907E0
2.036930075E2,5.458442688E0,7.884017944E0,-2.519603729E0
2.036980124E2,5.450057983E0,7.894798279E0,-2.604648590E0
2.037030173E2,5.323089600E0,7.933128357E0,-2.634593964E0
2.037080527E2,5.245231628E0,7.975051880E0,-2.636989594E0
2.037130576E2,5.241638184E0,7.919952393E0,-2.672924042E0
2.037180625E2,5.296737671E0,7.964271545E0,-2.647769928E0
2.037230674E2,5.321891785E0,7.987030029E0,-2.543560028E0
2.037281028E2,5.394958496E0,8.001403809E0,-2.487262726E0
2.037331076E2,5.452453613E0,8.043327332E0,-2.367481232E0
2.037381125E2,5.543487549E0,8.171194077E0,-2.246501923E0
2.037431174E2,5.569839478E0,8.246656418E0,-2.123426437E0
2.037481223E2,5.535102844E0,8.356855392E0,-2.015623093E0
2.037531272E2,5.493179321E0,8.462263107E0,-1.985677719E0
2.037581626E2,5.420112610E0,8.482625961E0,-1.948545456E0
2.037631675E2,5.387771606E0,8.459867477E0,-1.920995712E0
2.037681723E2,5.344650269E0,8.377218246E0,-1.880270004E0
2.037731772E2,5.245231628E0,8.246656418E0,-1.865896225E0
2.037782126E2,5.181747437E0,8.064888000E0,-1.892248154E0
2.037832175E2,5.110177994E0,7.958282471E0,-1.893445969E0
2.037882224E2,5.039506912E0,7.918754578E0,-1.959325790E0
2.037932273E2,4.974824905E0,7.927139282E0,-1.966512680E0
2.037982322E2,4.950868607E0,7.923545837E0,-1.978490829E0
2.038032676E2,4.984407425E0,7.995414734E0,-1.937765121E0
2.038082724E2,5.038309097E0,8.098426819E0,-1.928182602E0
2.038132773E2,5.111375809E0,8.203535080E0,-1.919797897E0
2.038182822E2,5.223670959E0,8.295766830E0,-1.924589157E0
2.038232871E2,5.337463379E0,8.342481613E0,-1.871885300E0
2.038283225E2,5.452453613E0,8.393987656E0,-1.809598923E0
2.038333274E2,5.587806702E0,8.328107834E0,-1.815587997E0
2.038383322E2,5.696508408E0,8.280195236E0,-1.903028488E0
2.038433371E2,5.782751083E0,8.204732895E0,-1.985677719E0
2.038483420E2,5.839048386E0,8.069679260E0,-2.062337875E0
2.038533774E2,5.874982834E0,7.916358948E0,-2.123426437E0
2.038583823E2,5.807905197E0,7.796577454E0,-2.233325958E0
2.038633872E2,5.725255966E0,7.725906372E0,-2.347118378E0
2.038683921E2,5.674947739E0,7.794181824E0,-2.429767609E0
2.038733969E2,5.555465698E0,7.935523987E0,-2.549549103E0
2.038784323E2,5.481201172E0,8.137655258E0,-2.532779694E0
2.038834372E2,5.475212097E0,8.330503464E0,-2.499240875E0
2.038884421E2,5.453651428E0,8.610792160E0,-2.475284576E0
2.038934470E2,5.450057983E0,8.821308136E0,-2.438152313E0
2.038984519E2,5.500366211E0,9.020145416E0,-2.356700897E0
2.039034873E2,5.555465698E0,9.221078873E0,-2.241710663E0
2.039084922E2,5.648895264E0,9.376794815E0,-2.170141220E0
2.039134970E2,5.801916122E0,9.492982864E0,-2.110250473E0
2.039185019E2,5.932477951E0,9.477411270E0,-1.961721420E0
2.039235068E2,6.060644150E0,9.446268082E0,-1.820379257E0
2.039285422E2,6.069028854E0,9.273782730E0,-1.667358398E0
2.039335471E2,6.094182968E0,9.020145416E0,-1.482894897E0
2.039385520E2,6.108556747E0,8.727878571E0,-1.346343994E0
2.039435569E2,6.130117416E0,8.421537399E0,-1.274475098E0
2.039485617E2,5.976797104E0,8.109207153E0,-1.227760315E0
2.039535971E2,5.752805710E0,7.751060486E0,-1.236145020E0
2.039586020E2,5.521926880E0,7.420763016E0,-1.276870728E0
2.039636069E2,5.295539856E0,7.118015289E0,-1.397850037E0
2.039686118E2,5.065858841E0,6.867671967E0,-1.509246826E0
2.039736167E2,4.843065262E0,6.659252167E0,-1.633819580E0
2.039786521E2,4.740053177E0,6.578100204E0,-1.790433884E0
2.039836570E2,4.660099030E0,6.590078354E0,-1.979688644E0
2.039886618E2,4.669382095E0,6.676021576E0,-2.201284409E0
2.039936667E2,4.790361404E0,6.705966949E0,-2.350711823E0
2.039986716E2,4.999979019E0,6.850902557E0,-2.502834320E0
2.040037070E2,5.193725586E0,7.070102692E0,-2.702869415E0
2.040087119E2,5.376991272E0,7.236299515E0,-2.809175491E0
2.040137168E2,5.436882019E0,7.322542191E0,-2.794801712E0
2.040187217E2,5.405738831E0,7.317750931E0,-2.756471634E0
2.040237265E2,5.272781372E0,7.263849258E0,-2.648967743E0
2.040287619E2,5.104188919E0,7.254266739E0,-2.526790619E0
2.040337668E2,4.971231461E0,7.308168411E0,-2.386646271E0
2.040387717E2,4.924516678E0,7.392015457E0,-2.324359894E0
2.040437766E2,4.886186600E0,7.542940140E0,-2.274051666E0
2.040487815E2,4.797548294E0,7.677993774E0,-2.234523773E0
2.040538169E2,4.705316544E0,7.822929382E0,-2.222845078E0
2.040588218E2,4.722085953E0,7.964271545E0,-2.195295334E0
2.040638266E2,4.900560379E0,8.088844299E0,-2.211765289E0
2.040688315E2,5.111375809E0,8.146039963E0,-2.165349960E0
2.040738364E2,5.276374817E0,8.142446518E0,-2.149778366E0
2.040788718E2,5.410530090E0,8.113998413E0,-2.141393661E0
2.040838767E2,5.545883179E0,8.043327332E0,-2.095876694E0
2.040888816E2,5.650093079E0,8.012184143E0,-2.080305099E0
2.040938864E2,5.755201340E0,8.031349182E0,-1.998853683E0
2.040988913E2,5.831861496E0,8.070877075E0,-1.913808823E0
2.041039267E2,5.910917282E0,8.102020264E0,-1.851522446E0
2.041089316E2,5.995962143E0,8.096031189E0,-1.737730026E0
2.041139365E2,5.991170883E0,8.117591858E0,-1.692512512E0
2.041189414E2,5.831861496E0,8.135259628E0,-1.651786804E0
2.041239463E2,5.640510559E0,8.057701111E0,-1.626632690E0
2.041289817E2,5.464431763E0,7.984634399E0,-1.667358398E0
2.041339865E2,5.359024048E0,7.931930542E0,-1.790433884E0
2.041389914E2,5.240440369E0,7.858863831E0,-1.930578232E0
2.041439963E2,5.192527771E0,7.790588379E0,-1.989271164E0
2.041490012E2,5.200912476E0,7.792984009E0,-2.144987106E0
2.041540366E2,5.242835999E0,7.810951233E0,-2.311183929E0
2.041590415E2,5.330276489E0,7.840896606E0,-2.404613495E0
2.041640464E2,5.415321350E0,7.928337097E0,-2.512416840E0
2.041690512E2,5.551872253E0,7.999008179E0,-2.527988434E0
2.041740561E2,5.734838486E0,8.026557922E0,-2.548351288E0
2.041790915E2,5.847433090E0,8.074470520E0,-2.529186249E0
2.041840964E2,5.830663681E0,8.092437744E0,-2.439350128E0
2.041891013E2,5.800718307E0,8.055305481E0,-2.288425446E0
2.041941062E2,5.771970749E0,7.995414734E0,-2.194097519E0
2.041991111E2,5.731245041E0,7.881622314E0,-2.129415512E0
2.042041465E2,5.632125854E0,7.712730408E0,-1.983282089E0
2.042091513E2,5.511146545E0,7.677993774E0,-1.954534531E0
2.042141562E2,5.330276489E0,7.687576294E0,-1.983282089E0
2.042191611E2,5.221275330E0,7.748664856E0,-2.002447128E0
2.042241660E2,5.156892776E0,7.878028870E0,-2.143789291E0
2.042292014E2,5.214088440E0,8.016975403E0,-2.292018890E0
2.042342063E2,5.260803223E0,8.172391891E0,-2.308788300E0
2.042392112E2,5.291946411E0,8.286184311E0,-2.378261566E0
2.042442160E2,5.397354126E0,8.367635727E0,-2.430965424E0
2.042492209E2,5.549476624E0,8.403570175E0,-2.385448456E0
2.042542563E2,5.641708374E0,8.379613876E0,-2.301601410E0
2.042592612E2,5.696508408E0,8.325712204E0,-2.266864777E0
2.042642661E2,5.712080002E0,8.215513229E0,-2.200086594E0
2.042692710E2,5.665365219E0,8.031349182E0,-2.105459213E0
2.042742759E2,5.608169556E0,7.863655090E0,-2.063535690E0
2.042793113E2,5.568641663E0,7.742675781E0,-2.058744431E0
2.042843161E2,5.478805542E0,7.640861511E0,-1.980886459E0
2.042893210E2,5.440475464E0,7.596841812E0,-2.043172836E0
2.042943259E2,5.403343201E0,7.610017776E0,-2.080305099E0
2.042993308E2,5.391365051E0,7.670806885E0,-2.158163071E0
2.043043662E2,5.417716980E0,7.802566528E0,-2.263271332E0
2.043093711E2,5.423706055E0,7.875633240E0,-2.348316193E0
2.043143760E2,5.348243713E0,8.026557922E0,-2.429767609E0
2.043193808E2,5.291946411E0,8.164007187E0,-2.495647430E0
2.043243857E2,5.391365051E0,8.225095749E0,-2.563922882E0
2.043294211E2,5.604576111E0,8.292173386E0,-2.623813629E0
2.043344260E2,5.785146713E0,8.452680588E0,-2.669330597E0
2.043394309E2,5.921697617E0,8.507780075E0,-2.752878189E0
2.043444358E2,6.015127182E0,8.514966965E0,-2.824747086E0
2.043494406E2,6.155271530E0,8.385602951E0,-2.843912125E0
2.043544760E2,6.070226669E0,8.244260788E0,-2.805582047E0
2.043594809E2,5.937269211E0,8.021766663E0,-2.732814789E0
2.043644858E2,5.736036301E0,7.767829895E0,-2.672924042E0
2.043694907E2,5.553070068E0,7.467477798E0,-2.578296661E0
2.043744956E2,5.351837158E0,7.281816483E0,-2.511219025E0
2.043795310E2,5.300331116E0,7.129693985E0,-2.477680206E0
2.043845359E2,5.338661194E0,6.925167084E0,-2.423778534E0
2.043895407E2,5.235649109E0,6.848506927E0,-2.381855011E0
2.043945456E2,5.111375809E0,6.961101532E0,-2.339931488E0
2.043995505E2,5.032320023E0,7.094058990E0,-2.353107452E0
2.044045859E2,4.925714493E0,7.183595657E0,-2.351909637E0
2.044095908E2,4.941286087E0,7.261453629E0,-2.324359894E0
2.044145957E2,5.005968094E0,7.380037308E0,-2.341129303E0
2.044196006E2,5.057474136E0,7.490236282E0,-2.305194855E0
2.044246054E2,5.092210770E0,7.642059326E0,-2.286029816E0
2.044296408E2,5.057474136E0,7.775016785E0,-2.314777374E0
2.044346457E2,5.070650101E0,7.874435425E0,-2.284832001E0
2.044396506E2,4.971231461E0,7.882820129E0,-2.270458221E0
2.044446555E2,4.841867447E0,7.784599304E0,-2.238117218E0
2.044496604E2,4.705316544E0,7.785797119E0,-2.168943405E0
2.044546958E2,4.624164581E0,7.951095581E0,-2.149778366E0
2.044597007E2,4.589427948E0,8.196348190E0,-2.188108444E0
2.044647055E2,4.619373322E0,8.392789841E0,-2.207273483E0
2.044697104E2,4.634944916E0,8.459867477E0,-2.194097519E0
2.044747153E2,4.612186432E0,8.417943954E0,-2.106657028E0
2.044797507E2,4.610988617E0,8.239469528E0,-2.026403427E0
2.044847556E2,4.775987625E0,8.009788513E0,-1.966512680E0
2.044897605E2,5.022737503E0,7.809753418E0,-1.978490829E0
2.044947654E2,5.214088440E0,7.710334778E0,-2.038381577E0
2.044997702E2,5.281166077E0,7.608819962E0,-2.109052658E0
2.045048056E2,5.297935486E0,7.574083328E0,-2.239315033E0
2.045098105E2,5.245231628E0,7.521379471E0,-2.342327118E0
2.045148154E2,5.238044739E0,7.604028702E0,-2.411800385E0
2.045198203E2,5.326683044E0,7.888809204E0,-2.535175323E0
2.045248252E2,5.572235107E0,8.162809372E0,-2.718441010E0
2.045298606E2,5.720464706E0,8.305349350E0,-2.855890274E0
2.045348655E2,5.677343369E0,8.331701279E0,-2.853494644E0
2.045398703E2,5.640510559E0,8.378416061E0,-2.913385391E0
2.045448752E2,5.684530258E0,8.377218246E0,-2.946924210E0
2.045498801E2,5.736036301E0,8.383207321E0,-2.964891434E0
2.045549155E2,5.674947739E0,8.328107834E0,-2.951715469E0
2.045599204E2,5.585411072E0,8.219106674E0,-2.966089249E0
2.045649253E2,5.491981506E0,8.183172226E0,-2.988847733E0
2.045699302E2,5.427299500E0,8.115196228E0,-2.918176651E0
2.045749350E2,5.357826233E0,8.052909851E0,-2.857088089E0
2.045799704E2,5.303924561E0,7.969062805E0,-2.785219193E0
2.045849753E2,5.217681885E0,7.966667175E0,-2.770845413E0
2.045899802E2,5.120958328E0,8.006195068E0,-2.733713150E0
2.045949851E2,5.088617325E0,8.131965637E0,-2.640583038E0
2.045999900E2,5.148508072E0,8.332899094E0,-2.638187408E0
2.046050254E2,5.197319031E0,8.479032516E0,-2.525592804E0
2.046100302E2,5.406936646E0,8.671581268E0,-2.405811310E0
2.046150351E2,5.584213257E0,8.782978058E0,-2.355503082E0
2.046200400E2,5.746816635E0,8.818912506E0,-2.284832001E0
2.046250449E2,5.817487717E0,8.805736542E0,-2.188108444E0
2.046300803E2,5.811498642E0,8.765010834E0,-2.100667953E0
2.046350852E2,5.807905197E0,8.753032684E0,-2.079107285E0
2.046400901E2,5.819883347E0,8.751834869E0,-2.075513840E0
2.046450949E2,5.840246201E0,8.640438080E0,-2.067129135E0
2.046500998E2,5.927686691E0,8.462263107E0,-2.015623093E0
2.046551352E2,5.775564194E0,8.296964645E0,-1.950941086E0
2.046601401E2,5.593795776E0,8.110404968E0,-1.910215378E0
2.046651450E2,5.495574951E0,7.885215759E0,-1.892248154E0
2.046701499E2,5.423706055E0,7.638465881E0,-1.838346481E0
2.046751548E2,5.411727905E0,7.358476639E0,-1.876676559E0
2.046801902E2,5.406936646E0,7.225519180E0,-1.909017563E0
2.046851950E2,5.410530090E0,7.160837173E0,-1.978490829E0
2.046901999E2,5.452453613E0,7.124004364E0,-2.065931320E0
2.046952048E2,5.458442688E0,7.190782547E0,-2.210866928E0
2.047002097E2,5.584213257E0,7.310564041E0,-2.348316193E0
2.047052451E2,5.660573959E0,7.350091934E0,-2.501636505E0
2.047102500E2,5.730047226E0,7.387224197E0,-2.572307587E0
2.047152549E2,5.716871262E0,7.420763016E0,-2.645374298E0
2.047202597E2,5.689321518E0,7.492631912E0,-2.761262894E0
2.047252646E2,5.689321518E0,7.566896439E0,-2.801988602E0
2.047303000E2,5.604576111E0,7.565698624E0,-2.737306595E0
2.047353049E2,5.574630737E0,7.654037476E0,-2.717243195E0
2.047403098E2,5.539894104E0,7.675598145E0,-2.700473785E0
2.047453147E2,5.478805542E0,7.711532593E0,-2.583087921E0
2.047503196E2,5.454849243E0,7.842094421E0,-2.460910797E0
2.047553550E2,5.475212097E0,8.018173218E0,-2.415393829E0
2.047603598E2,5.541091919E0,8.135259628E0,-2.342327118E0
2.047653647E2,5.662071228E0,8.178380966E0,-2.253688812E0
2.047703696E2,5.730047226E0,8.226293564E0,-2.246501923E0
2.047753745E2,5.701299667E0,8.165205002E0,-2.254886627E0
2.047804099E2,5.599784851E0,8.054107666E0,-2.211765289E0
2.047854148E2,5.587806702E0,8.013381958E0,-2.244106293E0
2.047904197E2,5.635719299E0,7.862457275E0,-2.302799225E0
2.047954245E2,5.571037292E0,7.700752258E0,-2.347118378E0
2.048004294E2,5.556663513E0,7.586061478E0,-2.309986115E0
2.048054648E2,5.495574951E0,7.493829727E0,-2.336338043E0
2.048104697E2,5.489585876E0,7.474664688E0,-2.374668121E0
2.048154746E2,5.536300659E0,7.557313919E0,-2.402217865E0
2.048204795E2,5.609367371E0,7.564500809E0,-2.326755524E0
2.048255149E2,5.539894104E0,7.621696472E0,-2.201284409E0
2.048305198E2,5.532707214E0,7.686378479E0,-2.059942245E0
2.048355246E2,5.553070068E0,7.818138123E0,-1.923391342E0
2.048405295E2,5.598587036E0,7.893600464E0,-1.831159592E0
2.048455344E2,5.628532410E0,7.935523987E0,-1.721260071E0
2.048505393E2,5.579421997E0,7.987030029E0,-1.660171509E0
2.048555747E2,5.526718140E0,7.990623474E0,-1.572731018E0
2.048605796E2,5.577026367E0,7.948699951E0,-1.576324463E0
2.048655844E2,5.603378296E0,7.900787354E0,-1.540390015E0
2.048705893E2,5.614158630E0,7.698356628E0,-1.534400940E0
2.048755942E2,5.590202332E0,7.620798111E0,-1.557159424E0
2.048806296E2,5.414123535E0,7.611215591E0,-1.545181274E0
2.048856345E2,5.427299500E0,7.571687698E0,-1.576324463E0
2.048906394E2,5.572235107E0,7.511796951E0,-1.694908142E0
2.048956443E2,5.597389221E0,7.544137955E0,-1.731740952E0
2.049006491E2,5.614158630E0,7.639663696E0,-1.828763962E0
2.049056845E2,5.651290894E0,7.778610229E0,-1.916204453E0
2.049106894E2,5.779157639E0,7.861259460E0,-2.013227463E0
2.049156943E2,5.877378464E0,7.922348022E0,-2.113843918E0
2.049206992E2,5.873785019E0,7.991821289E0,-2.124624252E0
2.049257346E2,5.853422165E0,8.060096741E0,-2.174932480E0
2.049307395E2,5.834257126E0,8.241865158E0,-2.232128143E0
2.049357444E2,5.798322678E0,8.423933029E0,-2.213262558E0
2.049407492E2,5.696508408E0,8.482625961E0,-2.202482224E0
2.049457541E2,5.440475464E0,8.470647812E0,-2.164152145E0
2.049507590E2,5.059869766E0,8.393987656E0,-2.113843918E0
2.049557944E2,4.767602921E0,8.349668503E0,-2.077909470E0
2.049607993E2,4.725679398E0,8.378416061E0,-2.029996872E0
2.049658042E2,4.859834671E0,8.425130844E0,-2.029996872E0
2.049708091E2,4.995187759E0,8.370031357E0,-2.086294174E0
2.049758445E2,5.161384583E0,8.313734055E0,-2.081502914E0
2.049808493E2,5.312309265E0,8.296964645E0,-2.040777206E0
2.049858542E2,5.421310425E0,8.359251022E0,-2.092283249E0
2.049908591E2,5.647697449E0,8.258634567E0,-2.160558701E0
2.049958640E2,5.863004684E0,8.135259628E0,-2.129415512E0
2.050008994E2,5.746816635E0,8.019371033E0,-2.131811142E0
2.050059043E2,5.573432922E0,7.911567688E0,-2.146184921E0
2.050109092E2,5.497970581E0,7.766632080E0,-2.123426437E0
2.050159140E2,5.520729065E0,7.568094254E0,-2.168943405E0
2.050209189E2,5.451255798E0,7.394411087E0,-2.176130295E0
2.050259543E2,5.209297180E0,7.152452469E0,-2.170141220E0
2.050309592E2,4.947275162E0,7.034168243E0,-2.106657028E0
2.050359641E2,4.929307938E0,7.046146393E0,-2.087491989E0
2.050409690E2,5.056276321E0,7.060520172E0,-2.013227463E0
2.050459739E2,5.281166077E0,7.053333282E0,-2.046766281E0
2.050510093E2,5.351837158E0,7.112026215E0,-1.901830673E0
2.050560141E2,5.335067749E0,7.305772781E0,-1.865896225E0
2.050610190E2,5.565048218E0,7.571687698E0,-1.833555222E0
2.050660239E2,5.891752243E0,7.802566528E0,-1.834753036E0
2.050710288E2,6.104963303E0,7.923545837E0,-1.822774887E0
2.050760642E2,6.057050705E0,8.016975403E0,-1.770071030E0
2.050810691E2,6.054655075E0,7.987030029E0,-1.725751877E0
2.050860739E2,6.110952377E0,7.892402649E0,-1.711677551E0
2.050910788E2,6.012731552E0,7.711532593E0,-1.658973694E0
2.050960837E2,5.805509567E0,7.532159805E0,-1.599082947E0
2.051011191E2,5.642906189E0,7.451906204E0,-1.591896057E0
2.051061240E2,5.566246033E0,7.413576126E0,-1.577522278E0
2.051111289E2,5.472816467E0,7.429147720E0,-1.488883972E0
2.051161338E2,5.459640503E0,7.535753250E0,-1.442169189E0
2.051211386E2,5.500366211E0,7.595643997E0,-1.336761475E0
2.051261740E2,5.597389221E0,7.620798111E0,-1.210092545E0
2.051311789E2,5.602180481E0,7.572885513E0,-1.104684830E0
2.051361838E2,5.561454773E0,7.493829727E0,-9.693317413E-1
2.051411887E2,5.469223022E0,7.314157486E0,-8.387699127E-1
2.051461936E2,5.295539856E0,7.169221878E0,-7.501316071E-1
2.051512290E2,5.198516846E0,7.058124542E0,-6.929359436E-1
2.051562339E2,5.135332108E0,7.068904877E0,-6.929359436E-1
2.051612387E2,5.140123367E0,7.023387909E0,-6.378364563E-1
2.051662436E2,5.208099365E0,6.933551788E0,-6.593971252E-1
2.051712485E2,5.288352966E0,6.800594330E0,-6.246604919E-1
2.051762839E2,5.267990112E0,6.628108978E0,-6.294517517E-1
2.051812888E2,5.273979187E0,6.496648788E0,-7.321643829E-1
2.051862937E2,5.323089600E0,6.346921921E0,-8.016376495E-1
2.051912986E2,5.326683044E0,6.175634384E0,-8.519458771E-1
2.051963034E2,5.258407593E0,6.182821274E0,-9.154300690E-1
2.052013388E2,5.297935486E0,6.261877060E0,-1.086717606E0
2.052063437E2,5.373397827E0,6.313383102E0,-1.234947205E0
2.052113486E2,5.485992432E0,6.482275009E0,-1.438575745E0
2.052163535E2,5.548278809E0,6.587682724E0,-1.558357239E0
2.052213584E2,5.513542175E0,6.644878387E0,-1.747312546E0
2.052263938E2,5.474014282E0,6.776638031E0,-1.897039413E0
2.052313987E2,5.327880859E0,6.886837006E0,-2.043172836E0
2.052364035E2,5.241638184E0,6.864078522E0,-2.177328110E0
2.052414084E2,5.128145218E0,6.805385590E0,-2.234523773E0
2.052464133E2,5.137727737E0,6.995838165E0,-2.324359894E0
2.052514487E2,5.227264404E0,7.152452469E0,-2.350711823E0
2.052564536E2,5.350639343E0,7.358476639E0,-2.339931488E0
2.052614585E2,5.252418518E0,7.551324844E0,-2.347118378E0
2.052664634E2,5.154497147E0,7.709136963E0,-2.265666962E0
