"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.465652955E2,1.602172852E-3,-6.141662598E-3,8.010864258E-4
2.465703004E2,2.670288086E-3,-4.005432129E-3,-2.670288086E-4
2.465753053E2,5.874633789E-3,-4.005432129E-3,-2.670288086E-4
2.465803101E2,3.738403320E-3,-1.869201660E-3,-2.670288086E-4
2.465853455E2,4.806518555E-3,1.335144043E-3,-1.335144043E-3
2.465903504E2,4.806518555E-3,1.335144043E-3,-1.335144043E-3
2.465953553E2,4.806518555E-3,2.670288086E-4,8.010864258E-4
2.466003602E2,4.806518555E-3,2.670288086E-4,8.010864258E-4
2.466053651E2,4.806518555E-3,3.337860107E-3,-2.670288086E-4
2.466104005E2,3.738403320E-3,3.337860107E-3,8.010864258E-4
2.466154054E2,1.602172852E-3,2.403259277E-3,1.869201660E-3
2.466204102E2,2.670288086E-3,4.405975342E-3,1.869201660E-3
2.466254151E2,2.670288086E-3,5.474090576E-3,1.869201660E-3
2.466304200E2,2.670288086E-3,3.337860107E-3,2.937316895E-3
2.466354554E2,1.602172852E-3,3.337860107E-3,1.869201660E-3
2.466404603E2,1.602172852E-3,5.474090576E-3,4.005432129E-3
2.466454652E2,1.602172852E-3,4.405975342E-3,5.073547363E-3
2.466504701E2,5.340576172E-4,3.337860107E-3,8.010864258E-4
2.466554749E2,-5.340576172E-4,1.335144043E-3,8.010864258E-4
2.466605103E2,5.340576172E-4,2.403259277E-3,1.869201660E-3
2.466655152E2,2.670288086E-3,4.405975342E-3,-2.403259277E-3
2.466705201E2,1.602172852E-3,2.670288086E-4,-2.403259277E-3
2.466755250E2,-5.340576172E-4,2.403259277E-3,-2.670288086E-4
2.466805299E2,-1.602172852E-3,2.403259277E-3,-2.670288086E-4
2.466855653E2,5.340576172E-4,4.405975342E-3,-2.670288086E-4
2.466905701E2,1.602172852E-3,2.403259277E-3,1.869201660E-3
2.466955750E2,5.340576172E-4,1.335144043E-3,1.869201660E-3
2.467005799E2,-2.670288086E-3,3.337860107E-3,8.010864258E-4
2.467055848E2,-5.340576172E-4,1.335144043E-3,-1.335144043E-3
2.467106202E2,-5.340576172E-4,3.337860107E-3,-1.335144043E-3
2.467156251E2,5.340576172E-4,1.335144043E-3,-2.670288086E-4
2.467206300E2,5.340576172E-4,-8.010864258E-4,-2.670288086E-4
2.467256348E2,-5.340576172E-4,2.670288086E-4,-1.335144043E-3
2.467306397E2,-2.670288086E-3,-1.869201660E-3,-1.335144043E-3
2.467356751E2,5.340576172E-4,2.403259277E-3,8.010864258E-4
2.467406800E2,-5.340576172E-4,6.542205811E-3,8.010864258E-4
2.467456849E2,-2.670288086E-3,9.746551514E-3,1.869201660E-3
2.467506898E2,-1.602172852E-3,6.542205811E-3,-1.335144043E-3
2.467556947E2,-5.340576172E-4,1.335144043E-3,1.869201660E-3
2.467607301E2,-5.340576172E-4,2.403259277E-3,2.937316895E-3
2.467657349E2,-2.670288086E-3,5.474090576E-3,2.937316895E-3
2.467707398E2,-3.738403320E-3,6.542205811E-3,1.869201660E-3
2.467757447E2,-2.670288086E-3,6.542205811E-3,-1.335144043E-3
2.467807496E2,-3.738403320E-3,9.746551514E-3,-2.403259277E-3
2.467857850E2,-8.010864258E-3,9.746551514E-3,-2.403259277E-3
2.467907899E2,-6.942749023E-3,1.188278198E-2,-2.670288086E-4
2.467957948E2,-8.010864258E-3,7.610321045E-3,-1.335144043E-3
2.468007996E2,-1.441955566E-2,7.610321045E-3,-1.335144043E-3
2.468058045E2,-1.228332520E-2,7.610321045E-3,-4.539489746E-3
2.468108399E2,-1.121520996E-2,7.610321045E-3,-3.471374512E-3
2.468158448E2,-1.121520996E-2,7.610321045E-3,-3.471374512E-3
2.468208497E2,-1.014709473E-2,7.610321045E-3,-3.471374512E-3
2.468258546E2,-1.228332520E-2,6.542205811E-3,-2.403259277E-3
2.468308595E2,-1.121520996E-2,7.610321045E-3,-2.403259277E-3
2.468358949E2,-9.078979492E-3,8.678436279E-3,-3.471374512E-3
2.468408997E2,-1.014709473E-2,7.610321045E-3,-2.403259277E-3
2.468459046E2,-1.014709473E-2,6.542205811E-3,-2.403259277E-3
2.468509095E2,-9.078979492E-3,4.405975342E-3,-2.670288086E-4
2.468559144E2,-8.010864258E-3,5.474090576E-3,-1.335144043E-3
2.468609498E2,-6.942749023E-3,6.542205811E-3,-1.335144043E-3
2.468659547E2,-4.806518555E-3,2.403259277E-3,-1.335144043E-3
2.468709596E2,-3.738403320E-3,1.335144043E-3,-2.670288086E-4
2.468759644E2,-5.874633789E-3,2.670288086E-4,-1.335144043E-3
2.468809693E2,-5.874633789E-3,-1.869201660E-3,-2.670288086E-4
2.468860047E2,-5.874633789E-3,1.335144043E-3,-1.335144043E-3
2.468910096E2,-4.806518555E-3,3.337860107E-3,-1.335144043E-3
2.468960145E2,-4.806518555E-3,2.403259277E-3,-1.335144043E-3
2.469010194E2,-5.874633789E-3,5.474090576E-3,-1.335144043E-3
2.469060243E2,-6.942749023E-3,3.337860107E-3,-3.471374512E-3
2.469110597E2,-4.806518555E-3,3.337860107E-3,-2.403259277E-3
2.469160645E2,-6.942749023E-3,4.405975342E-3,-2.403259277E-3
2.469210694E2,-9.078979492E-3,5.474090576E-3,-2.670288086E-4
2.469260743E2,-9.078979492E-3,6.542205811E-3,-2.403259277E-3
2.469310792E2,-6.942749023E-3,5.474090576E-3,-3.471374512E-3
2.469361146E2,-9.078979492E-3,7.610321045E-3,-2.403259277E-3
2.469411195E2,-9.078979492E-3,8.678436279E-3,-2.403259277E-3
2.469461243E2,-9.078979492E-3,1.081466675E-2,-2.403259277E-3
2.469511292E2,-1.228332520E-2,1.188278198E-2,-3.471374512E-3
2.469561341E2,-1.335144043E-2,8.678436279E-3,-4.539489746E-3
2.469611695E2,-1.228332520E-2,1.295089722E-2,-7.743835449E-3
2.469661744E2,-1.121520996E-2,1.295089722E-2,-7.743835449E-3
2.469711793E2,-1.335144043E-2,8.678436279E-3,-4.539489746E-3
2.469761842E2,-1.121520996E-2,1.188278198E-2,-2.403259277E-3
2.469811890E2,-1.335144043E-2,1.188278198E-2,-1.335144043E-3
2.469862244E2,-1.335144043E-2,7.610321045E-3,-1.335144043E-3
2.469912293E2,-1.335144043E-2,7.610321045E-3,-1.335144043E-3
2.469962342E2,-1.228332520E-2,5.474090576E-3,-2.403259277E-3
2.470012391E2,-1.655578613E-2,3.337860107E-3,-2.403259277E-3
2.470062440E2,-1.441955566E-2,2.403259277E-3,-2.403259277E-3
2.470112794E2,-1.228332520E-2,7.610321045E-3,-4.539489746E-3
2.470162843E2,-1.014709473E-2,9.746551514E-3,-3.471374512E-3
2.470212891E2,-1.228332520E-2,6.542205811E-3,-3.471374512E-3
2.470262940E2,-1.228332520E-2,2.403259277E-3,-4.539489746E-3
2.470312989E2,-6.942749023E-3,-8.010864258E-4,-3.471374512E-3
2.470363343E2,-1.602172852E-3,-4.005432129E-3,-1.335144043E-3
2.470413392E2,1.602172852E-3,-4.005432129E-3,8.010864258E-4
2.470463441E2,6.942749023E-3,-9.346008301E-3,5.073547363E-3
2.470513490E2,6.942749023E-3,-1.041412354E-2,6.141662598E-3
2.470563538E2,3.738403320E-3,-8.010864258E-4,2.937316895E-3
2.470613892E2,5.340576172E-4,5.474090576E-3,-2.670288086E-4
2.470663941E2,5.340576172E-4,4.405975342E-3,-4.539489746E-3
2.470713990E2,-1.602172852E-3,3.337860107E-3,-8.811950684E-3
2.470764039E2,-1.014709473E-2,5.474090576E-3,-8.811950684E-3
2.470814393E2,-1.762390137E-2,6.542205811E-3,-6.675720215E-3
2.470864442E2,-2.082824707E-2,2.403259277E-3,-6.675720215E-3
2.470914491E2,-2.082824707E-2,-2.937316895E-3,-1.335144043E-3
2.470964539E2,-1.762390137E-2,-4.005432129E-3,1.869201660E-3
2.471014588E2,-1.441955566E-2,-2.937316895E-3,8.010864258E-4
2.471064942E2,-9.078979492E-3,1.335144043E-3,-1.335144043E-3
2.471114991E2,-5.874633789E-3,-2.937316895E-3,8.010864258E-4
2.471165040E2,5.340576172E-4,-8.010864258E-4,8.010864258E-4
2.471215089E2,1.602172852E-3,4.405975342E-3,-1.335144043E-3
2.471265138E2,-1.602172852E-3,9.746551514E-3,-2.403259277E-3
2.471315492E2,-8.010864258E-3,1.508712769E-2,-5.607604980E-3
2.471365540E2,-1.228332520E-2,2.042770386E-2,-7.743835449E-3
2.471415589E2,-1.121520996E-2,2.042770386E-2,-5.607604980E-3
2.471465638E2,-3.738403320E-3,1.722335815E-2,-3.471374512E-3
2.471515687E2,1.602172852E-3,1.188278198E-2,-2.403259277E-3
2.471566041E2,2.670288086E-3,5.474090576E-3,-1.335144043E-3
2.471616090E2,2.670288086E-3,-1.869201660E-3,-2.670288086E-4
2.471666138E2,5.340576172E-4,-5.073547363E-3,-4.539489746E-3
2.471716187E2,-1.602172852E-3,-4.005432129E-3,-3.471374512E-3
2.471766236E2,-4.806518555E-3,-5.073547363E-3,-3.471374512E-3
2.471816590E2,-1.121520996E-2,-5.073547363E-3,-2.403259277E-3
2.471866639E2,-1.228332520E-2,-5.073547363E-3,-2.403259277E-3
2.471916688E2,-1.335144043E-2,-7.209777832E-3,-4.539489746E-3
2.471966737E2,-1.014709473E-2,-4.005432129E-3,-2.403259277E-3
2.472016785E2,-6.942749023E-3,-2.937316895E-3,-2.403259277E-3
2.472067139E2,-3.738403320E-3,-1.869201660E-3,-1.335144043E-3
2.472117188E2,-1.602172852E-3,2.670288086E-4,-2.403259277E-3
2.472167237E2,5.340576172E-4,1.335144043E-3,-1.335144043E-3
2.472217286E2,1.602172852E-3,5.474090576E-3,-1.335144043E-3
2.472267335E2,2.670288086E-3,4.405975342E-3,-2.403259277E-3
2.472317689E2,3.738403320E-3,4.405975342E-3,-2.670288086E-4
2.472367738E2,-1.602172852E-3,7.610321045E-3,-3.471374512E-3
2.472417786E2,-3.738403320E-3,5.474090576E-3,-1.335144043E-3
2.472467835E2,-3.738403320E-3,6.542205811E-3,-2.670288086E-4
2.472517884E2,-9.078979492E-3,7.610321045E-3,-2.403259277E-3
2.472568238E2,-1.121520996E-2,5.474090576E-3,-2.670288086E-4
2.472618287E2,-1.441955566E-2,4.405975342E-3,-2.670288086E-4
2.472668336E2,-1.228332520E-2,3.337860107E-3,-2.403259277E-3
2.472718385E2,-1.335144043E-2,5.474090576E-3,-4.539489746E-3
2.472768433E2,-1.335144043E-2,1.335144043E-3,-3.471374512E-3
2.472818787E2,-1.121520996E-2,-8.010864258E-4,-3.471374512E-3
2.472868836E2,-9.078979492E-3,1.335144043E-3,-4.539489746E-3
2.472918885E2,-1.228332520E-2,-8.010864258E-4,-3.471374512E-3
2.472968934E2,-1.228332520E-2,2.670288086E-4,-3.471374512E-3
2.473018983E2,-1.121520996E-2,-1.869201660E-3,-3.471374512E-3
2.473069337E2,-1.228332520E-2,-1.869201660E-3,-5.607604980E-3
2.473119386E2,-1.335144043E-2,2.670288086E-4,-5.607604980E-3
2.473169434E2,-1.014709473E-2,-1.869201660E-3,-3.471374512E-3
2.473219483E2,-1.121520996E-2,-2.937316895E-3,-2.403259277E-3
2.473269532E2,-9.078979492E-3,-4.005432129E-3,-1.335144043E-3
2.473319886E2,-8.010864258E-3,-5.073547363E-3,-2.670288086E-4
2.473369935E2,-8.010864258E-3,-6.141662598E-3,-1.335144043E-3
2.473419984E2,-8.010864258E-3,-4.005432129E-3,-2.670288086E-4
2.473470033E2,-4.806518555E-3,-2.937316895E-3,-2.670288086E-4
2.473520081E2,-3.738403320E-3,-4.005432129E-3,-1.335144043E-3
2.473570435E2,-5.874633789E-3,-8.277893066E-3,-1.335144043E-3
2.473620484E2,-6.942749023E-3,-6.141662598E-3,-1.335144043E-3
2.473670533E2,-8.010864258E-3,-4.005432129E-3,-2.670288086E-4
2.473720582E2,-8.010864258E-3,-1.869201660E-3,-1.335144043E-3
2.473770631E2,-1.014709473E-2,-6.141662598E-3,-4.539489746E-3
2.473820985E2,-9.078979492E-3,-8.277893066E-3,-4.539489746E-3
2.473871034E2,-1.121520996E-2,-1.869201660E-3,-3.471374512E-3
2.473921082E2,-1.441955566E-2,1.335144043E-3,-3.471374512E-3
2.473971131E2,-1.655578613E-2,-1.869201660E-3,-1.335144043E-3
2.474021180E2,-1.548767090E-2,-8.010864258E-4,-1.335144043E-3
2.474071534E2,-1.869201660E-2,-4.005432129E-3,-2.403259277E-3
2.474121583E2,-1.869201660E-2,-1.869201660E-3,-3.471374512E-3
2.474171632E2,-1.762390137E-2,-2.937316895E-3,-4.539489746E-3
2.474221680E2,-1.548767090E-2,-2.937316895E-3,-4.539489746E-3
2.474271729E2,-1.655578613E-2,-8.010864258E-4,-3.471374512E-3
2.474322083E2,-1.441955566E-2,-2.937316895E-3,-3.471374512E-3
2.474372132E2,-1.335144043E-2,-8.277893066E-3,-2.403259277E-3
2.474422181E2,-1.548767090E-2,-4.005432129E-3,-2.403259277E-3
2.474472230E2,-1.335144043E-2,-2.937316895E-3,-3.471374512E-3
2.474522279E2,-1.228332520E-2,-1.869201660E-3,-2.403259277E-3
2.474572633E2,-1.121520996E-2,-5.073547363E-3,-1.335144043E-3
2.474622681E2,-1.228332520E-2,-6.141662598E-3,-4.539489746E-3
2.474672730E2,-1.441955566E-2,-9.346008301E-3,-5.607604980E-3
2.474722779E2,-1.228332520E-2,-9.346008301E-3,-3.471374512E-3
2.474772828E2,-1.335144043E-2,-8.277893066E-3,-3.471374512E-3
2.474823182E2,-1.335144043E-2,-1.255035400E-2,-6.675720215E-3
2.474873231E2,-1.228332520E-2,-1.468658447E-2,-6.675720215E-3
2.474923280E2,-1.548767090E-2,-8.277893066E-3,-4.539489746E-3
2.474973328E2,-1.548767090E-2,-5.073547363E-3,-5.607604980E-3
2.475023377E2,-1.335144043E-2,-2.937316895E-3,-2.403259277E-3
2.475073731E2,-1.548767090E-2,-4.005432129E-3,-3.471374512E-3
2.475123780E2,-1.548767090E-2,-5.073547363E-3,-3.471374512E-3
2.475173829E2,-1.014709473E-2,-4.005432129E-3,-1.335144043E-3
2.475223878E2,-9.078979492E-3,-2.937316895E-3,-2.403259277E-3
2.475273927E2,-1.335144043E-2,-4.005432129E-3,-3.471374512E-3
2.475324281E2,-1.228332520E-2,-2.937316895E-3,-4.539489746E-3
2.475374329E2,-1.335144043E-2,-8.010864258E-4,-4.539489746E-3
2.475424378E2,-1.121520996E-2,-2.937316895E-3,-3.471374512E-3
2.475474427E2,-1.121520996E-2,-4.005432129E-3,-3.471374512E-3
2.475524476E2,-1.228332520E-2,-8.277893066E-3,-5.607604980E-3
2.475574830E2,-1.228332520E-2,-8.277893066E-3,-5.607604980E-3
2.475624879E2,-1.335144043E-2,-7.209777832E-3,-3.471374512E-3
2.475674928E2,-1.335144043E-2,-4.005432129E-3,-3.471374512E-3
2.475724976E2,-1.548767090E-2,-4.005432129E-3,-1.335144043E-3
2.475775025E2,-1.121520996E-2,-2.937316895E-3,-2.403259277E-3
2.475825379E2,-1.228332520E-2,2.670288086E-4,-4.539489746E-3
2.475875428E2,-9.078979492E-3,-4.005432129E-3,-2.403259277E-3
2.475925477E2,-9.078979492E-3,-8.010864258E-4,-2.403259277E-3
2.475975526E2,-8.010864258E-3,2.670288086E-4,-3.471374512E-3
2.476025575E2,-4.806518555E-3,2.670288086E-4,-4.539489746E-3
2.476075929E2,-5.874633789E-3,1.335144043E-3,-2.403259277E-3
2.476125977E2,-5.874633789E-3,-1.869201660E-3,-1.335144043E-3
2.476176026E2,-3.738403320E-3,3.337860107E-3,-2.403259277E-3
2.476226075E2,-1.602172852E-3,5.474090576E-3,-1.335144043E-3
2.476276124E2,-1.602172852E-3,4.405975342E-3,-2.670288086E-4
2.476326478E2,-1.602172852E-3,7.610321045E-3,1.869201660E-3
2.476376527E2,-5.340576172E-4,8.678436279E-3,-2.670288086E-4
2.476426576E2,5.340576172E-4,4.405975342E-3,-1.335144043E-3
2.476476624E2,5.340576172E-4,5.474090576E-3,-2.670288086E-4
2.476526673E2,1.602172852E-3,5.474090576E-3,-2.670288086E-4
2.476577027E2,-5.340576172E-4,5.474090576E-3,-2.403259277E-3
2.476627076E2,-3.738403320E-3,2.403259277E-3,-1.335144043E-3
2.476677125E2,-1.602172852E-3,2.403259277E-3,-2.670288086E-4
2.476727174E2,2.670288086E-3,3.337860107E-3,-1.335144043E-3
2.476777222E2,2.670288086E-3,3.337860107E-3,-2.670288086E-4
2.476827576E2,2.670288086E-3,3.337860107E-3,8.010864258E-4
2.476877625E2,1.602172852E-3,1.335144043E-3,-1.335144043E-3
2.476927674E2,2.670288086E-3,2.403259277E-3,-2.670288086E-4
2.476977723E2,3.738403320E-3,3.337860107E-3,1.869201660E-3
2.477028077E2,1.602172852E-3,5.474090576E-3,-2.670288086E-4
2.477078126E2,1.602172852E-3,4.405975342E-3,-1.335144043E-3
2.477128175E2,2.670288086E-3,5.474090576E-3,-2.670288086E-4
2.477178223E2,3.738403320E-3,4.405975342E-3,8.010864258E-4
2.477228272E2,2.670288086E-3,5.474090576E-3,-1.335144043E-3
2.477278321E2,1.602172852E-3,5.474090576E-3,-2.670288086E-4
2.477328675E2,-5.340576172E-4,7.610321045E-3,1.869201660E-3
2.477378724E2,-5.340576172E-4,1.081466675E-2,-2.670288086E-4
2.477428773E2,5.340576172E-4,1.188278198E-2,-2.403259277E-3
2.477478822E2,-2.670288086E-3,9.746551514E-3,-2.403259277E-3
2.477529176E2,-1.602172852E-3,1.081466675E-2,-2.670288086E-4
2.477579224E2,-1.602172852E-3,1.295089722E-2,-2.670288086E-4
2.477629273E2,-1.602172852E-3,1.081466675E-2,-1.335144043E-3
2.477679322E2,5.340576172E-4,8.678436279E-3,8.010864258E-4
2.477729676E2,5.340576172E-4,9.746551514E-3,8.010864258E-4
2.477779725E2,1.602172852E-3,9.746551514E-3,-2.403259277E-3
2.477829774E2,2.670288086E-3,9.746551514E-3,-1.335144043E-3
2.477879823E2,1.602172852E-3,7.610321045E-3,-2.670288086E-4
2.477929871E2,-5.340576172E-4,3.337860107E-3,-2.670288086E-4
2.477979920E2,2.670288086E-3,3.337860107E-3,8.010864258E-4
2.478030274E2,2.670288086E-3,2.403259277E-3,8.010864258E-4
2.478080323E2,1.602172852E-3,2.403259277E-3,8.010864258E-4
2.478130372E2,5.874633789E-3,4.405975342E-3,1.869201660E-3
2.478180421E2,6.942749023E-3,5.474090576E-3,-2.670288086E-4
2.478230775E2,5.874633789E-3,4.405975342E-3,-2.670288086E-4
2.478280824E2,6.942749023E-3,6.542205811E-3,8.010864258E-4
2.478330872E2,5.874633789E-3,8.678436279E-3,8.010864258E-4
2.478380921E2,8.010864258E-3,7.610321045E-3,-2.670288086E-4
2.478430970E2,5.874633789E-3,9.746551514E-3,-2.670288086E-4
2.478481019E2,4.806518555E-3,9.746551514E-3,1.869201660E-3
2.478531373E2,3.738403320E-3,9.746551514E-3,1.869201660E-3
2.478581422E2,3.738403320E-3,5.474090576E-3,8.010864258E-4
2.478631471E2,2.670288086E-3,4.405975342E-3,8.010864258E-4
2.478681519E2,3.738403320E-3,5.474090576E-3,8.010864258E-4
2.478731568E2,4.806518555E-3,7.610321045E-3,2.937316895E-3
2.478781922E2,3.738403320E-3,4.405975342E-3,1.869201660E-3
2.478831971E2,8.010864258E-3,2.403259277E-3,8.010864258E-4
2.478882020E2,8.010864258E-3,3.337860107E-3,8.010864258E-4
2.478932069E2,8.010864258E-3,2.403259277E-3,-2.670288086E-4
2.478982118E2,6.942749023E-3,3.337860107E-3,1.869201660E-3
2.479032166E2,9.078979492E-3,2.403259277E-3,1.869201660E-3
2.479082520E2,6.942749023E-3,5.474090576E-3,-2.670288086E-4
2.479132569E2,4.806518555E-3,6.542205811E-3,-2.670288086E-4
2.479182618E2,5.874633789E-3,4.405975342E-3,2.937316895E-3
2.479232667E2,5.874633789E-3,6.542205811E-3,1.869201660E-3
2.479283021E2,4.806518555E-3,6.542205811E-3,-1.335144043E-3
2.479333070E2,1.602172852E-3,5.474090576E-3,-1.335144043E-3
2.479383118E2,2.670288086E-3,7.610321045E-3,-2.670288086E-4
2.479433167E2,1.602172852E-3,8.678436279E-3,-1.335144043E-3
2.479483216E2,-5.340576172E-4,1.081466675E-2,-2.670288086E-4
2.479533570E2,5.340576172E-4,5.474090576E-3,8.010864258E-4
2.479583619E2,1.602172852E-3,4.405975342E-3,1.869201660E-3
2.479633668E2,1.602172852E-3,3.337860107E-3,1.869201660E-3
2.479683717E2,1.602172852E-3,4.405975342E-3,1.869201660E-3
2.479733765E2,3.738403320E-3,1.335144043E-3,1.869201660E-3
2.479784119E2,4.806518555E-3,-8.010864258E-4,1.869201660E-3
2.479834168E2,5.874633789E-3,1.335144043E-3,8.010864258E-4
2.479884217E2,8.010864258E-3,-8.010864258E-4,8.010864258E-4
2.479934266E2,1.121520996E-2,1.335144043E-3,-1.335144043E-3
2.479984315E2,1.121520996E-2,2.403259277E-3,2.937316895E-3
2.480034669E2,1.121520996E-2,-2.937316895E-3,4.005432129E-3
2.480084718E2,1.548767090E-2,-5.073547363E-3,2.937316895E-3
2.480134766E2,1.762390137E-2,-1.148223877E-2,5.073547363E-3
2.480184815E2,2.189636230E-2,-1.041412354E-2,6.141662598E-3
2.480234864E2,2.616882324E-2,-1.255035400E-2,7.209777832E-3
2.480285218E2,3.030776978E-2,-1.148223877E-2,1.148223877E-2
2.480335267E2,2.616882324E-2,-4.005432129E-3,1.041412354E-2
2.480385316E2,2.189636230E-2,4.405975342E-3,5.073547363E-3
2.480435365E2,1.976013184E-2,5.474090576E-3,4.005432129E-3
2.480485413E2,1.335144043E-2,1.335144043E-3,8.010864258E-4
2.480535767E2,9.078979492E-3,3.337860107E-3,-1.335144043E-3
2.480585816E2,-5.340576172E-4,2.403259277E-3,-2.403259277E-3
2.480635865E2,-4.806518555E-3,-5.073547363E-3,1.869201660E-3
2.480685914E2,-8.010864258E-3,-9.346008301E-3,5.073547363E-3
2.480735963E2,-5.874633789E-3,-1.682281494E-2,8.277893066E-3
2.480786317E2,-5.340576172E-4,-1.789093018E-2,1.361846924E-2
2.480836366E2,1.014709473E-2,-1.575469971E-2,9.346008301E-3
2.480886414E2,1.655578613E-2,-8.277893066E-3,6.141662598E-3
2.480936463E2,2.403259277E-2,-5.073547363E-3,5.073547363E-3
2.480986512E2,2.830505371E-2,-1.869201660E-3,4.005432129E-3
2.481036866E2,2.510070801E-2,2.670288086E-4,2.937316895E-3
2.481086915E2,1.976013184E-2,4.405975342E-3,2.937316895E-3
2.481136964E2,1.655578613E-2,1.081466675E-2,1.869201660E-3
2.481187013E2,1.762390137E-2,1.188278198E-2,2.937316895E-3
2.481237061E2,2.082824707E-2,4.405975342E-3,6.141662598E-3
2.481287415E2,2.616882324E-2,-8.010864258E-4,7.209777832E-3
2.481337464E2,2.616882324E-2,-8.010864258E-4,6.141662598E-3
2.481387513E2,2.723693848E-2,-2.937316895E-3,7.209777832E-3
2.481437562E2,2.403259277E-2,-1.869201660E-3,9.346008301E-3
2.481487611E2,2.082824707E-2,-2.937316895E-3,6.141662598E-3
2.481537965E2,1.548767090E-2,-5.073547363E-3,6.141662598E-3
2.481588014E2,1.228332520E-2,-6.141662598E-3,4.005432129E-3
2.481638062E2,9.078979492E-3,-7.209777832E-3,4.005432129E-3
2.481688111E2,6.942749023E-3,-4.005432129E-3,1.869201660E-3
2.481738160E2,6.942749023E-3,-7.209777832E-3,4.005432129E-3
2.481788514E2,4.806518555E-3,-8.277893066E-3,6.141662598E-3
2.481838563E2,6.942749023E-3,-9.346008301E-3,2.937316895E-3
2.481888612E2,9.078979492E-3,-1.148223877E-2,4.005432129E-3
2.481938660E2,8.010864258E-3,-9.346008301E-3,4.005432129E-3
2.481988709E2,1.014709473E-2,-8.277893066E-3,1.869201660E-3
2.482039063E2,1.228332520E-2,-7.209777832E-3,2.937316895E-3
2.482089112E2,1.441955566E-2,-4.005432129E-3,1.869201660E-3
2.482139161E2,1.441955566E-2,-7.209777832E-3,2.937316895E-3
2.482189210E2,1.548767090E-2,-5.073547363E-3,-2.670288086E-4
2.482239259E2,1.335144043E-2,-2.937316895E-3,-2.670288086E-4
2.482289613E2,1.014709473E-2,-1.869201660E-3,8.010864258E-4
2.482339661E2,8.010864258E-3,-2.937316895E-3,8.010864258E-4
2.482389710E2,4.806518555E-3,-4.005432129E-3,1.869201660E-3
2.482439759E2,4.806518555E-3,-4.005432129E-3,1.869201660E-3
2.482489808E2,3.738403320E-3,-4.005432129E-3,1.869201660E-3
2.482540162E2,4.806518555E-3,-2.937316895E-3,4.005432129E-3
2.482590211E2,3.738403320E-3,-2.937316895E-3,8.010864258E-4
2.482640260E2,5.874633789E-3,-1.869201660E-3,1.869201660E-3
2.482690308E2,5.874633789E-3,-8.010864258E-4,8.010864258E-4
2.482740357E2,6.942749023E-3,-8.010864258E-4,1.869201660E-3
2.482790711E2,9.078979492E-3,-8.010864258E-4,2.937316895E-3
2.482840760E2,5.874633789E-3,2.670288086E-4,2.937316895E-3
2.482890809E2,6.942749023E-3,4.405975342E-3,-2.670288086E-4
2.482940858E2,5.874633789E-3,1.335144043E-3,1.869201660E-3
2.482990907E2,4.806518555E-3,1.335144043E-3,2.937316895E-3
2.483041261E2,2.670288086E-3,-4.005432129E-3,1.869201660E-3
2.483091309E2,5.340576172E-4,-5.073547363E-3,8.010864258E-4
2.483141358E2,2.670288086E-3,-1.869201660E-3,2.937316895E-3
2.483191407E2,3.738403320E-3,-8.010864258E-4,4.005432129E-3
2.483241456E2,5.874633789E-3,-1.869201660E-3,2.937316895E-3
2.483291810E2,9.078979492E-3,-2.937316895E-3,2.937316895E-3
2.483341859E2,6.942749023E-3,-2.937316895E-3,2.937316895E-3
2.483391908E2,5.874633789E-3,-6.141662598E-3,1.869201660E-3
2.483441956E2,8.010864258E-3,-6.141662598E-3,-2.670288086E-4
2.483492310E2,6.942749023E-3,-2.937316895E-3,-2.670288086E-4
2.483542359E2,4.806518555E-3,-4.005432129E-3,1.869201660E-3
2.483592408E2,8.010864258E-3,-1.869201660E-3,-2.670288086E-4
2.483642457E2,5.874633789E-3,-5.073547363E-3,1.869201660E-3
2.483692506E2,5.874633789E-3,-4.005432129E-3,8.010864258E-4
2.483742860E2,4.806518555E-3,-1.869201660E-3,-1.335144043E-3
2.483792909E2,1.602172852E-3,3.337860107E-3,-2.670288086E-4
2.483842957E2,3.738403320E-3,4.405975342E-3,-1.335144043E-3
2.483893006E2,1.602172852E-3,8.678436279E-3,-2.403259277E-3
2.483943055E2,1.602172852E-3,8.678436279E-3,-2.670288086E-4
2.483993409E2,5.340576172E-4,7.610321045E-3,8.010864258E-4
2.484043458E2,5.340576172E-4,7.610321045E-3,8.010864258E-4
2.484093507E2,5.340576172E-4,6.542205811E-3,8.010864258E-4
2.484143555E2,5.340576172E-4,4.405975342E-3,8.010864258E-4
2.484193604E2,-1.602172852E-3,3.337860107E-3,-2.670288086E-4
2.484243958E2,-1.602172852E-3,4.405975342E-3,8.010864258E-4
2.484294007E2,-3.738403320E-3,2.403259277E-3,8.010864258E-4
2.484344056E2,-5.340576172E-4,4.405975342E-3,8.010864258E-4
2.484394105E2,5.340576172E-4,4.405975342E-3,-1.335144043E-3
2.484444154E2,1.602172852E-3,3.337860107E-3,-1.335144043E-3
2.484494508E2,5.340576172E-4,-8.010864258E-4,8.010864258E-4
2.484544556E2,-5.340576172E-4,-1.869201660E-3,1.869201660E-3
2.484594605E2,-5.340576172E-4,-8.010864258E-4,-2.670288086E-4
2.484644654E2,-5.340576172E-4,2.670288086E-4,-2.670288086E-4
2.484694703E2,5.340576172E-4,-1.869201660E-3,-2.670288086E-4
