"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.704421367E0,-3.605123520E0,4.805334091E0,-4.413948059E-1
9.709426250E0,-5.405738831E0,7.828020096E0,-3.659324646E-1
9.714431133E0,-6.605051041E0,1.144661903E1,-4.797248840E-1
9.719466533E0,-7.141372681E0,1.530508041E1,-2.245903015E-2
9.724471416E0,-7.104240417E0,1.951390266E1,1.354129791E0
9.729476299E0,-6.338237762E0,2.362959480E1,3.007413864E0
9.734481182E0,-4.651414871E0,2.681997490E1,4.342079163E0
9.739486065E0,-1.859907150E0,2.882631493E1,5.857614517E0
9.744490948E0,2.168344498E0,2.950727272E1,7.012907028E0
9.749526348E0,6.409807205E0,2.885506248E1,6.890729904E0
9.754531231E0,1.050723267E1,2.785428810E1,5.539295197E0
9.759536114E0,1.844545174E1,2.769617653E1,3.555713654E0
9.764540996E0,2.902066040E1,2.869215965E1,1.620044708E0
9.769545879E0,3.255331421E1,2.936263657E1,3.982734680E-2
9.774550762E0,2.446806526E1,2.844331360E1,-2.041975021E0
9.779586162E0,1.123041344E1,2.636869812E1,-3.708435059E0
9.784591045E0,3.468273163E0,2.504690933E1,-4.436107635E0
9.789595928E0,-5.689620972E-3,2.402696991E1,-4.555889130E0
9.794600811E0,-1.107978821E0,2.287077904E1,-3.829114914E0
9.799605694E0,1.017843246E0,2.240033722E1,-3.829114914E0
9.804641094E0,3.467075348E0,2.237638092E1,-2.954111099E0
9.809645977E0,5.404241562E0,2.273782158E1,-1.837148666E0
9.814650860E0,6.281641006E0,2.277854729E1,-1.099893570E0
9.819655742E0,6.411005020E0,2.240752411E1,-5.168571472E-1
9.824660625E0,6.383455276E0,2.165679359E1,-2.760963440E-1
9.829696026E0,6.483772278E0,2.052066612E1,-3.970756531E-1
9.834700908E0,6.519706726E0,1.923391342E1,-9.837055206E-1
9.839705791E0,6.667037964E0,1.788607216E1,-1.983282089E0
9.844710674E0,6.821556091E0,1.667807579E1,-3.132585526E0
9.849715557E0,6.871864319E0,1.572641182E1,-4.376216888E0
9.854750957E0,7.283613205E0,1.486578178E1,-6.154073715E0
9.859755840E0,7.448911667E0,1.360987282E1,-8.208326340E0
9.864760723E0,7.622295380E0,1.207277679E1,-1.026856804E1
9.869765606E0,7.617504120E0,1.023053741E1,-1.117591286E1
9.874770489E0,7.593547821E0,8.398778915E0,-1.029102707E1
9.879775371E0,8.436510086E0,7.325237274E0,-8.855745316E0
9.884810772E0,9.374998093E0,6.229835510E0,-7.398902893E0
9.889815655E0,9.240842819E0,4.926013947E0,-5.831861496E0
9.894820537E0,8.709312439E0,3.724306107E0,-3.863851547E0
9.899825420E0,7.744472504E0,2.563024521E0,-1.365509033E0
9.904830303E0,5.808803558E0,1.492776871E0,1.484691620E0
9.909865703E0,3.661121368E0,5.950145721E-1,4.002199173E0
9.914870586E0,2.294115067E0,-1.449356079E-1,5.421909332E0
9.919875469E0,1.445163727E0,-8.103218079E-1,5.672252655E0
9.924880352E0,1.325681686E0,-1.266389847E0,4.489410400E0
9.929885235E0,1.479900360E0,-1.620943069E0,2.757369995E0
9.934920635E0,1.260999680E0,-1.857810974E0,1.174757004E0
9.939925518E0,1.071744919E0,-2.027900696E0,-9.283065796E-3
9.944930401E0,9.675350189E-1,-2.162954330E0,-5.551872253E-1
9.949935283E0,8.636245728E-1,-2.173734665E0,-8.387699127E-1
9.954940166E0,6.887435913E-1,-2.117736816E0,-8.830890656E-1
9.959945049E0,3.836002350E-1,-2.086593628E0,-7.956485748E-1
9.964980450E0,3.285007477E-1,-2.047065735E0,-5.360221863E-1
9.969985332E0,2.135105133E-1,-2.024307251E0,-1.973400116E-1
9.974990215E0,1.871585846E-1,-1.938064575E0,1.128940582E-1
9.979995098E0,2.159061432E-1,-1.906921387E0,3.689270020E-1
9.984999981E0,2.278842926E-1,-1.886558533E0,5.306320190E-1
9.990035381E0,2.901706696E-1,-1.839843750E0,6.156768799E-1
9.995040264E0,2.985553741E-1,-1.790733337E0,6.144790649E-1
1.000004515E1,3.764133453E-1,-1.685325623E0,6.528091431E-1
1.000505003E1,3.081378937E-1,-1.595788956E0,6.587982178E-1
1.001005491E1,3.081378937E-1,-1.492776871E0,6.839523315E-1
1.001509031E1,3.812046051E-1,-1.362215042E0,6.815567017E-1
1.002009520E1,3.991718292E-1,-1.172960281E0,5.881271362E-1
1.002510008E1,4.159412384E-1,-9.911918640E-1,5.306320190E-1
1.003010496E1,3.680286407E-1,-7.396507263E-1,4.731369019E-1
1.003510984E1,3.129291534E-1,-4.920024872E-1,4.395980835E-1
1.004011473E1,2.242908478E-1,-2.656154633E-1,4.372024536E-1
1.004515013E1,1.500263214E-1,-6.468200684E-2,4.563674927E-1
1.005015501E1,1.200809479E-1,9.462738037E-2,3.749160767E-1
1.005515989E1,1.260700226E-1,1.605072021E-1,3.641357422E-1
1.006016478E1,2.027301788E-1,2.287826538E-1,4.012680054E-1
1.006516966E1,2.698078156E-1,3.090362549E-1,5.006866455E-1
1.007020506E1,3.440723419E-1,4.548702240E-1,5.869293213E-1
1.007520994E1,3.368854523E-1,5.674648285E-1,6.168746948E-1
1.008021482E1,2.865772247E-1,7.459392548E-1,7.174911499E-1
1.008521971E1,2.542362213E-1,9.875984192E-1,8.537425995E-1
1.009022459E1,3.740177155E-1,1.425699234E0,8.669185638E-1
1.009525999E1,5.186538696E-1,2.277046204E0,8.729076385E-1
1.010026487E1,6.108856201E-1,3.529062271E0,8.489513397E-1
1.010526976E1,7.438430786E-1,5.196720123E0,8.537425995E-1
1.011027464E1,8.396682739E-1,7.253368378E0,9.327983856E-1
1.011527952E1,3.488636017E-1,9.953842163E0,9.471721649E-1
1.012028441E1,4.183368683E-1,1.328676224E1,9.962825775E-1
1.012531980E1,1.090909958E0,1.702274704E1,1.241834641E0
1.013032469E1,2.181520462E0,2.058774376E1,1.649990082E0
1.013532957E1,4.648719788E0,2.375656319E1,1.763483047E0
1.014033445E1,8.962051392E0,2.639624786E1,1.403240204E0
1.014533934E1,1.604143715E1,2.845409393E1,6.264572144E-1
1.015037474E1,2.261354828E1,2.983786964E1,-9.911918640E-2
1.015537962E1,2.583028030E1,3.091410637E1,-1.066354752E0
1.016038450E1,2.394491959E1,3.116534805E1,-1.961721420E0
1.016538939E1,1.870867157E1,3.011905670E1,-3.071496964E0
1.017039427E1,1.395873642E1,2.855800438E1,-4.127370834E0
1.017542967E1,1.124838066E1,2.699814987E1,-4.570262909E0
1.018043455E1,1.027635384E1,2.470223808E1,-4.408557892E0
1.018543943E1,9.815494537E0,2.269110680E1,-3.778806686E0
1.019044432E1,8.832687378E0,2.140195847E1,-2.990045547E0
1.019544920E1,8.032846451E0,2.051707268E1,-2.417789459E0
1.020045408E1,7.324338913E0,2.029457855E1,-1.936567307E0
1.020548948E1,7.282415390E0,2.002626801E1,-1.199312210E0
1.021049437E1,6.998533249E0,1.967560768E1,-4.917030334E-1
1.021549925E1,6.097177505E0,1.928661728E1,8.055305481E-2
1.022050413E1,5.321592331E0,1.881377983E1,4.431915283E-1
1.022550901E1,4.983808517E0,1.821996307E1,1.979389191E-1
1.023054441E1,4.828392029E0,1.731980515E1,-3.216133118E-1
1.023554930E1,5.158689499E0,1.643132591E1,-7.372550964E-1
1.024055418E1,5.854320526E0,1.574437904E1,-1.184938431E0
1.024555906E1,6.394235611E0,1.516733170E1,-1.606269836E0
1.025056395E1,6.298410416E0,1.444534874E1,-1.758092880E0
1.025559935E1,6.204980850E0,1.340175247E1,-1.693710327E0
1.026060423E1,6.046869278E0,1.227281189E1,-1.557159424E0
1.026560911E1,5.747714996E0,1.113309097E1,-1.369102478E0
1.027061399E1,5.653087616E0,1.003529358E1,-1.225664139E0
1.027561888E1,5.388669968E0,8.990200043E0,-9.369907379E-1
1.028065428E1,4.906250000E0,7.995414734E0,-4.677467346E-1
1.028565916E1,4.323213577E0,7.041355133E0,-3.934822083E-1
1.029066404E1,3.802463531E0,6.227439880E0,-3.431739807E-1
1.029566893E1,3.396703720E0,5.483896255E0,-2.976570129E-1
1.030067381E1,3.121206284E0,4.842466354E0,-3.264045715E-1
1.030567869E1,2.871162415E0,4.271408081E0,-3.695259094E-1
1.031071409E1,2.691490173E0,3.715921402E0,-6.821556091E-1
1.031571898E1,2.539367676E0,3.210742950E0,-1.269683838E0
1.032072386E1,2.434259415E0,2.724729538E0,-1.733238220E0
1.032572874E1,2.280939102E0,2.289024353E0,-2.198888779E0
1.033073362E1,2.233026505E0,1.823373795E0,-2.651363373E0
1.033576902E1,2.234224319E0,1.312206268E0,-2.870264053E0
1.034077391E1,2.118036270E0,8.597316742E-1,-2.905000687E0
1.034577879E1,1.858409882E0,4.009685516E-1,-2.810373306E0
1.035078367E1,1.489482880E0,-4.911041260E-2,-2.596263885E0
1.035578856E1,1.107679367E0,-4.345073700E-1,-2.283634186E0
1.036079344E1,7.498321533E-1,-8.055305481E-1,-1.974897385E0
1.036582884E1,5.342254639E-1,-1.100193024E0,-1.567939758E0
1.037083372E1,2.925662994E-1,-1.242433548E0,-1.113069534E0
1.037583860E1,1.536197662E-1,-1.309511185E0,-5.611763000E-1
1.038084349E1,1.296634674E-1,-1.237642288E0,-4.761314392E-2
1.038584837E1,9.133338928E-2,-1.126544952E0,4.228286743E-1
1.039088377E1,6.019020081E-2,-1.089412689E0,8.848857880E-1
1.039588865E1,4.581642151E-2,-1.040302277E0,1.251117706E0
1.040089354E1,-8.085250854E-3,-1.025928497E0,1.689517975E0
1.040589842E1,-1.096000671E-1,-1.108577728E0,2.176729202E0
1.041090330E1,-2.102165222E-1,-1.223268509E0,2.532180786E0
1.041593870E1,-4.940986633E-1,-1.332269669E0,3.118810654E0
1.042094358E1,-7.082080841E-1,-1.460435867E0,3.645549774E0
1.042594847E1,-7.285709381E-1,-1.575426102E0,4.248949051E0
1.043095335E1,-7.740879059E-1,-1.745216370E0,5.742923737E0
1.043595823E1,-8.998584747E-1,-1.817085266E0,6.754478455E0
1.044096312E1,-1.076835632E0,-1.915306091E0,6.978170395E0
1.044599852E1,-1.205001831E0,-1.921295166E0,6.508926392E0
1.045100340E1,-1.406234741E0,-1.904525757E0,5.798921585E0
1.045600828E1,-1.522422791E0,-1.848228455E0,5.168272018E0
1.046101316E1,-1.744916916E0,-1.773963928E0,4.507377625E0
1.046601805E1,-2.080005646E0,-1.614953995E0,3.971055984E0
1.047105345E1,-2.890626907E0,-1.422105789E0,3.770122528E0
1.047605833E1,-4.095928192E0,-1.278367996E0,3.762935638E0
1.048106321E1,-4.880197525E0,-9.660377502E-1,3.775812149E0
1.048606810E1,-5.357826233E0,-3.458690643E-1,3.679088593E0
1.049107298E1,-5.612661362E0,2.479476929E-1,3.419162750E0
1.049610838E1,-5.673749924E0,6.848506927E-1,3.179899216E0
1.050111326E1,-5.422508240E0,1.001972198E0,2.822950363E0
1.050611814E1,-4.495998383E0,1.198413849E0,2.481872559E0
1.051112303E1,-3.454498291E0,1.354129791E0,1.761386871E0
1.051612791E1,-4.277996063E0,4.673574448E0,9.435787201E-1
1.052113279E1,-7.457595825E0,1.137744522E1,8.585338593E-1
1.052613768E1,-1.016525650E1,1.984569740E1,1.146009445E0
1.053114256E1,-1.179458427E1,2.835826874E1,2.384849548E0
1.053617796E1,-1.044075394E1,3.357385254E1,3.439525604E0
1.054118284E1,-5.987577438E0,3.499955368E1,2.350112915E0
1.054618773E1,1.871585846E-1,3.403112030E1,9.100399017E-1
1.055119261E1,6.167848587E0,3.258506012E1,3.353881836E-1
1.055619749E1,1.309780693E1,3.216013336E1,-5.372200012E-1
1.056123289E1,2.339901543E1,3.342802048E1,-1.195718765E0
1.056623777E1,3.469950104E1,3.580538177E1,-9.549579620E-1
1.057124266E1,3.584640884E1,3.670554352E1,-3.467674255E-1
1.057627806E1,2.126690483E1,3.429583740E1,6.977272034E-2
1.058128294E1,5.510547638E0,3.004479218E1,-5.288352966E-1
1.058628782E1,4.222297668E-2,2.666066551E1,-7.168922424E-1
1.059129270E1,-4.785270691E-1,2.387155342E1,-1.041200638E0
1.059629759E1,-2.964591980E-1,2.143070602E1,-1.246026993E0
1.060133299E1,8.193054199E-1,1.939202499E1,-1.098695755E0
1.060633787E1,2.735809326E0,1.871555901E1,-1.023233414E0
1.061134275E1,4.525344849E0,1.874550438E1,-1.114267349E0
1.061634764E1,6.076814651E0,1.891080284E1,-1.371498108E0
1.062135252E1,7.441724777E0,1.912850571E1,-1.967710495E0
1.062635740E1,8.745246887E0,1.918839645E1,-2.828340530E0
1.063136228E1,9.687328339E0,1.885570335E1,-3.585060120E0
1.063636717E1,9.808307648E0,1.829063416E1,-4.805932999E0
1.064140257E1,9.225271225E0,1.755906868E1,-6.368183136E0
1.064640745E1,8.460466385E0,1.665292168E1,-8.074171066E0
1.065141233E1,7.833110809E0,1.573240089E1,-1.009608269E1
1.065641722E1,7.154249191E0,1.444295311E1,-1.123221016E1
1.066145262E1,6.626312256E0,1.319333267E1,-1.062401962E1
1.066645750E1,5.891452789E0,1.191226959E1,-8.608097076E0
1.067146238E1,5.742923737E0,1.047938347E1,-6.283138275E0
1.067646727E1,6.446939468E0,8.918331146E0,-4.497196198E0
1.068150267E1,7.966068268E0,7.596841812E0,-3.332321167E0
1.068650755E1,9.623844147E0,6.629606247E0,-2.535175323E0
1.069151243E1,1.001882362E1,5.625238419E0,-1.768873215E0
1.069651732E1,8.963249207E0,4.537023544E0,-1.121454239E0
1.070152220E1,7.513294220E0,3.487138748E0,-6.198692322E-1
1.070652708E1,5.887859344E0,2.408506393E0,-1.218776703E-1
1.071156248E1,4.163904190E0,1.664064407E0,3.940811157E-1
1.071656736E1,2.442644119E0,1.237941742E0,8.202037811E-1
1.072157225E1,1.126844406E0,1.072643280E0,1.076536179E0
1.072657713E1,6.396331787E-1,1.019939423E0,1.070547104E0
1.073158201E1,4.958953857E-1,8.070278168E-1,8.261928558E-1
1.073661741E1,4.970932007E-1,5.435085297E-1,4.671478271E-1
1.074162230E1,5.581817627E-1,2.683105469E-1,1.248722076E-1
1.074662718E1,4.958953857E-1,-1.197814941E-2,-1.518230438E-1
1.075163206E1,3.991718292E-1,-3.506603241E-1,-3.479652405E-1
1.075663694E1,1.787738800E-1,-6.141796112E-1,-4.234275818E-1
1.076167234E1,6.378364563E-2,-8.438606262E-1,-4.701423645E-1
1.076667723E1,2.066230774E-2,-1.009159088E0,-5.324287415E-1
1.077168211E1,-4.851150513E-2,-1.162179947E0,-5.096702576E-1
1.077668699E1,-3.443717957E-2,-1.240037918E0,-4.749336243E-1
1.078169188E1,9.881973267E-3,-1.250818253E0,-3.910865784E-1
1.078669676E1,7.216835022E-2,-1.298730850E0,-3.515586853E-1
1.079173216E1,1.332569122E-1,-1.357423782E0,-2.677116394E-1
1.079673704E1,1.907520294E-1,-1.337060928E0,-1.997356415E-1
1.080174192E1,2.099170685E-1,-1.286752701E0,-9.193229675E-2
1.080674681E1,2.482471466E-1,-1.287950516E0,7.486343384E-3
1.081175169E1,2.410602570E-1,-1.289148331E0,1.416416168E-1
1.081678709E1,2.386646271E-1,-1.289148331E0,1.895542145E-1
1.082179197E1,2.135105133E-1,-1.287950516E0,1.979389191E-1
1.082679686E1,1.727848053E-1,-1.316698074E0,2.434558868E-1
1.083180174E1,1.488285065E-1,-1.255609512E0,2.039279938E-1
1.083680662E1,1.787738800E-1,-1.304719925E0,1.799716949E-1
1.084184202E1,1.907520294E-1,-1.265192032E0,1.584110260E-1
1.084684691E1,2.266864777E-1,-1.247224808E0,1.176853180E-1
1.085185179E1,2.578296661E-1,-1.193323135E0,1.021137238E-1
1.085685667E1,2.482471466E-1,-1.177751541E0,1.057071686E-1
1.086189207E1,2.805881500E-1,-1.094203949E0,1.236743927E-1
1.086689695E1,2.015323639E-1,-1.031917572E0,1.464328766E-1
1.087190184E1,1.440372467E-1,-9.480705261E-1,1.584110260E-1
1.087690672E1,8.534431458E-2,-8.438606262E-1,2.027301788E-1
1.088191160E1,-2.245903015E-2,-7.061119080E-1,2.671127319E-1
1.088691648E1,-1.084022522E-1,-5.279369354E-1,3.066406250E-1
1.089192137E1,-1.167869568E-1,-4.237270355E-1,3.449707031E-1
1.089695677E1,-1.347541809E-1,-3.279018402E-1,3.521575928E-1
1.090196165E1,-1.359519958E-1,-2.500438690E-1,4.096527100E-1
1.090696653E1,-1.000175476E-1,-1.769771576E-1,5.581817627E-1
1.091197142E1,-1.323585510E-1,-1.018142700E-1,6.084899902E-1
1.091697630E1,-1.539192200E-1,-1.197814941E-3,5.785446167E-1
1.092201170E1,-1.838645935E-1,1.209793091E-1,5.234451294E-1
1.092701658E1,-1.778755188E-1,3.413772583E-1,3.773117065E-1
1.093202146E1,-1.407432556E-1,6.836528778E-1,3.293991089E-1
1.093702635E1,-1.107978821E-1,1.811395645E0,5.342254639E-1
1.094203123E1,-1.865896225E0,1.007242584E1,1.192724228E0
1.094706663E1,-5.983983994E0,2.187240028E1,3.104436874E0
1.095207151E1,-8.629358292E0,3.434614563E1,6.082803726E0
1.095707640E1,-6.661348343E0,3.926736832E1,7.898691177E0
1.096208128E1,-8.363742828E-1,3.926736832E1,6.307693481E0
1.096708616E1,8.962051392E0,3.914638901E1,1.382877350E0
1.097209104E1,2.618812752E1,3.926736832E1,-3.067903519E0
1.097712645E1,3.954196930E1,3.819712067E1,-5.123353958E0
1.098213133E1,3.954196930E1,3.440723419E1,-7.160837173E0
1.098713621E1,3.409490204E1,2.843492889E1,-1.027216148E1
1.099214109E1,1.671670532E1,2.224102783E1,-1.086687660E1
1.099714598E1,5.885463715E0,1.853708458E1,-1.024820518E1
1.100218138E1,2.386346817E0,1.584140205E1,-9.298637390E0
1.100718626E1,1.114866257E0,1.367814827E1,-8.162809372E0
1.101219114E1,1.016645432E0,1.186824989E1,-6.723934174E0
1.101719603E1,1.718265533E0,1.126604843E1,-5.507553101E0
1.102220091E1,2.582489014E0,1.142386055E1,-4.236371994E0
1.102720579E1,3.598834991E0,1.195059967E1,-2.787614822E0
1.103224119E1,4.691841125E0,1.294538498E1,-1.437377930E0
1.103724608E1,5.539295197E0,1.410307312E1,-5.000877380E-2
1.104225096E1,5.759693146E0,1.486218834E1,1.548175812E0
1.104725584E1,5.252119064E0,1.529190445E1,2.967885971E0
1.105226072E1,4.839172363E0,1.545091438E1,4.040529251E0
1.105729612E1,4.393884659E0,1.515655136E1,4.795751572E0
1.106230101E1,3.942607880E0,1.432466888E1,4.923917770E0
1.106730589E1,3.318845749E0,1.318734360E1,4.681060791E0
1.107231077E1,2.816062927E0,1.203564453E1,4.295364380E0
1.107731566E1,2.551345825E0,1.103007889E1,3.676692963E0
1.108235106E1,2.446237564E0,1.007242584E1,3.001424789E0
1.108735594E1,2.401918411E0,9.203411102E0,2.340530396E0
1.109236082E1,2.339632034E0,8.399976730E0,1.624835968E0
1.109736570E1,2.240213394E0,7.685480118E0,9.351940155E-1
1.110237059E1,2.175531387E0,7.068904877E0,2.482471466E-1
1.110737547E1,2.188707352E0,6.549352646E0,-3.922843933E-1
1.111241087E1,2.116838455E0,6.105262756E0,-8.363742828E-1
1.111741575E1,1.998254776E0,5.733041763E0,-1.114267349E0
1.112242064E1,1.894344330E0,5.350040436E0,-1.263694763E0
1.112742552E1,1.731441498E0,4.988300323E0,-1.401443481E0
1.113243040E1,1.466724396E0,4.784971237E0,-1.500862122E0
1.113746580E1,1.251417160E0,4.572957993E0,-1.548774719E0
1.114247068E1,1.011854172E0,4.453176498E0,-1.779653549E0
1.114747557E1,7.294692993E-1,4.400472641E0,-1.915006638E0
1.115248045E1,6.048965454E-1,4.273803711E0,-1.966512680E0
1.115748533E1,5.701599121E-1,4.070175171E0,-1.835950851E0
1.116252073E1,6.001052856E-1,3.824922562E0,-1.741622925E0
1.116752562E1,6.276550293E-1,3.610513687E0,-1.559555054E0
1.117253050E1,6.336441040E-1,3.414072037E0,-1.387069702E0
1.117753538E1,5.749511719E-1,3.129291534E0,-1.176553726E0
1.118254026E1,5.485992432E-1,2.849302292E0,-9.190235138E-1
1.118754515E1,4.863128662E-1,2.572607040E0,-6.905403137E-1
1.119258055E1,4.731369019E-1,2.379758835E0,-4.449882507E-1
1.119758543E1,4.970932007E-1,2.180023193E0,-2.260875702E-1
1.120259031E1,4.422931671E-1,1.921295166E0,5.090713501E-3
1.120759520E1,4.994888306E-1,1.763483047E0,1.524219513E-1
1.121260008E1,5.701599121E-1,1.638910294E0,2.599258423E-1
1.121763548E1,6.372375488E-1,1.525117874E0,3.305969238E-1
1.122264036E1,6.839523315E-1,1.473611832E0,4.252243042E-1
1.122764524E1,6.947326660E-1,1.401742935E0,4.455871582E-1
1.123265013E1,7.138977051E-1,1.389764786E0,5.426101685E-1
1.123765501E1,6.492156982E-1,1.410127640E0,5.569839478E-1
1.124269041E1,6.408309937E-1,1.424501419E0,6.480178833E-1
1.124769529E1,6.444244385E-1,1.570634842E0,6.623916626E-1
1.125270018E1,5.953140259E-1,1.757493973E0,6.492156982E-1
1.125770506E1,5.737533569E-1,1.936866760E0,6.180725098E-1
1.126270994E1,6.576004028E-1,2.201583862E0,5.881271362E-1
1.126771482E1,7.366561890E-1,2.500738144E0,5.641708374E-1
1.127271971E1,8.959655762E-1,2.850500107E0,5.210494995E-1
1.127772459E1,1.163976669E0,3.180797577E0,4.455871582E-1
1.128275999E1,1.431089401E0,3.517084122E0,3.521575928E-1
1.128776487E1,1.683528900E0,3.693162918E0,2.590274811E-1
1.129276976E1,1.947048187E0,3.744668961E0,1.667957306E-1
1.129780516E1,2.215059280E0,3.724306107E0,1.021137238E-1
1.130281004E1,2.389940262E0,3.640459061E0,-3.803062439E-2
1.130781492E1,2.427072525E0,3.593744278E0,-3.293991089E-3
1.131281980E1,2.265367508E0,3.636865616E0,4.342079163E-2
1.131782469E1,1.881168365E0,3.918052673E0,1.045093536E-1
1.132286009E1,1.379583359E0,4.683156967E0,1.512241364E-1
1.132786497E1,8.839874268E-1,6.287330627E0,1.955432892E-1
1.133286985E1,4.695434570E-1,8.526945114E0,2.314777374E-1
1.133787474E1,5.060768127E-2,1.123131180E1,2.719039917E-1
1.134287962E1,-2.964591980E-1,1.435341644E1,4.348068237E-1
1.134788450E1,-3.467674255E-1,1.771358681E1,6.839523315E-1
1.135291990E1,4.159412384E-1,2.100188828E1,9.423809052E-1
1.135792479E1,2.631599426E0,2.413597107E1,1.002271652E0
1.136292967E1,6.052858353E0,2.704845810E1,1.010656357E0
1.136793455E1,9.653789520E0,2.921770096E1,7.318649292E-1
1.137293943E1,1.199761391E1,3.025321198E1,9.013557434E-2
1.137797483E1,1.234138680E1,3.011067200E1,-5.432090759E-1
1.138297972E1,1.133462334E1,2.938180161E1,-6.821556091E-1
1.138798460E1,9.668163300E0,2.804683685E1,-4.725379944E-1
1.139298948E1,7.436933517E0,2.631000519E1,4.060592651E-1
1.139799437E1,5.831562042E0,2.498102951E1,1.794626236E0
1.140302977E1,4.558883667E0,2.424976349E1,3.217031479E0
1.140803465E1,3.463481903E0,2.382124519E1,4.554092407E0
1.141303953E1,2.691490173E0,2.317113113E1,6.232530594E0
1.141804441E1,2.230630875E0,2.216197205E1,7.527667999E0
1.142304930E1,2.101266861E0,2.103902054E1,7.986131668E0
1.142808470E1,1.866794586E0,1.968758583E1,7.301280975E0
1.143308958E1,2.266565323E0,1.849396324E1,6.036088943E0
1.143809446E1,2.768150330E0,1.760937691E1,4.830488205E0
1.144309935E1,2.836425781E0,1.669724083E1,3.715023041E0
1.144810423E1,2.841217041E0,1.597765350E1,2.773839951E0
1.145310911E1,2.875953674E0,1.528711319E1,1.963518143E0
1.145814451E1,3.155942917E0,1.475438499E1,1.088514328E0
1.146314940E1,3.377538681E0,1.406114960E1,3.425750732E-1
1.146815428E1,3.602428436E0,1.324603653E1,-3.946800232E-1
1.147315916E1,3.790485382E0,1.240427208E1,-1.001672745E0
1.147816404E1,3.859958649E0,1.146937752E1,-1.505653381E0
1.148319944E1,3.826419830E0,1.047818565E1,-1.814390182E0
1.148820433E1,3.619197845E0,9.564851761E0,-2.014425278E0
1.149320921E1,3.338010788E0,8.649122238E0,-2.130613327E0
1.149821409E1,3.136777878E0,7.823228836E0,-2.129415512E0
1.150321898E1,3.056524277E0,7.079685211E0,-2.174932480E0
1.150825438E1,2.844810486E0,6.308891296E0,-2.399822235E0
1.151325926E1,2.583686829E0,5.608469009E0,-2.512416840E0
1.151826414E1,2.425874710E0,4.942783356E0,-2.577098846E0
1.152326902E1,2.362390518E0,4.324111938E0,-2.554340363E0
1.152827391E1,2.249795914E0,3.744668961E0,-2.526790619E0
1.153327879E1,2.156366348E0,3.220325470E0,-2.464504242E0
