"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.105484545E2,5.140435234E1,-5.150595900E-1,7.915050148E0,9.700000286E-1,2.140000000E2,3.216000080E0,6.000000000E0
2.115458348E2,5.140434390E1,-5.150705900E-1,8.152346247E0,8.799999952E-1,2.031000061E2,3.216000080E0,6.000000000E0
2.125484758E2,5.140433709E1,-5.150798900E-1,7.216547758E0,8.799999952E-1,2.056999969E2,3.216000080E0,6.000000000E0
2.135474763E2,5.140433077E1,-5.150884400E-1,7.665942781E0,6.899999976E-1,2.046000061E2,4.288000107E0,6.000000000E0
2.145416748E2,5.140432601E1,-5.150975100E-1,8.081156437E0,6.800000072E-1,2.286000061E2,5.360000134E0,6.000000000E0
2.155453040E2,5.140432578E1,-5.150992200E-1,9.566383890E0,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.165490072E2,5.140432147E1,-5.151043700E-1,9.625584204E0,5.600000024E-1,2.223999939E2,5.360000134E0,6.000000000E0
2.175482209E2,5.140431527E1,-5.151176000E-1,9.174094253E0,4.600000083E-1,2.211999969E2,5.360000134E0,6.000000000E0
2.185500139E2,5.140431045E1,-5.151270000E-1,9.204602935E0,4.600000083E-1,2.196999969E2,6.432000160E0,8.000000000E0
2.195503596E2,5.140430518E1,-5.151335900E-1,9.011665800E0,0.000000000E0,NaN,5.360000134E0,6.000000000E0
2.205462168E2,5.140429948E1,-5.151342800E-1,9.021861496E0,6.700000167E-1,1.991999969E2,5.360000134E0,8.000000000E0
2.215458923E2,5.140429191E1,-5.151382500E-1,8.872386242E0,8.799999952E-1,1.936000061E2,5.360000134E0,8.000000000E0
2.225432739E2,5.140428383E1,-5.151416800E-1,8.928112206E0,8.799999952E-1,1.901999969E2,5.360000134E0,8.000000000E0
2.235482251E2,5.140427655E1,-5.151386900E-1,1.016206852E1,8.600000143E-1,1.853000031E2,5.360000134E0,8.000000000E0
2.245484449E2,5.140427156E1,-5.151284500E-1,8.347143469E0,8.600000143E-1,1.743999939E2,4.288000107E0,8.000000000E0
2.255461299E2,5.140426730E1,-5.151189000E-1,9.053823502E0,8.399999738E-1,1.686000061E2,5.360000134E0,8.000000000E0
2.265473826E2,5.140427153E1,-5.151024400E-1,9.041817892E0,0.000000000E0,NaN,4.288000107E0,8.000000000E0
2.275453967E2,5.140427543E1,-5.150946600E-1,9.039994258E0,0.000000000E0,NaN,4.288000107E0,8.000000000E0
2.285449563E2,5.140427740E1,-5.150906900E-1,9.044880870E0,0.000000000E0,NaN,5.360000134E0,8.000000000E0
2.295448062E2,5.140428116E1,-5.150915600E-1,8.989518424E0,0.000000000E0,NaN,4.288000107E0,8.000000000E0
2.305464196E2,5.140428108E1,-5.150931200E-1,8.678481323E0,0.000000000E0,NaN,4.288000107E0,8.000000000E0
2.315506111E2,5.140427584E1,-5.150970200E-1,9.087781498E0,6.499999762E-1,2.171999969E2,4.288000107E0,8.000000000E0
2.325502859E2,5.140426927E1,-5.151018100E-1,1.000306284E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
2.335446118E2,5.140426610E1,-5.151072500E-1,9.893866049E0,4.499999881E-1,2.611000061E2,5.360000134E0,8.000000000E0
2.345500757E2,5.140426381E1,-5.151097000E-1,1.195435024E1,3.700000048E-1,1.986999969E2,4.288000107E0,6.000000000E0
2.355538323E2,5.140426229E1,-5.151103900E-1,1.261957252E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.365517318E2,5.140426236E1,-5.151091100E-1,1.180505995E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
