"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.211344788E2,1.733016968E-1,1.637420654E0,-2.725028992E-1
2.211394837E2,9.025573730E-2,1.110172272E0,-2.949333191E-1
2.211444886E2,-2.696990967E-2,5.168342590E-1,-3.407287598E-1
2.211495240E2,-1.355171204E-1,-4.886627197E-2,-4.089546204E-1
2.211545289E2,-1.877212524E-1,-4.642295837E-1,-4.695701599E-1
2.211595338E2,-1.600837708E-1,-7.070922852E-1,-5.089569092E-1
2.211645387E2,-8.544921875E-2,-8.456802368E-1,-5.420684814E-1
2.211695435E2,-7.743835449E-3,-9.265899658E-1,-5.889320374E-1
2.211745484E2,5.086898804E-2,-9.734535217E-1,-6.422042847E-1
2.211795838E2,8.918762207E-2,-9.916114807E-1,-7.061576843E-1
2.211845887E2,9.986877441E-2,-9.948158264E-1,-7.763862610E-1
2.211895936E2,8.918762207E-2,-9.916114807E-1,-8.499526978E-1
2.211945985E2,6.155014038E-2,-9.723854065E-1,-9.127044678E-1
2.211996034E2,3.057479858E-2,-9.436798096E-1,-9.627723694E-1
2.212046388E2,-5.607604980E-3,-9.042930603E-1,-9.969520569E-1
2.212096436E2,-4.285812378E-2,-8.583641052E-1,-1.022453308E0
2.212146485E2,-7.276535034E-2,-8.104324341E-1,-1.037406921E0
2.212196534E2,-9.826660156E-2,-7.572937012E-1,-1.030998230E0
2.212246583E2,-1.174926758E-1,-7.029533386E-1,-1.007633209E0
2.212296937E2,-1.292419434E-1,-6.539535522E-1,-9.713172913E-1
2.212346986E2,-1.355171204E-1,-6.028175354E-1,-9.180450439E-1
2.212397035E2,-1.345825195E-1,-5.600929260E-1,-8.583641052E-1
2.212447083E2,-1.292419434E-1,-5.100250244E-1,-7.988166809E-1
2.212497132E2,-1.228332520E-1,-4.620933533E-1,-7.402038574E-1
2.212547486E2,-1.174926758E-1,-4.109573364E-1,-6.826591492E-1
2.212597535E2,-1.174926758E-1,-3.535461426E-1,-6.261825562E-1
2.212647584E2,-1.142883301E-1,-2.885246277E-1,-5.697059631E-1
2.212697633E2,-1.206970215E-1,-2.086830139E-1,-5.048179626E-1
2.212747681E2,-1.260375977E-1,-1.116180420E-1,-4.430007935E-1
2.212797730E2,-1.365852356E-1,1.335144043E-4,-4.014778137E-1
2.212848084E2,-1.440620422E-1,1.162910461E-1,-3.769111633E-1
2.212898133E2,-1.451301575E-1,2.335166931E-1,-3.588867188E-1
2.212948182E2,-1.472663879E-1,3.421974182E-1,-3.535461426E-1
2.212998231E2,-1.472663879E-1,4.316520691E-1,-3.503417969E-1
2.213048280E2,-1.440620422E-1,4.922676086E-1,-3.364562988E-1
2.213098634E2,-1.397895813E-1,5.275154114E-1,-3.204345703E-1
2.213148682E2,-1.303100586E-1,5.487442017E-1,-3.045463562E-1
2.213198731E2,-1.217651367E-1,5.508804321E-1,-2.831840515E-1
2.213248780E2,-1.185607910E-1,5.360603333E-1,-2.534103394E-1
2.213298829E2,-1.153564453E-1,5.029487610E-1,-2.245712280E-1
2.213349183E2,-1.164245605E-1,4.539489746E-1,-2.001380920E-1
2.213399232E2,-1.196289062E-1,3.921318054E-1,-1.755714417E-1
2.213449281E2,-1.281738281E-1,3.357887268E-1,-1.479339600E-1
2.213499329E2,-1.440620422E-1,2.814483643E-1,-1.244354248E-1
2.213549378E2,-1.686286926E-1,2.462005615E-1,-1.094818115E-1
2.213599427E2,-1.898574829E-1,2.367210388E-1,-1.032066345E-1
2.213649781E2,-2.048110962E-1,2.408599854E-1,-9.572982788E-2
2.213699830E2,-2.197647095E-1,2.547454834E-1,-9.038925171E-2
2.213749879E2,-2.315139771E-1,2.664947510E-1,-8.398056030E-2
2.213799928E2,-2.356529236E-1,2.793121338E-1,-8.825302124E-2
2.213849976E2,-2.345848083E-1,2.910614014E-1,-8.932113647E-2
2.213900330E2,-2.283096313E-1,2.994728088E-1,-9.359359741E-2
2.213950379E2,-2.219009399E-1,2.984046936E-1,-1.042747498E-1
2.214000428E2,-2.208328247E-1,2.857208252E-1,-1.158905029E-1
2.214050477E2,-2.251052856E-1,2.611541748E-1,-1.287078857E-1
2.214100526E2,-2.335166931E-1,2.249717712E-1,-1.372528076E-1
2.214150880E2,-2.441978455E-1,1.823806763E-1,-1.393890381E-1
2.214200929E2,-2.591514587E-1,1.259040833E-1,-1.404571533E-1
2.214250977E2,-2.794456482E-1,5.767822266E-2,-1.351165771E-1
2.214301026E2,-2.964019775E-1,-8.411407471E-3,-1.276397705E-1
2.214351075E2,-3.102874756E-1,-7.970809937E-2,-1.158905029E-1
2.214401124E2,-3.252410889E-1,-1.447296143E-1,-1.021385193E-1
2.214451478E2,-3.379249573E-1,-2.054786682E-1,-8.718490601E-2
2.214501527E2,-3.454017639E-1,-2.502059937E-1,-7.009506226E-2
2.214551576E2,-3.539466858E-1,-2.821159363E-1,-5.313873291E-2
2.214601624E2,-3.592872620E-1,-3.013420105E-1,-4.245758057E-2
2.214651673E2,-3.624916077E-1,-3.097534180E-1,-3.070831299E-2
2.214702027E2,-3.635597229E-1,-3.129577637E-1,-2.216339111E-2
2.214752076E2,-3.656959534E-1,-3.140258789E-1,-3.070831299E-3
2.214802125E2,-3.635597229E-1,-3.150939941E-1,2.576828003E-2
2.214852174E2,-3.624916077E-1,-3.086853027E-1,5.554199219E-2
2.214902223E2,-3.646278381E-1,-3.034782410E-1,7.156372070E-2
2.214952576E2,-3.656959534E-1,-3.024101257E-1,7.049560547E-2
2.215002625E2,-3.646278381E-1,-3.129577637E-1,7.476806641E-2
2.215052674E2,-3.689002991E-1,-3.236389160E-1,8.865356445E-2
2.215102723E2,-3.721046448E-1,-3.343200684E-1,1.088142395E-1
2.215152772E2,-3.774452209E-1,-3.407287598E-1,1.301765442E-1
2.215203126E2,-3.838539124E-1,-3.428649902E-1,1.492691040E-1
2.215253175E2,-3.944015503E-1,-3.439331055E-1,1.716995239E-1
2.215303223E2,-4.050827026E-1,-3.428649902E-1,1.939964294E-1
2.215353272E2,-4.179000854E-1,-3.450012207E-1,2.174949646E-1
2.215403321E2,-4.327201843E-1,-3.460693359E-1,2.377891541E-1
2.215453675E2,-4.412651062E-1,-3.450012207E-1,2.568817139E-1
2.215503724E2,-4.412651062E-1,-3.407287598E-1,2.718353271E-1
2.215553773E2,-4.412651062E-1,-3.353881836E-1,2.793121338E-1
2.215603822E2,-4.327201843E-1,-3.321838379E-1,2.867889404E-1
2.215653870E2,-4.211044312E-1,-3.311157227E-1,2.952003479E-1
2.215703919E2,-4.082870483E-1,-3.257751465E-1,3.016090393E-1
2.215754273E2,-4.008102417E-1,-3.182983398E-1,3.026771545E-1
2.215804322E2,-3.890609741E-1,-3.056144714E-1,3.101539612E-1
2.215854371E2,-3.763771057E-1,-2.970695496E-1,3.186988831E-1
2.215904420E2,-3.646278381E-1,-2.949333191E-1,3.251075745E-1
2.215954469E2,-3.486061096E-1,-2.927970886E-1,3.293800354E-1
2.216004823E2,-3.348541260E-1,-3.002738953E-1,3.357887268E-1
2.216054871E2,-3.134918213E-1,-3.140258789E-1,3.463363647E-1
2.216104920E2,-2.931976318E-1,-3.300476074E-1,3.559494019E-1
2.216154969E2,-2.762413025E-1,-3.492736816E-1,3.644943237E-1
2.216205018E2,-2.580833435E-1,-3.662300110E-1,3.762435913E-1
2.216255067E2,-2.399253845E-1,-3.865242004E-1,3.858566284E-1
2.216305421E2,-2.186965942E-1,-4.046821594E-1,3.921318054E-1
2.216355470E2,-1.994705200E-1,-4.237747192E-1,3.974723816E-1
2.216405518E2,-1.825141907E-1,-4.430007935E-1,3.985404968E-1
2.216455567E2,-1.643562317E-1,-4.599571228E-1,4.006767273E-1
2.216505616E2,-1.440620422E-1,-4.770469666E-1,4.081535339E-1
2.216555970E2,-1.292419434E-1,-4.994773865E-1,4.166984558E-1
2.216606019E2,-1.110839844E-1,-5.207061768E-1,4.156303406E-1
2.216656068E2,-9.399414062E-2,-5.388641357E-1,4.028129578E-1
2.216706117E2,-7.276535034E-2,-5.548858643E-1,3.826522827E-1
2.216756165E2,-5.887985229E-2,-5.739784241E-1,3.623580933E-1
2.216806519E2,-4.072189331E-2,-5.953407288E-1,3.580856323E-1
2.216856568E2,-1.949310303E-2,-6.155014038E-1,3.719711304E-1
2.216906617E2,-2.670288086E-4,-6.368637085E-1,3.942680359E-1
2.216956666E2,1.775741577E-2,-6.580924988E-1,4.273796082E-1
2.217006715E2,3.591537476E-2,-6.783866882E-1,4.624938965E-1
2.217057069E2,6.048202515E-2,-6.922721863E-1,4.870605469E-1
2.217107118E2,9.452819824E-2,-6.901359558E-1,5.029487610E-1
2.217157166E2,1.243019104E-1,-6.815910339E-1,5.136299133E-1
2.217207215E2,1.595497131E-1,-6.623649597E-1,5.264472961E-1
2.217257264E2,1.957321167E-1,-6.283187866E-1,5.508804321E-1
2.217307313E2,2.361869812E-1,-5.835914612E-1,5.850601196E-1
2.217357362E2,2.777099609E-1,-5.153656006E-1,6.319236755E-1
2.217407410E2,3.192329407E-1,-4.291152954E-1,6.755828857E-1
2.217457459E2,3.619575500E-1,-3.353881836E-1,7.149696350E-1
2.217507508E2,4.045486450E-1,-2.459335327E-1,7.404708862E-1
2.217557557E2,4.471397400E-1,-1.627540588E-1,7.543563843E-1
2.217607606E2,4.897308350E-1,-9.038925171E-2,7.639694214E-1
2.217657960E2,5.462074280E-1,-2.002716064E-2,7.671737671E-1
2.217708009E2,6.112289429E-1,5.340576172E-2,7.618331909E-1
2.217758363E2,6.793212891E-1,1.226997375E-1,7.575607300E-1
2.217808411E2,7.454109192E-1,1.770401001E-1,7.618331909E-1
2.217858460E2,8.156394958E-1,2.153587341E-1,7.799911499E-1
2.217908509E2,8.849334717E-1,2.718353271E-1,8.406066895E-1
2.217958558E2,9.020233154E-1,2.494049072E-1,9.546279907E-1
2.218008607E2,8.572959900E-1,9.492874146E-2,1.051559448E0
2.218058656E2,7.880020142E-1,-1.212310791E-1,1.071853638E0
2.218108704E2,6.761169434E-1,-5.953407288E-1,9.674453735E-1
2.218159058E2,4.897308350E-1,-1.518859863E0,6.830596924E-1
2.218209107E2,2.851867676E-1,-2.753467560E0,3.315162659E-1
2.218259156E2,9.452819824E-2,-4.157505035E0,1.508712769E-2
2.218309205E2,-8.438110352E-2,-5.591449738E0,-2.831840515E-1
2.218359254E2,-2.272415161E-1,-6.733398438E0,-5.665016174E-1
2.218409608E2,-3.028106689E-1,-7.225532532E0,-8.296585083E-1
2.218459657E2,-3.305816650E-1,-7.051830292E0,-1.068248749E0
2.218509705E2,-3.656959534E-1,-6.443538666E0,-1.244087219E0
2.218559754E2,-4.189682007E-1,-5.572223663E0,-1.342086792E0
2.218609803E2,-4.508781433E-1,-4.487819672E0,-1.373996735E0
2.218659852E2,-4.285812378E-1,-3.292598724E0,-1.382541656E0
2.218710206E2,-3.603553772E-1,-2.086696625E0,-1.397495270E0
2.218760255E2,-2.101516724E-1,-8.882713318E-1,-1.395359039E0
2.218810304E2,2.096176147E-2,2.249717712E-1,-1.379337311E0
2.218860352E2,2.830505371E-1,1.106967926E0,-1.363315582E0
2.218910401E2,5.387306213E-1,1.703510284E0,-1.335678101E0
2.218960755E2,7.666397095E-1,2.026348114E0,-1.285610199E0
2.219010804E2,9.649085999E-1,2.170143127E0,-1.213111877E0
2.219060853E2,1.129932404E0,2.233028412E0,-1.106700897E0
2.219110902E2,1.231136322E0,2.187099457E0,-9.787940979E-1
2.219160951E2,1.253566742E0,2.048645020E0,-8.360671997E-1
2.219210999E2,1.209907532E0,1.910190582E0,-6.773185730E-1
2.219261353E2,1.111907959E0,1.807918549E0,-5.048179626E-1
2.219311707E2,9.669113159E-1,1.729145050E0,-3.321838379E-1
2.219361756E2,7.901382446E-1,1.650238037E0,-1.798439026E-1
2.219411805E2,5.887985229E-1,1.570396423E0,-6.689071655E-2
2.219461854E2,3.810501099E-1,1.519260406E0,4.405975342E-3
2.219511903E2,1.903915405E-1,1.517124176E0,5.767822266E-2
2.219562257E2,4.659652710E-2,1.577873230E0,1.024055481E-1
2.219612306E2,-3.858566284E-2,1.681213379E0,1.355171204E-1
2.219662354E2,-9.078979492E-2,1.761054993E0,1.642227173E-1
2.219712403E2,-1.271057129E-1,1.777076721E0,1.982688904E-1
2.219762452E2,-1.483345032E-1,1.737689972E0,2.260398865E-1
2.219812806E2,-1.600837708E-1,1.654510498E0,2.419281006E-1
2.219862855E2,-1.568794250E-1,1.528873444E0,2.377891541E-1
2.219912904E2,-1.429939270E-1,1.378669739E0,2.174949646E-1
2.219962952E2,-1.196289062E-1,1.217784882E0,1.886558533E-1
2.220013001E2,-8.758544922E-2,1.065444946E0,1.588821411E-1
2.220063355E2,-4.606246948E-2,9.535598755E-1,1.269721985E-1
2.220113404E2,2.937316895E-3,8.981513977E-1,9.065628052E-2
2.220163453E2,5.834579468E-2,8.938789368E-1,4.913330078E-2
2.220213502E2,1.137542725E-1,9.205818176E-1,2.269744873E-3
2.220263551E2,1.627540588E-1,9.695816040E-1,-2.964019775E-2
2.220313905E2,2.117538452E-1,1.046218872E0,-6.261825562E-2
2.220363953E2,2.638244629E-1,1.132602692E0,-1.021385193E-1
2.220414002E2,3.118896484E-1,1.182670593E0,-1.479339600E-1
2.220464051E2,3.587532043E-1,1.201763153E0,-1.862525940E-1
2.220514100E2,3.960037231E-1,1.226329803E0,-2.128219604E-1
2.220564149E2,4.279136658E-1,1.225261688E0,-2.395248413E-1
2.220614503E2,4.599571228E-1,1.182670593E0,-2.671623230E-1
2.220664552E2,4.929351807E-1,1.126194000E0,-2.874565125E-1
2.220714600E2,5.280494690E-1,1.060104370E0,-2.992057800E-1
2.220764649E2,5.590248108E-1,1.006832123E0,-3.150939941E-1
2.220814698E2,5.887985229E-1,9.727859497E-1,-3.332519531E-1
2.220865052E2,6.175041199E-1,9.556961060E-1,-3.471374512E-1
2.220915101E2,6.367301941E-1,9.535598755E-1,-3.588867188E-1
2.220965150E2,6.377983093E-1,9.621047974E-1,-3.737068176E-1
2.221015199E2,6.196403503E-1,9.791946411E-1,-3.950691223E-1
2.221065247E2,5.909347534E-1,1.003627777E0,-4.130935669E-1
2.221115296E2,5.568885803E-1,1.038742065E0,-4.291152954E-1
2.221165650E2,5.184364319E-1,1.077194214E0,-4.355239868E-1
2.221215699E2,4.833221436E-1,1.128330231E0,-4.312515259E-1
2.221265748E2,4.578208923E-1,1.191082001E0,-4.237747192E-1
2.221315797E2,4.375267029E-1,1.256103516E0,-4.227066040E-1
2.221365846E2,4.236412048E-1,1.315784454E0,-4.184341431E-1
2.221416200E2,4.120254517E-1,1.353034973E0,-4.173660278E-1
2.221466248E2,3.970718384E-1,1.371192932E0,-4.237747192E-1
2.221516297E2,3.714370728E-1,1.350898743E0,-4.237747192E-1
2.221566346E2,3.384590149E-1,1.306171417E0,-4.184341431E-1
2.221616395E2,3.012084961E-1,1.260375977E0,-4.110908508E-1
2.221666749E2,2.628898621E-1,1.220989227E0,-3.982734680E-1
2.221716798E2,2.287101746E-1,1.194286346E0,-3.897285461E-1
2.221766847E2,2.000045776E-1,1.181602478E0,-3.833198547E-1
2.221816895E2,1.818466187E-1,1.179466248E0,-3.801155090E-1
2.221866944E2,1.711654663E-1,1.187877655E0,-3.865242004E-1
2.221917298E2,1.638221741E-1,1.213512421E0,-4.046821594E-1
2.221967347E2,1.574134827E-1,1.251831055E0,-4.216384888E-1
2.222017396E2,1.595497131E-1,1.297626495E0,-4.312515259E-1
2.222067445E2,1.595497131E-1,1.337146759E0,-4.355239868E-1
2.222117494E2,1.627540588E-1,1.357307434E0,-4.333877563E-1
2.222167542E2,1.722335815E-1,1.367988586E0,-4.355239868E-1
2.222217896E2,1.882553101E-1,1.367988586E0,-4.355239868E-1
2.222267945E2,2.158927917E-1,1.359443665E0,-4.248428345E-1
2.222317994E2,2.458000183E-1,1.336078644E0,-4.046821594E-1
2.222368043E2,2.713012695E-1,1.289215088E0,-3.833198547E-1
2.222418092E2,2.905273438E-1,1.230602264E0,-3.747749329E-1
2.222468446E2,3.012084961E-1,1.173057556E0,-3.737068176E-1
2.222518494E2,3.076171875E-1,1.129398346E0,-3.769111633E-1
2.222568543E2,3.097534180E-1,1.116580963E0,-3.811836243E-1
2.222618592E2,3.022766113E-1,1.133670807E0,-3.833198547E-1
2.222668946E2,2.862548828E-1,1.175193787E0,-3.886604309E-1
2.222718995E2,2.670288086E-1,1.231670380E0,-4.014778137E-1
2.222769044E2,2.468681335E-1,1.299762726E0,-4.152297974E-1
2.222819093E2,2.276420593E-1,1.375465393E0,-4.227066040E-1
2.222869141E2,2.169609070E-1,1.437282562E0,-4.227066040E-1
2.222919190E2,2.201652527E-1,1.477737427E0,-4.269790649E-1
2.222969239E2,2.308464050E-1,1.500034332E0,-4.291152954E-1
2.223019593E2,2.596855164E-1,1.501102448E0,-4.312515259E-1
2.223069642E2,3.001403809E-1,1.478805542E0,-4.280471802E-1
2.223119691E2,3.502082825E-1,1.447830200E0,-4.291152954E-1
2.223169740E2,4.129600525E-1,1.418056488E0,-4.280471802E-1
2.223219788E2,4.747772217E-1,1.384010315E0,-4.216384888E-1
2.223270142E2,5.301856995E-1,1.338214874E0,-4.152297974E-1
2.223320191E2,5.759811401E-1,1.281738281E0,-4.120254517E-1
2.223370240E2,6.153678894E-1,1.226329803E0,-4.100227356E-1
2.223420289E2,6.506156921E-1,1.181602478E0,-4.036140442E-1
2.223470338E2,6.846618652E-1,1.157035828E0,-3.929328918E-1
2.223520692E2,7.124328613E-1,1.146354675E0,-3.865242004E-1
2.223570741E2,7.347297668E-1,1.129398346E0,-3.833198547E-1
2.223620789E2,7.518196106E-1,1.104831696E0,-3.779792786E-1
2.223670838E2,7.677078247E-1,1.095218658E0,-3.640937805E-1
2.223720887E2,7.912063599E-1,1.119785309E0,-3.524780273E-1
2.223771241E2,8.082962036E-1,1.160240173E0,-3.396606445E-1
2.223821290E2,8.263206482E-1,1.212444305E0,-3.193664551E-1
2.223871339E2,8.434104919E-1,1.257171631E0,-2.874565125E-1
2.223921388E2,8.583641052E-1,1.290149689E0,-2.491378784E-1
2.223971436E2,8.678436279E-1,1.317920685E0,-2.202987671E-1
2.224021485E2,8.763885498E-1,1.340351105E0,-1.926612854E-1
2.224071839E2,8.902740479E-1,1.345558167E0,-1.596832275E-1
2.224121888E2,9.095001221E-1,1.339282990E0,-1.308441162E-1
2.224171937E2,9.285926819E-1,1.318988800E0,-9.893417358E-2
2.224221986E2,9.520912170E-1,1.302967072E0,-7.009506226E-2
2.224272035E2,9.733200073E-1,1.288146973E0,-4.245758057E-2
2.224322389E2,9.861373901E-1,1.277465820E0,-1.682281494E-2
2.224372437E2,9.925460815E-1,1.272125244E0,7.610321045E-3
2.224422486E2,9.936141968E-1,1.269989014E0,3.110885620E-2
2.224472535E2,9.861373901E-1,1.278533936E0,5.233764648E-2
2.224522584E2,9.722518921E-1,1.294422150E0,7.690429688E-2
2.224572938E2,9.584999084E-1,1.312580109E0,9.492874146E-2
2.224622987E2,9.392738342E-1,1.318988800E0,1.013374329E-1
2.224673035E2,9.095001221E-1,1.302967072E0,9.920120239E-2
2.224723084E2,8.795928955E-1,1.290149689E0,1.130867004E-1
2.224773133E2,8.635711670E-1,1.296558380E0,1.376533508E-1
2.224823182E2,8.572959900E-1,1.293354034E0,1.546096802E-1
2.224873536E2,8.530235291E-1,1.288146973E0,1.674270630E-1
2.224923585E2,8.519554138E-1,1.282806396E0,1.791763306E-1
2.224973634E2,8.594322205E-1,1.271057129E0,2.025413513E-1
2.225023682E2,8.657073975E-1,1.241149902E0,2.292442322E-1
2.225073731E2,8.806610107E-1,1.200695038E0,2.462005615E-1
2.225124085E2,9.009552002E-1,1.184806824E0,2.324485779E-1
2.225174134E2,9.084320068E-1,1.187877655E0,2.089500427E-1
2.225224183E2,8.977508545E-1,1.178398132E0,1.939964294E-1
2.225274232E2,8.710479736E-1,1.173057556E0,1.972007751E-1
2.225324281E2,8.305931091E-1,1.166648865E0,2.217674255E-1
2.225374635E2,7.826614380E-1,1.153831482E0,2.600860596E-1
2.225424683E2,7.293891907E-1,1.136875153E0,2.899932861E-1
2.225474732E2,6.718444824E-1,1.119785309E0,3.058815002E-1
2.225524781E2,6.090927124E-1,1.112308502E0,3.261756897E-1
2.225575135E2,5.515480042E-1,1.121921539E0,3.357887268E-1
2.225625184E2,4.929351807E-1,1.131534576E0,3.389930725E-1
2.225675233E2,4.364585876E-1,1.132602692E0,3.283119202E-1
2.225725282E2,3.863906860E-1,1.130466461E0,3.133583069E-1
2.225775636E2,3.512763977E-1,1.120853424E0,3.026771545E-1
2.225825684E2,3.309822083E-1,1.112308502E0,2.846527100E-1
2.225875733E2,3.341865540E-1,1.109104156E0,2.622222900E-1
2.225925782E2,3.555488586E-1,1.121921539E0,2.472686768E-1
2.225975831E2,3.927993774E-1,1.148490906E0,2.292442322E-1
2.226025880E2,4.407310486E-1,1.171989441E0,2.110862732E-1
2.226076234E2,4.801177979E-1,1.200695038E0,1.886558533E-1
2.226126283E2,5.110931396E-1,1.223125458E0,1.620864868E-1
2.226176331E2,5.205726624E-1,1.228466034E0,1.439285278E-1
2.226226380E2,5.152320862E-1,1.215648651E0,1.269721985E-1
2.226276429E2,5.014801025E-1,1.183738708E0,1.056098938E-1
2.226326783E2,4.833221436E-1,1.143150330E0,9.065628052E-2
2.226376832E2,4.694366455E-1,1.108036041E0,7.904052734E-2
2.226426881E2,4.578208923E-1,1.070785522E0,6.835937500E-2
2.226476930E2,4.407310486E-1,1.031398773E0,4.486083984E-2
2.226526978E2,4.225730896E-1,9.918785095E-1,5.474090576E-3
2.226577027E2,3.949356079E-1,9.376716614E-1,-2.857208252E-2
2.226627381E2,3.671646118E-1,8.747863770E-1,-5.941390991E-2
2.226677430E2,3.363227844E-1,8.097648621E-1,-8.398056030E-2
2.226727479E2,3.054809570E-1,7.363319397E-1,-1.064109802E-1
2.226777528E2,2.745056152E-1,6.542205811E-1,-1.329803467E-1
2.226827576E2,2.468681335E-1,5.701065063E-1,-1.564788818E-1
2.226877931E2,2.212333679E-1,4.965400696E-1,-1.777076721E-1
2.226927979E2,2.074813843E-1,4.400634766E-1,-1.969337463E-1
2.226978028E2,2.042770386E-1,4.156303406E-1,-2.086830139E-1
2.227028077E2,2.021408081E-1,4.134941101E-1,-2.192306519E-1
2.227078126E2,2.096176147E-1,4.327201843E-1,-2.373886108E-1
2.227128480E2,2.190971375E-1,4.592895508E-1,-2.555465698E-1
2.227178529E2,2.276420593E-1,4.870605469E-1,-2.671623230E-1
2.227228577E2,2.372550964E-1,5.093574524E-1,-2.767753601E-1
2.227278626E2,2.383232117E-1,5.082893372E-1,-2.895927429E-1
2.227328675E2,2.372550964E-1,4.838562012E-1,-3.056144714E-1
2.227378724E2,2.340507507E-1,4.464721680E-1,-3.150939941E-1
2.227429078E2,2.340507507E-1,4.070854187E-1,-3.034782410E-1
2.227479127E2,2.276420593E-1,3.783798218E-1,-2.692985535E-1
2.227529176E2,2.212333679E-1,3.612899780E-1,-2.363204956E-1
2.227579224E2,2.117538452E-1,3.431320190E-1,-2.054786682E-1
2.227629273E2,2.010726929E-1,3.261756897E-1,-1.873207092E-1
2.227679627E2,1.957321167E-1,3.240394592E-1,-1.787757874E-1
2.227729676E2,1.882553101E-1,3.315162659E-1,-1.712989807E-1
2.227779725E2,1.807785034E-1,3.452682495E-1,-1.627540588E-1
2.227829774E2,1.711654663E-1,3.570175171E-1,-1.606178284E-1
2.227879823E2,1.563453674E-1,3.591537476E-1,-1.586151123E-1
2.227930177E2,1.381874084E-1,3.570175171E-1,-1.543426514E-1
2.227980225E2,1.189613342E-1,3.474044800E-1,-1.500701904E-1
2.228030274E2,9.559631348E-2,3.304481506E-1,-1.543426514E-1
2.228080323E2,7.102966309E-2,3.090858459E-1,-1.596832275E-1
2.228130372E2,4.766464233E-2,2.835845947E-1,-1.616859436E-1
2.228180726E2,2.950668335E-2,2.558135986E-1,-1.648902893E-1
2.228230775E2,9.346008301E-3,2.174949646E-1,-1.712989807E-1
2.228280824E2,-2.670288086E-4,1.695632935E-1,-1.777076721E-1
2.228330872E2,-7.743835449E-3,1.162910461E-1,-1.809120178E-1
2.228380921E2,-4.539489746E-3,7.049560547E-2,-1.819801331E-1
2.228430970E2,2.937316895E-3,3.858566284E-2,-1.787757874E-1
2.228481324E2,7.209777832E-3,3.217697144E-2,-1.648902893E-1
2.228531373E2,1.775741577E-2,6.729125977E-2,-1.361846924E-1
2.228581422E2,3.271102905E-2,1.291084290E-1,-1.105499268E-1
2.228631471E2,4.766464233E-2,1.706314087E-1,-1.126861572E-1
2.228681519E2,4.873275757E-2,1.759719849E-1,-1.351165771E-1
2.228731873E2,3.911972046E-2,1.663589478E-1,-1.575469971E-1
2.228781922E2,2.202987671E-2,1.599502563E-1,-1.734352112E-1
2.228831971E2,8.010864258E-4,1.514053345E-1,-1.777076721E-1
2.228882020E2,-3.017425537E-2,1.355171204E-1,-1.691627502E-1
2.228932069E2,-5.887985229E-2,1.013374329E-1,-1.638221741E-1
2.228982423E2,-8.651733398E-2,4.913330078E-2,-1.702308655E-1
2.229032472E2,-1.078796387E-1,-1.255035400E-2,-1.809120178E-1
2.229082520E2,-1.260375977E-1,-7.223129272E-2,-1.830482483E-1
2.229132569E2,-1.408576965E-1,-1.222991943E-1,-1.787757874E-1
2.229182618E2,-1.526069641E-1,-1.595497131E-1,-1.819801331E-1
2.229232667E2,-1.643562317E-1,-1.712989807E-1,-1.894569397E-1
2.229283021E2,-1.686286926E-1,-1.586151123E-1,-1.937294006E-1
2.229333070E2,-1.696968079E-1,-1.425933838E-1,-1.937294006E-1
2.229383119E2,-1.686286926E-1,-1.244354248E-1,-1.883888245E-1
2.229433167E2,-1.643562317E-1,-1.064109802E-1,-1.862525940E-1
2.229483216E2,-1.643562317E-1,-1.021385193E-1,-1.851844788E-1
2.229533570E2,-1.664924622E-1,-9.466171265E-2,-1.851844788E-1
2.229583619E2,-1.675605774E-1,-7.650375366E-2,-1.830482483E-1
2.229633668E2,-1.729011536E-1,-6.261825562E-2,-1.755714417E-1
2.229683717E2,-1.835823059E-1,-5.834579468E-2,-1.691627502E-1
2.229733765E2,-1.973342896E-1,-5.207061768E-2,-1.638221741E-1
2.229784119E2,-2.133560181E-1,-4.352569580E-2,-1.554107666E-1
2.229834168E2,-2.272415161E-1,-3.498077393E-2,-1.457977295E-1
2.229884217E2,-2.420616150E-1,-2.536773682E-2,-1.329803467E-1
2.229934266E2,-2.495384216E-1,-1.361846924E-2,-1.233673096E-1
2.229984315E2,-2.538108826E-1,-6.275177002E-3,-1.158905029E-1
2.230034669E2,-2.591514587E-1,-9.346008301E-4,-1.042747498E-1
2.230084718E2,-2.623558044E-1,8.678436279E-3,-8.291244507E-2
2.230134766E2,-2.698326111E-1,2.576828003E-2,-6.368637085E-2
2.230184815E2,-2.783775330E-1,3.965377808E-2,-4.138946533E-2
2.230234864E2,-2.921295166E-1,4.806518555E-2,-1.682281494E-2
2.230284913E2,-3.092193604E-1,5.554199219E-2,1.081466675E-2
2.230335267E2,-3.241729736E-1,6.515502930E-2,3.004074097E-2
2.230385316E2,-3.400611877E-1,6.515502930E-2,4.379272461E-2
2.230435365E2,-3.507423401E-1,6.301879883E-2,6.515502930E-2
2.230485413E2,-3.539466858E-1,5.340576172E-2,8.865356445E-2
2.230535462E2,-3.496742249E-1,4.486083984E-2,1.109504700E-1
2.230585816E2,-3.421974182E-1,4.272460938E-2,1.280403137E-1
2.230635865E2,-3.348541260E-1,5.554199219E-2,1.449966431E-1
2.230685914E2,-3.209686279E-1,7.369995117E-2,1.663589478E-1
2.230735963E2,-3.049468994E-1,9.706497192E-2,1.897239685E-1
