"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.186366864E1,-9.824752808E-2,-3.594303131E-2,-4.041099548E-2
7.186867353E1,-9.125947952E-2,-4.520893097E-3,-2.394104004E-2
7.187367841E1,-5.008172989E-2,-4.932212830E-2,-6.605148315E-3
7.187871381E1,-8.066463470E-2,-3.784322739E-2,6.756162643E-2
7.188371869E1,-5.769252777E-2,9.412765503E-4,9.130334854E-2
7.188872358E1,-3.502798080E-2,2.639770508E-2,9.821701050E-2
7.189372846E1,-1.735067368E-2,-5.214691162E-3,7.910156250E-2
7.189873334E1,-4.633426666E-3,-3.273487091E-3,7.203865051E-2
7.190376874E1,-1.942300797E-2,-1.244544983E-3,6.986904144E-2
7.190877362E1,-2.581024170E-2,8.003711700E-3,4.293632507E-2
7.191377851E1,-7.376194000E-3,2.323579788E-2,-5.083084106E-3
7.191878339E1,-2.701473236E-2,7.480621338E-3,-2.173376083E-2
7.192378827E1,5.759716034E-3,3.342390060E-2,-7.392406464E-3
7.192879316E1,2.755451202E-2,-3.701066971E-2,-6.083345413E-2
7.193382856E1,1.003351212E-1,-3.669261932E-3,-3.431367874E-2
7.193883344E1,1.191687584E-1,1.017174721E-1,2.012252808E-4
7.194383832E1,6.788635254E-2,1.490354538E-1,-2.163934708E-2
7.194884320E1,9.671783447E-2,9.726285934E-2,-1.849174500E-2
7.195384809E1,1.194553375E-1,6.716537476E-2,4.504680634E-2
7.195885297E1,4.939842224E-2,3.125858307E-2,6.985330582E-2
7.196388837E1,2.515649796E-2,-3.220558167E-3,8.732032776E-2
7.196889325E1,2.471208572E-2,-2.906036377E-2,1.152687073E-1
7.197389814E1,3.848028183E-2,-1.546287537E-2,1.228451729E-1
7.197890302E1,5.225658417E-2,-2.805089951E-2,1.091771126E-1
7.198393842E1,3.996944427E-2,3.191137314E-2,9.109830856E-2
7.198894330E1,8.352088928E-2,2.504301071E-2,1.410360336E-1
7.199394818E1,4.723215103E-2,1.073727608E-1,6.375122070E-2
7.199895307E1,-4.020214081E-3,9.398937225E-2,1.455783844E-3
7.200395795E1,2.598810196E-2,9.615850449E-2,-6.019020081E-2
7.200896283E1,5.581569672E-2,8.168745041E-2,-7.140254974E-2
7.201399823E1,7.007741928E-2,9.101390839E-2,-7.304143906E-2
7.201900312E1,6.766319275E-2,8.007383347E-2,-1.031069756E-1
7.202400800E1,5.450916290E-2,4.903984070E-2,-1.080465317E-1
7.202901288E1,2.009820938E-2,4.082632065E-2,-7.022857666E-2
7.203401776E1,1.325607300E-2,1.958465576E-2,-6.125736237E-2
7.203905316E1,2.181577682E-2,-6.304264069E-3,-6.329965591E-2
7.204405805E1,2.072238922E-2,-1.202583313E-3,-5.963134766E-2
7.204906293E1,2.777051926E-2,-1.757669449E-2,-2.856731415E-3
7.205406781E1,2.627706528E-2,-1.608705521E-2,4.365015030E-2
7.205907270E1,8.252143860E-3,-1.117610931E-2,1.252269745E-1
7.206407758E1,-3.715753555E-2,9.818077087E-4,1.468095779E-1
7.206911298E1,-5.386638641E-2,4.640674591E-2,2.430710793E-1
7.207411786E1,-5.974960327E-2,1.434040070E-2,3.100986481E-1
7.207912274E1,-9.783267975E-2,-8.854389191E-3,2.795419693E-1
7.208412763E1,-1.273083687E-1,-5.296325684E-2,2.413640022E-1
7.208913251E1,-6.149816513E-2,-8.698463440E-3,1.895580292E-1
7.209416791E1,-2.130413055E-2,3.518867493E-2,3.360748291E-2
7.209917279E1,-4.087877274E-2,3.950595856E-2,-7.489490509E-2
7.210417768E1,-3.184270859E-2,-2.991104126E-2,-1.387901306E-1
7.210918256E1,2.822065353E-2,-6.570243835E-2,-1.656298637E-1
7.211418744E1,8.425712585E-2,-5.022478104E-2,-1.555013657E-1
7.211922284E1,8.517313004E-2,-9.955883026E-3,-1.348485947E-1
7.212422773E1,1.016731262E-1,2.037954330E-2,-1.310000420E-1
7.212923261E1,1.016182899E-1,4.450798035E-2,-7.834386826E-2
7.213423749E1,1.183300018E-1,6.252622604E-2,-4.492378235E-2
7.213924237E1,1.029529572E-1,4.363918304E-2,8.549690247E-3
7.214424726E1,7.592391968E-2,4.636669159E-2,5.473566055E-2
7.214928266E1,5.390977859E-2,2.300453186E-2,8.878231049E-2
7.215428754E1,5.225563049E-2,-2.969646454E-2,1.073646545E-1
7.215929242E1,9.928035736E-2,5.222082138E-2,1.127567291E-1
7.216429730E1,4.018831253E-2,4.797744751E-2,1.311154366E-1
7.216930219E1,2.688121796E-2,1.515340805E-2,7.564449310E-2
7.217433759E1,-1.367998123E-2,-1.156663895E-2,8.690834045E-2
7.217934247E1,2.671003342E-2,5.828380585E-3,8.840513229E-2
7.218434735E1,6.169319153E-3,1.233625412E-2,6.125020981E-2
7.218935224E1,-2.239179611E-2,7.921648026E-2,8.172750473E-2
7.219435712E1,7.457733154E-3,4.346179962E-2,9.373426437E-2
7.219939252E1,1.446485519E-2,3.357887268E-3,6.901025772E-2
7.220439740E1,3.820276260E-2,1.936626434E-2,3.038597107E-2
7.220940229E1,3.346204758E-2,1.749849319E-2,4.224395752E-2
7.221440717E1,1.218318939E-2,-4.127836227E-2,4.346704483E-2
7.221941205E1,1.979827881E-3,-4.388332367E-2,1.741409302E-2
7.222441693E1,-1.534223557E-2,-2.268648148E-2,6.277942657E-2
7.222945234E1,-7.693767548E-3,3.869438171E-2,4.593753815E-2
7.223445722E1,4.151487350E-2,3.786087036E-2,4.713773727E-2
7.223946210E1,9.760808945E-2,4.058885574E-2,4.138612747E-2
7.224446698E1,1.403808594E-1,4.318666458E-2,3.573751450E-2
7.224947187E1,1.579756737E-1,4.568576813E-2,1.702404022E-2
7.225450727E1,1.126079559E-1,4.086923599E-2,-1.003217697E-2
7.225951215E1,9.160661697E-2,6.789445877E-2,-3.583860397E-2
7.226451703E1,9.459972382E-2,1.740026474E-2,1.203155518E-2
7.226952192E1,8.691596985E-2,-5.532598495E-2,8.340358734E-3
7.227452680E1,5.800056458E-2,-5.274295807E-2,-1.323080063E-2
7.227953168E1,1.760005951E-2,-3.958988190E-2,-7.497692108E-2
7.228456708E1,3.339004517E-2,-2.186632156E-2,-3.892135620E-2
7.228957196E1,2.421474457E-2,-7.905006409E-3,-1.383161545E-2
7.229457685E1,4.008913040E-2,2.857065201E-2,-3.983497620E-2
7.229958173E1,4.057788849E-2,1.370382309E-2,-1.082468033E-2
7.230458661E1,4.007959366E-2,-1.294088364E-2,-3.412771225E-2
7.230962201E1,1.368236542E-2,1.872873306E-2,-1.557397842E-2
7.231462690E1,-4.701185226E-2,1.806783676E-2,2.683639526E-3
7.231963178E1,-1.179656982E-1,5.526542664E-3,6.426334381E-3
7.232463666E1,-8.519124985E-2,7.374286652E-3,1.718664169E-2
7.232964154E1,-1.074657440E-1,5.311822891E-2,3.481197357E-2
7.233467694E1,-7.626438141E-2,-3.564834595E-2,3.909969330E-2
7.233968183E1,-3.012180328E-2,-2.625274658E-2,9.313297272E-2
7.234468671E1,-1.161575317E-3,-4.412555695E-2,6.951332092E-2
7.234969159E1,-2.476119995E-2,-4.988765717E-2,7.231521606E-2
7.235469648E1,1.468992233E-2,-3.293228149E-2,2.296733856E-2
7.235970136E1,2.656030655E-2,2.892923355E-2,-2.008295059E-2
7.236473676E1,6.567287445E-2,7.234096527E-3,-2.227878571E-2
7.236974164E1,3.806686401E-2,-8.347511292E-3,-4.170417786E-3
7.237474652E1,7.843399048E-2,1.664113998E-2,-5.370330811E-2
7.237975141E1,4.991960526E-2,6.159019470E-2,-8.231210709E-2
7.238475629E1,1.523017883E-3,4.564762115E-2,-1.177005768E-1
7.238979169E1,-1.064968109E-2,3.931856155E-2,-1.502494812E-1
7.239479657E1,1.069307327E-2,3.892803192E-2,-2.132997513E-1
7.239980146E1,-2.875995636E-2,3.365421295E-2,-1.811671257E-1
7.240480634E1,-2.523517609E-2,-1.088809967E-2,-1.412816048E-1
7.240981122E1,-5.252838135E-3,-5.344390869E-3,-1.211662292E-1
7.241484662E1,3.339862823E-2,-3.207445145E-2,-1.016392708E-1
7.241985150E1,7.284498215E-2,-5.277633667E-3,-4.810333252E-2
7.242485639E1,9.763240814E-2,3.070831299E-2,4.724502563E-3
7.242986127E1,1.102690697E-1,-2.164840698E-4,4.494714737E-2
7.243486615E1,1.264266968E-1,-3.099060059E-2,1.132421494E-1
7.243987104E1,9.855508804E-2,-1.761293411E-2,1.369786263E-1
7.244490644E1,6.731987000E-2,-3.055620193E-2,1.971592903E-1
7.244991132E1,3.636074066E-2,-5.058813095E-2,1.807322502E-1
7.245491620E1,6.604290009E-2,-1.215076447E-2,1.870570183E-1
7.245992108E1,5.036306381E-2,-2.142572403E-2,1.661772728E-1
7.246492597E1,3.737306595E-2,-6.883621216E-3,1.242914200E-1
7.246996137E1,3.407239914E-2,9.983062744E-3,1.209754944E-1
7.247496625E1,9.542465210E-3,7.786273956E-3,8.582353592E-2
7.247997113E1,-2.424001694E-2,6.855010986E-3,4.878044128E-2
7.248497602E1,-6.371212006E-2,-8.215427399E-3,3.706836700E-2
7.248998090E1,-1.018352509E-1,1.369476318E-2,4.082679749E-2
7.249498578E1,-1.005654335E-1,4.637718201E-3,5.171060562E-2
7.250002118E1,-1.100640297E-1,9.960651398E-3,1.030397415E-2
7.250502607E1,-8.526706696E-2,1.096248627E-3,4.990434647E-2
7.251003095E1,-9.517908096E-2,2.204799652E-2,6.666660309E-2
7.251503583E1,-6.591558456E-2,3.218793869E-2,5.121755600E-2
7.252004071E1,-2.395009995E-2,3.635644913E-2,4.418039322E-2
7.252507611E1,1.043081284E-2,6.190061569E-2,6.683969498E-2
7.253008100E1,2.677106857E-2,6.819725037E-2,4.536437988E-2
7.253508588E1,7.987403870E-2,3.404712677E-2,2.412939072E-2
7.254009076E1,9.582567215E-2,2.742624283E-2,2.085876465E-2
7.254509564E1,7.974052429E-2,6.112527847E-2,1.167583466E-2
7.255013104E1,6.738376617E-2,6.125116348E-2,2.268075943E-2
7.255513593E1,8.366775513E-2,6.497240067E-2,-1.496362686E-2
7.256014081E1,4.401254654E-2,6.854820251E-2,-4.300117493E-2
7.256514569E1,2.849721909E-2,4.122543335E-2,-5.412101746E-2
7.257015058E1,4.532718658E-2,4.848670959E-2,-2.711343765E-2
7.257515546E1,3.127002716E-2,4.975461960E-2,-6.432056427E-2
7.258019086E1,-2.817153931E-3,4.037189484E-2,-1.058559418E-1
7.258519574E1,1.446247101E-3,1.559209824E-2,-8.173418045E-2
7.259020063E1,1.284646988E-2,5.435943604E-4,-8.977651596E-2
7.259520551E1,3.133964539E-2,1.880407333E-2,-9.539222717E-2
7.260021039E1,6.162548065E-2,4.772663116E-3,-7.848548889E-2
7.260524579E1,5.010557175E-2,4.539585114E-2,-6.659841537E-2
7.261025067E1,5.179071426E-2,4.284667969E-2,-5.371189117E-2
7.261525556E1,7.597827911E-2,3.440284729E-2,7.683753967E-3
7.262026044E1,3.124713898E-2,-2.571582794E-3,5.550098419E-2
7.262526532E1,1.786375046E-2,-8.369922638E-3,2.941274643E-2
7.263030072E1,2.713871002E-2,-3.318500519E-2,2.597332001E-2
7.263530561E1,-2.868652344E-3,-6.842374802E-2,5.824184418E-2
7.264031049E1,-1.247930527E-2,-2.270793915E-2,7.465171814E-2
7.264531537E1,1.600933075E-2,3.576278687E-3,8.731460571E-2
7.265032025E1,1.933240891E-2,-1.185035706E-2,7.621526718E-2
7.265532514E1,-1.068592072E-3,9.636878967E-3,6.168317795E-2
7.266036054E1,7.177352905E-3,2.382612228E-2,5.197954178E-2
7.266536542E1,-1.547574997E-2,2.609348297E-2,2.948093414E-2
7.267037030E1,-1.650714874E-2,5.563306808E-2,1.907873154E-2
7.267537519E1,4.992008209E-3,7.771015167E-3,-1.385307312E-2
7.268038007E1,2.159976959E-2,2.205848694E-2,-2.144193649E-2
7.268541547E1,-2.261638641E-3,-6.497383118E-3,-3.608226776E-2
7.269042035E1,3.578233719E-2,1.260757446E-2,-3.053617477E-2
7.269542524E1,5.336332321E-2,7.684230804E-3,-7.626056671E-2
7.270043012E1,7.207107544E-2,3.117418289E-2,-2.915430069E-2
7.270543500E1,6.700325012E-2,2.586984634E-2,-3.113555908E-2
7.271043988E1,9.281492233E-2,2.184343338E-2,-3.405094147E-3
7.271547528E1,5.101919174E-2,1.651668549E-2,5.143165588E-3
7.272048017E1,1.916503906E-2,3.848791122E-2,4.688501358E-2
7.272548505E1,1.022148132E-2,2.942228317E-2,9.547519684E-2
7.273048993E1,-2.712392807E-2,1.562118530E-2,9.729480743E-2
7.273549482E1,-2.862739563E-2,-1.583671570E-2,1.002407074E-1
7.274053022E1,-5.281972885E-2,-1.854085922E-2,1.255855560E-1
7.274553510E1,-8.047676086E-2,-3.536033630E-2,1.507949829E-1
7.275053998E1,-9.372568130E-2,-3.247737885E-3,1.545453072E-1
7.275554486E1,-1.070427895E-1,-1.165914536E-2,1.143679619E-1
7.276054975E1,-1.358113289E-1,-1.282739639E-2,9.344673157E-2
7.276558515E1,-1.573958397E-1,-4.004144669E-2,7.145214081E-2
7.277059003E1,-1.232275963E-1,-1.112508774E-2,5.075216293E-2
7.277559491E1,-1.181058884E-1,-9.646892548E-3,6.814336777E-2
7.278059980E1,-9.781885147E-2,2.032089233E-2,3.414297104E-2
7.278560468E1,-5.286931992E-2,7.367610931E-3,-1.027154922E-2
7.279060956E1,-5.828475952E-2,1.725673676E-3,-1.985263824E-2
7.279564496E1,4.051685333E-3,-1.105308533E-2,-6.270122528E-2
7.280064984E1,5.640363693E-2,-2.375745773E-2,-7.787179947E-2
7.280565473E1,5.970764160E-2,-1.916408539E-3,-3.350067139E-2
7.281065961E1,1.807641983E-2,2.801227570E-2,-2.020072937E-2
7.281566449E1,3.143072128E-2,4.231786728E-2,-4.368877411E-2
7.282069989E1,4.949998856E-2,5.410242081E-2,-7.764863968E-2
7.282570478E1,2.013778687E-2,1.461935043E-2,-2.706146240E-2
7.283070966E1,2.907276154E-2,2.295637131E-2,-3.018093109E-2
7.283571454E1,-4.144906998E-2,2.290916443E-2,-9.433746338E-3
7.284071942E1,-8.057403564E-2,5.848932266E-2,-1.498413086E-2
7.284572431E1,-5.897235870E-2,5.233621597E-2,-3.113222122E-2
7.285075971E1,-1.275253296E-2,5.828380585E-3,-3.667926788E-2
7.285576459E1,9.302139282E-3,-1.070165634E-2,-7.942676544E-3
7.286076947E1,3.872394562E-3,3.797531128E-3,1.230049133E-2
7.286577436E1,1.987409592E-2,1.695919037E-2,1.154451370E-1
7.287077924E1,1.684045792E-2,3.964757919E-2,1.468162537E-1
7.287581464E1,5.502223969E-3,-2.791595459E-2,1.425809860E-1
7.288081952E1,-4.401206970E-3,-7.947015762E-2,1.718220711E-1
7.288582441E1,-1.669836044E-2,-4.378652573E-2,1.463422775E-1
7.289082929E1,-4.202270508E-2,-4.984235764E-2,5.827713013E-2
7.289583417E1,-5.615234375E-3,-2.019739151E-2,-9.012699127E-3
7.290086957E1,6.001996994E-2,1.906394958E-3,-1.415181160E-1
7.290587445E1,1.179919243E-1,4.601478577E-3,-1.700072289E-1
7.291087934E1,1.554055214E-1,-7.277011871E-3,-1.583409309E-1
7.291588422E1,2.011055946E-1,2.109718323E-2,-1.017065048E-1
7.292088910E1,1.635475159E-1,2.899694443E-2,-2.527570724E-2
7.292589398E1,1.123237610E-1,6.054973602E-2,5.549860001E-2
7.293092938E1,1.033658981E-1,1.297869682E-1,1.714739799E-1
7.293593427E1,7.920551300E-2,1.237630844E-1,2.310247421E-1
7.294093915E1,6.964969635E-2,1.238822937E-1,3.035883904E-1
7.294594403E1,-3.851413727E-3,7.779216766E-2,3.425064087E-1
7.295094892E1,-6.726264954E-2,4.532670975E-2,3.885655403E-1
7.295598432E1,-1.471061707E-1,-3.130435944E-3,3.561558723E-1
7.296098920E1,-1.624236107E-1,3.594398499E-3,2.659134865E-1
7.296599408E1,-1.624016762E-1,-3.109407425E-2,2.073788643E-1
7.297099896E1,-1.578335762E-1,-2.262687683E-2,1.054468155E-1
7.297600385E1,-1.701736450E-1,1.796913147E-2,4.341125488E-3
7.298103925E1,-1.517252922E-1,-1.298666000E-2,-8.775854111E-2
7.298604413E1,-1.133680344E-1,-8.152008057E-3,-1.841096878E-1
7.299104901E1,-7.428455353E-2,-4.022073746E-2,-1.576461792E-1
7.299605390E1,-5.102396011E-2,-1.873826981E-2,-1.245889664E-1
7.300105878E1,-8.966922760E-3,1.010894775E-4,-5.039787292E-2
7.300606366E1,-1.623630524E-3,-2.394866943E-2,5.407524109E-2
7.301109906E1,-1.212167740E-2,-3.229904175E-2,1.139426231E-1
7.301610395E1,-2.355098724E-3,-4.772710800E-2,1.103181839E-1
7.302110883E1,-4.618644714E-3,-6.178808212E-2,1.886348724E-1
7.302611371E1,-9.243965149E-3,-7.446479797E-2,2.213416100E-1
7.303111859E1,-1.855468750E-2,-3.713464737E-2,1.351566315E-1
7.303615400E1,-6.175041199E-4,-1.425886154E-2,9.604310989E-2
7.304115888E1,5.147457123E-3,-9.344577789E-3,-4.573822021E-3
7.304616376E1,2.636003494E-2,3.586196899E-2,-6.515359879E-2
7.305116864E1,6.634235382E-2,4.386949539E-2,-9.800100327E-2
7.305617353E1,3.129434586E-2,2.317810059E-2,-8.922767639E-2
7.306117841E1,1.022138596E-1,5.138921738E-2,-5.426359177E-2
7.306621381E1,8.489227295E-2,5.673503876E-2,-3.495121002E-2
7.307121869E1,8.564615250E-2,4.295778275E-2,-5.025625229E-2
7.307622358E1,5.557155609E-2,6.132125854E-2,-1.080131531E-2
7.308122846E1,5.068445206E-2,7.122468948E-2,-3.577280045E-2
7.308623334E1,6.969976425E-2,3.942728043E-2,-2.018928528E-2
7.309126874E1,4.597473145E-2,3.160285950E-2,5.589008331E-2
7.309627362E1,7.144451141E-3,-8.221149445E-3,7.448387146E-2
7.310127851E1,-6.474971771E-3,1.172256470E-2,6.099796295E-2
7.310628339E1,-1.762914658E-2,2.329635620E-2,3.230762482E-2
7.311128827E1,-3.350114822E-2,-2.225589752E-2,3.104496002E-2
7.311632367E1,-4.337406158E-2,-3.300428391E-2,5.936670303E-2
7.312132856E1,-5.311870575E-2,-6.380319595E-2,1.243968010E-1
7.312633344E1,-4.385805130E-2,-4.802036285E-2,1.936073303E-1
7.313133832E1,-3.601169586E-2,-3.811454773E-2,2.054510117E-1
7.313634320E1,-1.038169861E-2,-1.157474518E-2,2.518162727E-1
7.314134809E1,2.446889877E-2,1.944923401E-2,2.632346153E-1
7.314638349E1,2.040386200E-3,1.587820053E-2,2.355356216E-1
7.315138837E1,-5.452728271E-2,5.251407623E-3,1.678876877E-1
7.315639325E1,-7.390880585E-2,6.013917923E-2,8.193206787E-2
7.316139814E1,-6.946325302E-2,2.798414230E-2,4.309034348E-2
7.316640302E1,-3.435134888E-3,-1.445817947E-2,-9.588241577E-3
7.317143842E1,3.477478027E-2,-1.620960236E-2,1.889705658E-2
7.317644330E1,-8.416175842E-4,-9.687900543E-3,1.153373718E-2
7.318144818E1,-3.037166595E-2,2.660036087E-2,2.925777435E-2
7.318645307E1,-4.899215698E-2,3.298759460E-2,3.046512604E-3
7.319145795E1,-5.452060699E-2,2.567291260E-3,-1.112890244E-2
7.319649335E1,-4.467010498E-2,-1.087570190E-2,7.341432571E-2
7.320149823E1,-4.113674164E-3,-4.321670532E-2,8.000516891E-2
7.320650312E1,-5.547285080E-2,-4.786348343E-2,8.774662018E-2
7.321150800E1,-7.433938980E-2,-2.983570099E-2,7.187366486E-2
7.321651288E1,-5.166006088E-2,9.579658508E-3,2.534389496E-2
7.322151776E1,-4.827547073E-2,1.544618607E-2,1.595497131E-2
7.322655316E1,-2.583885193E-2,-2.385282516E-2,1.503944397E-2
7.323155805E1,-9.571552277E-3,5.945682526E-3,-2.049875259E-2
7.323656293E1,-1.836109161E-2,-2.528190613E-3,-6.057071686E-2
7.324156781E1,-5.662918091E-3,1.521587372E-2,-6.218290329E-2
7.324657270E1,-5.032062531E-3,1.853036880E-2,-9.243774414E-2
7.325157758E1,1.939392090E-2,1.227092743E-2,-6.668281555E-2
7.325661298E1,6.266021729E-2,1.432466507E-2,-1.626062393E-2
7.326161786E1,7.237672806E-2,1.622819901E-2,-2.578878403E-2
7.326662274E1,8.087205887E-2,4.065418243E-2,-1.620054245E-2
7.327162763E1,7.623577118E-2,5.305814743E-2,-5.465984344E-3
7.327663251E1,8.107709885E-2,7.598209381E-2,6.244659424E-3
7.328166791E1,5.507326126E-2,3.808021545E-2,-1.076126099E-2
7.328667279E1,4.831695557E-2,5.031108856E-2,1.746129990E-2
7.329167768E1,2.507114410E-2,6.601095200E-2,3.960227966E-2
7.329668256E1,3.069543839E-2,5.183792114E-2,1.058769226E-2
7.330168744E1,-2.926826477E-3,5.084991455E-2,-3.945827484E-3
7.330672284E1,-7.747173309E-3,5.245208740E-5,-4.320478439E-2
7.331172773E1,-6.573200226E-3,-1.949405670E-2,-4.296827316E-2
7.331673261E1,-1.938819885E-3,-3.408050537E-2,-3.326892853E-2
7.332173749E1,-2.227973938E-2,2.154302597E-2,3.739833832E-3
7.332674237E1,-1.392555237E-2,2.567243576E-2,-2.834892273E-2
7.333177777E1,-1.878118515E-2,2.748060226E-2,-3.164720535E-2
7.333678266E1,1.428699493E-2,-6.394386292E-3,-6.595611572E-3
7.334178754E1,1.750516891E-2,-2.923822403E-2,2.320003510E-2
7.334679242E1,9.981155396E-3,-8.023262024E-3,2.297973633E-2
7.335179730E1,-1.289701462E-2,5.836009979E-3,-3.907632828E-2
7.335680219E1,2.349853516E-3,-1.362609863E-2,-1.991128922E-2
7.336180707E1,-1.581192017E-3,-2.936267853E-2,2.161741257E-2
7.336681195E1,1.670837402E-3,-1.292657852E-2,-1.080036163E-2
7.337184735E1,2.020549774E-2,-1.445341110E-2,-1.697301865E-2
7.337685224E1,5.881309509E-2,2.313613892E-2,-6.578445435E-3
7.338185712E1,9.130620956E-2,3.185176849E-2,3.767490387E-3
7.338689252E1,8.561563492E-2,4.173755646E-2,4.504919052E-2
7.339189740E1,6.463193893E-2,3.244209290E-2,-3.116130829E-3
7.339690229E1,8.075284958E-2,3.143405914E-2,1.096725464E-4
7.340190717E1,8.141088486E-2,4.234170914E-2,1.891374588E-2
7.340691205E1,7.628107071E-2,1.748514175E-2,4.116392136E-2
7.341194745E1,6.289052963E-2,-5.054473877E-5,5.728864670E-2
7.341695234E1,5.806159973E-2,1.104879379E-2,2.477073669E-2
7.342195722E1,3.200674057E-2,4.224061966E-2,5.668163300E-3
7.342696210E1,7.327556610E-3,2.807235718E-2,-1.088285446E-2
7.343196698E1,-5.206584930E-3,2.232217789E-2,-3.558063507E-2
7.343697187E1,3.451490402E-2,3.480911255E-5,2.657938004E-2
7.344200727E1,-5.646228790E-3,-1.734161377E-2,-8.018493652E-3
7.344701215E1,-3.715133667E-2,-5.002546310E-2,-5.534172058E-3
7.345201703E1,-6.755828857E-3,-2.907371521E-2,-3.650188446E-2
7.345702192E1,-1.467704773E-2,-3.809547424E-2,-5.680799484E-2
7.346202680E1,-2.509737015E-2,-2.794599533E-2,-2.712202072E-2
7.346706220E1,7.390975952E-5,-8.412837982E-3,9.292125702E-3
7.347206708E1,-9.279251099E-3,7.331371307E-3,-1.515007019E-2
7.347707196E1,2.416753769E-2,6.337165833E-3,-1.204538345E-2
7.348207685E1,5.861473083E-2,2.433395386E-2,-6.136894226E-4
7.348708173E1,5.488920212E-2,4.804420471E-2,4.768371582E-3
7.349208661E1,6.433105469E-2,3.946256638E-2,-5.927085876E-4
7.349712201E1,7.368659973E-2,6.069374084E-2,2.747821808E-2
7.350212690E1,6.171751022E-2,5.569601059E-2,3.415441513E-2
7.350713178E1,1.784515381E-2,4.602622986E-2,2.070474625E-2
7.351213666E1,2.419710159E-2,1.148509979E-2,3.796100616E-3
7.351717206E1,1.139163971E-2,1.036643982E-3,-3.081464767E-2
7.352217694E1,2.339839935E-3,7.324218750E-3,-1.872301102E-2
7.352718183E1,-1.843166351E-2,-7.319450378E-4,-7.315969467E-2
7.353218671E1,-1.429748535E-2,6.684780121E-3,-9.298801422E-2
7.353719159E1,1.618862152E-3,-2.633810043E-2,-8.901071548E-2
7.354219648E1,-2.063179016E-2,-3.655433655E-2,-5.543231964E-2
7.354723188E1,-5.325984955E-2,6.717205048E-3,1.828527451E-2
7.355223676E1,-3.701210022E-2,1.403760910E-2,9.494590759E-2
7.355724164E1,-3.397512436E-2,-2.850151062E-2,1.769604683E-1
7.356224652E1,-3.340625763E-2,-1.144790649E-1,1.504325867E-1
7.356725141E1,-1.006112099E-1,-7.616853714E-2,1.313462257E-1
7.357225629E1,-1.164417267E-1,2.595853806E-2,6.946754456E-2
7.357729169E1,-9.429550171E-2,1.129164696E-1,-7.564067841E-3
7.358229657E1,-7.966279984E-2,9.103250504E-2,-1.009650230E-1
7.358730146E1,1.189804077E-2,-4.305839539E-3,-1.604890823E-1
7.359230634E1,1.148161888E-1,-8.471584320E-2,-1.921935081E-1
7.359731122E1,1.197366714E-1,-8.623075485E-2,-2.069935799E-1
7.360234662E1,8.918476105E-2,-1.302003860E-2,-1.432733536E-1
7.360735150E1,4.246997833E-2,6.192541122E-2,-3.364658356E-2
7.361235639E1,2.009105682E-2,1.599273682E-1,5.263423920E-2
7.361736127E1,1.686811447E-2,1.598753929E-1,1.359696388E-1
7.362236615E1,5.289077759E-2,9.822130203E-2,1.880049706E-1
7.362740155E1,1.090006828E-1,-4.113435745E-2,2.163224220E-1
7.363240644E1,5.445623398E-2,-5.804634094E-2,2.081518173E-1
7.363741132E1,-3.990030289E-2,-3.502845764E-3,2.003107071E-1
7.364241620E1,-8.723449707E-2,6.130695343E-2,1.616368294E-1
7.364742108E1,-1.059756279E-1,6.392908096E-2,8.635759354E-2
7.365242597E1,-5.707120895E-2,3.568172455E-3,3.638315201E-2
7.365746137E1,-8.791446686E-3,-1.835012436E-2,8.861255646E-2
7.366246625E1,-8.471965790E-3,-5.083990097E-2,6.067466736E-2
7.366747113E1,-8.322715759E-3,-1.059293747E-2,1.983451843E-2
7.367247602E1,9.595870972E-3,-4.898786545E-2,1.733827591E-2
7.367748090E1,7.140636444E-3,-2.292728424E-2,-2.549314499E-2
